Year-Month,nzd_188_Average_Value,Value
2021-04,357.82307922878164,0.7656565298162769
2021-05,356.62482139378335,0.6904047683168729
2021-06,354.96084686864907,0.6729653839725587
2021-07,352.84701622373086,0.7000589857544066
2021-08,351.5535602159945,0.7367756201884881
2021-09,350.51429657434414,0.7935070269999567
2021-11,349.53978920396963,0.9643830627404292
2021-12,349.02778311561616,1.064207213820483
2022-01,348.90891221382,1.1578140497119904
2022-02,349.51267575971383,1.2666805541894288
2022-03,350.5628695231479,1.368711204822705
2022-04,351.393225773253,1.4281829300390187
2022-05,352.1024607715497,1.4416784848376993
2022-06,352.7531850310602,1.427394167617796
2022-07,353.4063404097974,1.4000775906634824
2022-08,354.1799647824394,1.3960773740597916
2022-10,354.0903733998025,1.4053873282635907
2022-12,353.6559501126786,1.2808177723840093
2023-02,353.32156044943605,0.8691882409568242
2023-03,352.40758450761336,0.5596923753796271
2023-04,351.3540983993036,0.2477329814472668
2023-05,351.16073480755057,-0.035433366084452314
2023-06,352.0162881075295,-0.26250118262635397
2023-07,353.66261539990023,-0.4556680704075237
2023-08,355.27650696997694,-0.5987186311664061
2023-09,355.8518226303736,-0.6627828819440278
2023-10,355.4192585512701,-0.6354023907560674
2023-11,354.5289700982314,-0.5474040760761877
2023-12,354.1719150640138,-0.41855228688143864
2024-01,354.2434491122316,-0.2890004656818087
2024-02,355.79115023816394,-0.18141913544711386
2024-03,357.56650051632823,-0.07465886528707583
2024-04,359.6538890216269,0.006941914191905471
2024-05,362.3354102870837,0.07265142731532784
2024-06,363.58866972582393,0.11479883200893358
2024-07,363.8938218613077,0.15721744158705914
2024-08,364.05557545026545,0.2142673964670968
2024-09,364.1020672491818,0.2518589676029636
2024-10,364.0980951035061,0.27955801745669123
