dates,nzd0104-0000,nzd0104-0001,nzd0104-0002,nzd0104-0003,nzd0104-0004,nzd0104-0005,nzd0104-0006,nzd0104-0007,nzd0104-0008,nzd0104-0009,nzd0104-0010,nzd0104-0011,nzd0104-0012,nzd0104-0013,nzd0104-0014,nzd0104-0015,nzd0104-0016,nzd0104-0017,nzd0104-0018,nzd0104-0019,nzd0104-0020,nzd0104-0021,nzd0104-0022,nzd0104-0023,nzd0104-0024,nzd0104-0025,nzd0104-0026,nzd0104-0027,nzd0104-0028,nzd0104-0029,nzd0104-0030,nzd0104-0031,nzd0104-0032,nzd0104-0033,nzd0104-0034,nzd0104-0035,nzd0104-0036,nzd0104-0037,nzd0104-0038,nzd0104-0039,nzd0104-0040,nzd0104-0041,nzd0104-0042,nzd0104-0043,nzd0104-0044,nzd0104-0045,nzd0104-0046,nzd0104-0047,nzd0104-0048,nzd0104-0049,nzd0104-0050,nzd0104-0051,nzd0104-0052,nzd0104-0053,nzd0104-0054,nzd0104-0055,nzd0104-0056,nzd0104-0057,nzd0104-0058,nzd0104-0059,nzd0104-0060,nzd0104-0061,nzd0104-0062,nzd0104-0063,nzd0104-0064,nzd0104-0065,nzd0104-0066,nzd0104-0067,nzd0104-0068,nzd0104-0069,nzd0104-0070,nzd0104-0071,nzd0104-0072,nzd0104-0073,nzd0104-0074,nzd0104-0075,nzd0104-0076,nzd0104-0077,nzd0104-0078,nzd0104-0079,nzd0104-0080,nzd0104-0081,nzd0104-0082,nzd0104-0083,nzd0104-0084,nzd0104-0085,nzd0104-0086,nzd0104-0087,nzd0104-0088,nzd0104-0089,nzd0104-0090,nzd0104-0091,nzd0104-0092,nzd0104-0093,nzd0104-0094,satname,average value
2013-10-19 22:07:51+00:00,353.9057143,365.01,359.29,,,350.2157143,360.14,358.6557143,363.11,366.75,369.34,369.91,367.7,366.17,361.96,352.04,344.62,345.0354545,,,,360.5384615,356.82,350.57,350.0754545,346.0784615,342.7684615,346.0684615,347.8484615,355.31,361.2654545,360.83,,,351.21,352.6284615,351.5984615,345.52,344.9854545,339.4854545,336.9528571,342.4654545,344,344.1054545,338.6354545,350.6654545,,,347.6954545,355.3754545,353.82,356.21,349.77,353.09,350.67,341.2154545,344.43,345.29,,,348.2354545,355.67,352.91,347.6854545,349.69,347.05,348.9,357.41,351.3154545,349.63,,,353.6357143,348.41,349.03,347.81,347.0957143,343.33,342.85,345.53,345.37,342.7654545,,,355.61,357.42,363.98,353.23,360.62,355.39,353.41,340.8057143,344.14,354.97,362.88,L7,
2013-11-12 22:13:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.3469231,350.9969231,350.7866667,347.1609091,341.4309091,339.8171429,339.8509091,348.1,336.1009091,345.5809091,350.4609091,357.8066667,346.1009091,358.3909091,363.8709091,361.63,352.6322222,351.0622222,357.25,,,349.8,346.13,344.5622222,341.5109091,323.2009091,342.0022222,343.5022222,330.9009091,337.1166667,338.9,335.4822222,339.12,338.5609091,347.04,349.3209091,353.3309091,352.2842857,356.4922222,355.74,353.8822222,349.6242857,344.71,346,333.71,338.7022222,333.9909091,346.2271429,353.5166667,350.1422222,359.3322222,362.6022222,358.2066667,361.76,364.7922222,356.76,348.8542857,,,,L8,
2013-12-14 22:13:21+00:00,363.06,349.93,387.79,366.57,369.1566667,380.08,370.3466667,367.89,367.31,370.6111111,371.0311111,370.7111111,369.8511111,365.9911111,366.8,364.4111111,356.3211111,363.1909091,363.7515385,364.2715385,362.0933333,363.6215385,360.3933333,352.3133333,350.5809091,352.7315385,356.4315385,359.2115385,360.8415385,362.7033333,362.8209091,366.7033333,369.6033333,371.3633333,369.9833333,365.1315385,360.8715385,358.7033333,355.2209091,352.0609091,351.4,358.8509091,360.23,361.5409091,361.4309091,361.1009091,362.6533333,362.3209091,363.4609091,368.1209091,367.14,362.5411111,363.7811111,373.42,365.5711111,358.6109091,362.22,356.97,357.9511111,355.9509091,355.5109091,354.3811111,352.1011111,348.8509091,351.8233333,354.88,357.2511111,360.74,349.7909091,352.92,357.3709091,361.4409091,363.6,367.1011111,354.58,360.6911111,361.48,360.11,351.78,342.91,341.6111111,345.0809091,353.71,360.3833333,353.8811111,366.4911111,378.5411111,379.6033333,375.93,374.3011111,370.91,347.21,372.5166667,,,L8,
2014-01-31 22:12:52+00:00,346.7871429,374.3,356.85,345.23,347.8,351.9671429,354.1,358.5871429,360.43,360.2666667,361.9966667,361.4866667,358.5466667,357.5666667,354.03,357.0466667,354.7466667,353.21,349.7138462,348.9838462,347.36,351.6138462,346.13,338.43,338.09,,,,,,,,,,,,,,,,,,,,,,350,352.32,351.22,357.09,358.52,358.1066667,355.1266667,352.03,358.2866667,348.49,354.57,342.31,355.3966667,345.88,345.47,348.2266667,354.6166667,340.73,346.13,347.86,352.2266667,349.74,353.46,346.14,345.28,344.75,361.1471429,353.4366667,345.84,355.9266667,351.0371429,353.52,343.25,351.98,339.3166667,347.36,346.7585714,351.86,357.9766667,358.7966667,361.8466667,357.16,366.43,354.8166667,357.61,348.5571429,358.4,,,L8,
2014-04-05 22:11:58+00:00,358.3128571,377.04,366.95,361.25,360.2933333,368.3528571,376.1933333,369.5728571,371.63,371.1222222,370.5022222,370.9622222,367.7122222,369.2622222,,,,,348.1369231,352.0569231,352.5666667,355.7669231,354.5466667,347.9066667,349.6736364,343.5669231,344.1069231,345.6269231,351.3269231,357.9766667,354.9236364,361.9466667,356.9066667,355.6466667,356.4566667,351.3369231,351.2769231,343.5566667,343.0836364,340.2936364,337.3814286,339.7836364,348.32,352.1336364,351.9836364,361.8236364,351.0866667,358.8236364,349.1136364,360.7436364,353.57,358.9322222,362.4522222,344.93,354.5522222,349.7136364,360.15,348.38,354.0322222,351.0436364,347.6336364,349.8322222,352.7122222,344.3336364,345.9466667,345.24,347.7322222,349.37,354.4436364,343.99,354.1136364,342.1536364,356.6128571,350.0822222,349.93,350.3122222,352.1228571,350.11,341.92,349.84,338.4622222,348.5936364,342.4914286,357.6266667,354.1122222,358.4522222,357.6222222,355.7266667,,,,,,,,L8,
2014-05-15 22:09:08+00:00,,,,,350.5633333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.71,344.3772727,340.4672727,,,355.6,347.0122222,349.4414286,346.38,338.35,343.13,337.5322222,339.6672727,339.8857143,353.5466667,,,364.6722222,353.4866667,362.28,361.8022222,359.94,349.1514286,358.6433333,351.53,363.85,L7,
2014-05-31 22:09:12+00:00,,,,,,,,,,,,,,,,,,,341.2307692,345.6607692,351.5266667,346.2807692,342.0466667,336.0066667,333.1127273,333.0607692,336.5207692,342.1407692,,,349.6727273,348.9366667,346.5366667,351.5466667,345.4166667,339.2407692,337.0907692,337.1366667,339.3527273,337.4327273,332.6285714,330.0927273,,,347.9927273,344.3427273,346.0766667,347.3227273,342.7427273,350.2427273,355.5,352.4322222,354.8122222,352.53,,,350.73,340.87,343.4722222,343.0127273,344.4027273,349.5522222,334.2222222,339.8327273,339.9866667,344.32,,,348.5327273,343.97,344.2127273,344.1327273,361.2871429,349.4922222,350.2,343.1122222,349.3171429,338.78,,,339.3222222,333.8127273,335.1585714,347.8666667,352.4722222,354.4822222,358.7022222,353.5166667,358.22,357.6622222,358.17,,354.7433333,362.12,368.32,L7,
2014-06-16 22:09:12+00:00,371.7828571,406.39,391.78,369.46,373.59,375.3328571,,,,,,,,378.6766667,371.98,376.5866667,355.0366667,346.3054545,342.7623077,,,,360.23,372.76,355.3154545,,,357.4623077,360.1623077,367.69,367.0854545,366.88,369.2,361.04,360.53,347.5523077,347.7223077,338,333.8954545,,,344.8154545,337.47,338.9654545,358.4254545,358.7354545,361.09,365.8954545,365.8054545,366.6054545,368.14,371.0566667,,,368.4166667,365.8754545,359.58,361.62,362.0466667,357.4854545,352.4154545,358.9566667,349.7966667,351.6854545,,,359.4966667,365.46,364.5554545,361.17,360.0154545,354.3854545,374.3928571,359.9666667,364.87,365.2166667,,,351.99,365.07,357.9066667,357.5254545,366.3314286,374.7,369.4566667,368.1766667,366.6466667,361.99,,,375.39,369.6328571,378.26,385.66,379.83,L7,
2014-08-03 22:09:27+00:00,,,,,,,,,,,,,,,,,,,341.4561538,337.6461538,339.62,340.5161538,326.41,326.57,320.4618182,,,,,,,,,,,,,,,,,,,,349.1718182,354.1518182,343.58,348.6518182,338.4218182,333.8818182,340.59,337.4166667,336.2266667,333.46,,,341.87,331.63,344.0366667,332.2918182,328.8418182,327.1366667,320.0766667,321.2018182,319.07,316.19,,,327.3818182,320.99,318.8618182,320.1818182,,313.1166667,308.86,,,298.79,,,331.4866667,338.8418182,344.9842857,346.56,348.4466667,334.6966667,331.2366667,334.16,344.55,341.3466667,,,,,,L7,
2014-09-04 22:09:27+00:00,339.8228571,343.82,,,339.5666667,339.4128571,336.4866667,,,,,,,,,,,,,335.0692308,338.1733333,334.1392308,321.2633333,321.8233333,,,330.6092308,332.2192308,331.7892308,332.0733333,329.7172727,331.0533333,327.3633333,317.9033333,318.9633333,314.0292308,321.1192308,321.4433333,,,,310.4372727,329.56,328.3972727,325.2972727,,311.4833333,,304.0472727,313.6972727,316.1,,,313.03,,,,,,311.8472727,302.1472727,310.9177778,307.7777778,,,287.29,299.5277778,315.53,313.3572727,303.17,307.4772727,316.6272727,309.7628571,309.1877778,313.33,,,311.78,308.25,,295.8877778,308.9972727,317.4914286,320.8833333,321.3977778,325.9077778,314.1777778,,,337.8777778,,,,327.85,,L7,
2014-09-20 22:09:32+00:00,,,,,,,317.8533333,358.0914286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.0463636,,,,335.7466667,330.04,338.3588889,343.24,337.0663636,330.18,327.5563636,,342.0114286,336.4888889,346.32,349.7188889,345.6714286,348.45,344.85,346.73,331.8188889,336.0063636,345.1757143,,,359.4688889,358.3688889,361.4266667,365.4,366.8388889,372.81,377.7314286,380.0733333,,,L7,
2014-12-01 22:12:00+00:00,,382.88,373.97,382.14,357.4466667,361.78,357.8766667,355.37,358.71,366.3344444,370.8044444,364.5044444,361.8844444,362.9044444,361.38,358.0444444,353.5044444,346.9727273,350.9907692,346.1607692,354.4733333,357.2507692,357.8133333,349.9633333,343.7127273,347.0607692,347.4907692,345.1907692,345.6407692,346.8333333,349.2127273,350.0133333,350.9033333,352.2933333,349.3933333,350.5007692,349.8307692,346.8433333,333.7927273,339.1527273,338.5,337.7727273,353.11,357.4827273,354.0327273,355.5627273,358.6733333,361.0727273,362.8927273,362.1427273,367.75,371.8544444,362.9844444,352.83,360.8444444,364.5327273,349.64,347.66,350.6944444,355.1427273,344.4427273,345.8444444,347.4044444,343.8227273,337.6333333,340.07,335.8144444,351.36,345.2427273,349.86,343.6027273,347.6227273,364.54,,,,,,,,,,,,,,,,,,,,,,,L8,
2014-12-25 22:10:20+00:00,,,,,,,357.35,350.68,344.17,345.61,345.6,348.99,347.46,347.66,,,347.74,340.9490909,337.0246154,340.4246154,334.96,340.3046154,332.74,323.19,319.7690909,316.6446154,319.8546154,321.6246154,,,,333.76,337.85,338.87,336.4,330.1546154,327.3446154,320.19,317.6790909,317.5490909,308.74,324.1490909,,,329.8990909,336.5090909,330.46,335.1090909,330.5390909,330.9390909,335.76,338.37,329.37,326.7,,,323.21,324.79,327.95,322.3590909,317.9290909,324.99,321.38,319.7490909,315.46,313.55,323.12,,323.4290909,321.66,322.2490909,315.0390909,339.7,329.02,320.87,322.59,325.02,312.73,309.72,,,316.8790909,312.86,322.97,329.93,328.22,326.91,323.64,337.41,330.68,,,,360.36,,L7,
2015-02-27 22:10:40+00:00,362.7242857,,,,354.4033333,364.9242857,358.7233333,360.8642857,363.07,367.3588889,370.2288889,363.9288889,364.0788889,369.7588889,369.85,366.3088889,,,354.2576923,353.7176923,359.3366667,360.2376923,357.4066667,350.9566667,352.5990909,351.7476923,352.1376923,357.7176923,363.2976923,360.7466667,,,352.4666667,358.3466667,356.3566667,351.1576923,352.3076923,357.1866667,345.8290909,335.5690909,349.1171429,351.9990909,347.59,344.9490909,,,367.6566667,357.3090909,360.1090909,366.7790909,370.15,371.4688889,362.7588889,363.9,367.1188889,353.7890909,,,357.3788889,343.5390909,333.1190909,336.8088889,335.7488889,338.0190909,337.0266667,335.28,337.5488889,351.21,343.5490909,,,344.6990909,336.2742857,351.4788889,355.86,358.4788889,359.0842857,359.43,346.22,333.75,335.2688889,,,351.8466667,348.3288889,340.8988889,342.7988889,356.5266667,353.88,366.1088889,353.09,350.3942857,358.6733333,,,L7,
2015-03-31 22:10:52+00:00,344.9685714,354.41,,,,,,,,,,,,,,,,,353.5169231,,,361.7369231,350.8633333,347.2133333,348.9145455,347.3669231,351.8069231,351.4869231,353.5969231,354.4133333,353.8145455,354.1333333,354.0833333,,,350.3369231,355.4969231,353.4933333,335.5745455,329.0745455,342.6242857,337.9945455,340.99,337.7945455,341.4245455,348.8745455,,,359.1045455,350.3445455,359.74,353.7811111,348.3911111,356.99,354.8311111,346.0445455,339.91,341.67,341.4011111,,334.1345455,330.2511111,332.1611111,340.4445455,340.3433333,354.54,355.2911111,354.48,352.3145455,364.89,357.7745455,,,353.6811111,360.96,361.7911111,358.4685714,358.64,356.19,347.03,334.9411111,338.5945455,346.0042857,,,339.7311111,347.1511111,352.6533333,343.73,352.8311111,344.59,342.7285714,347.1466667,361.37,388.25,L7,
2015-04-24 22:11:08+00:00,355.4314286,,,,,,351.7133333,356.8214286,357.25,359.0922222,359.7222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.7972727,335.34,348.55,348.1922222,345.0372727,328.0572727,337.3122222,327.4222222,338.1972727,326.5866667,344.53,343.8322222,344.12,341.5672727,346.5,344.9572727,336.9072727,339.4914286,348.0222222,347.64,356.7322222,362.2814286,349.66,340.18,335.86,332.9522222,338.1472727,346.1757143,343.6566667,349.4022222,351.1322222,353.8222222,352.5566667,357.98,356.3022222,350.01,346.2514286,358.5133333,,,L8,
2015-05-02 22:11:08+00:00,337.0214286,357.05,348.97,348.54,346.2333333,,,349.3414286,357.47,358.0122222,360.7822222,362.4422222,368.0122222,366.7522222,366.64,,,,349.57,355.05,,,357.5766667,348.5166667,344.1527273,344.96,354.72,356.77,352.19,350.8166667,350.1927273,353.5866667,352.9266667,357.1666667,,,356.83,346.7066667,338.2127273,331.3527273,337.6157143,339.4627273,343.78,339.5427273,346.9927273,346.9427273,349.0466667,,,355.9527273,354.83,354.8922222,347.4322222,348.26,350.4422222,349.5727273,332.89,341.37,348.4622222,337.6127273,,,332.8422222,335.4827273,333.9666667,334.97,341.2922222,354.97,352.6027273,348.87,347.0427273,346.5427273,,,358.45,360.9322222,354.7214286,354.18,346.98,347.99,342.3422222,334.4427273,339.9757143,351.1966667,,,347.6122222,346.2566667,351.12,350.8922222,341.55,343.5914286,357.2433333,367.38,395.2,L7,
2015-05-10 22:10:52+00:00,356.4842857,384.68,377.45,365.2,362.63,363.7642857,365.14,359.3842857,367.22,371.51,367.9,376.8,378.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.2790909,352.4590909,370.0490909,362.41,372.45,369,364.81,355.98,357.1090909,353.06,355.33,357.26,352.5890909,345.4390909,349,350.82,349.7390909,351.47,350.06,350.49,359.93,357.7990909,352.92,355.8690909,346.1290909,357.5842857,360,366.62,371.58,368.8042857,356.79,355.97,351.54,339.83,347.1190909,353.4671429,366.82,352.19,,,,,,,,,,,L8,
2015-07-05 22:11:30+00:00,,,,,,,358.83,365.0257143,,357.25,359.72,362.57,,,,,,355.19,341.4707692,353.7107692,353.61,359.0407692,349.43,346.5,352.41,339.1607692,349.1507692,,,349.98,345.6,347.92,350.46,354.69,360.7,355.1207692,357.0107692,358.17,344.81,344.71,338.6028571,,,347.53,352.04,352.69,349.75,346.71,347.97,352.38,364.45,362.88,364.41,349.24,,360.46,343.73,355.02,359.23,353.17,345.18,339.51,326.38,345.56,348.32,349.51,,,363.9,364.64,361.6,351.91,371.6557143,360.34,370.68,371.58,367.0057143,355.75,,,,,,,,,,,,,,,,,,L7,
2015-07-21 22:11:34+00:00,,,389.9,364.44,361.3,369.9285714,369.61,369.3785714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.54,370.57,371.64,370.07,361.17,368.68,,,,,,,L7,
2015-07-29 22:11:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0692308,358.5533333,353.9772727,353.4433333,363.5833333,359.5733333,363.4433333,362.9492308,370.4092308,359.4033333,355.2672727,350.8272727,356.7814286,357.2872727,361.54,357.7172727,366.2472727,371.9372727,375.9533333,371.4372727,371.4072727,373.5972727,379.62,373.0077778,370.8977778,371.08,373.4177778,360.0272727,361.12,357.29,361.3777778,361.7972727,355.5572727,355.4477778,355.8277778,357.6272727,357.8333333,356.35,357.7477778,369.3,367.6272727,370.19,367.4872727,357.1272727,355.1628571,364.0977778,370.22,364.9377778,361.1428571,359.22,352.11,346.06,348.0377778,360.4572727,368.4414286,364.3933333,368.2377778,365.3877778,368.1477778,364.4833333,360.62,357.4877778,351.66,356.7628571,358.6966667,367.16,418.63,L8,
2015-11-26 22:12:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.4233333,370.3533333,366.6923077,371.3223077,362.8533333,360.0609091,358.6509091,345.4728571,350.6009091,,,,359.9209091,364.1933333,360.7409091,363.7709091,366.8509091,369.29,369.6111111,369.3011111,363.1,,,,356.37,365.4111111,352.3609091,347.4909091,348.1311111,352.2911111,354.5209091,350.3933333,353.93,355.2311111,,,363.5,352.4309091,358.4209091,359.0157143,365.3311111,360.79,355.9411111,362.6357143,346.79,341.92,,,346.1009091,348.3228571,358.7533333,361.7811111,354.0911111,355.5611111,352.0733333,356.59,,,,,,,L7,
2015-12-20 22:11:57+00:00,,,,,,,,,,,,,,,,,,,358.5,358.23,364.3066667,368.12,363.5466667,357.8466667,349.3018182,353.78,352.86,352.32,354.61,354.3166667,355.5218182,361.2766667,365.3666667,365.9866667,368.7766667,370.45,372.45,375.0466667,370.4118182,365.3218182,365.0542857,362.8718182,362.84,369.3618182,373.3618182,375.3118182,376.3666667,366.6418182,378.6618182,375.2018182,377.41,373.1755556,377.3455556,376.08,373.1855556,365.3918182,361.89,365.48,364.2655556,361.9618182,356.5018182,355.3755556,353.2755556,354.4618182,351.4966667,353.67,364.4855556,374.39,379.1118182,362.38,360.0718182,353.8918182,357.4185714,376.0355556,381.16,378.8855556,363.9785714,359.59,358.15,357.45,351.2455556,354.2218182,363.9542857,372.0666667,375.1655556,367.5255556,372.0055556,365.5666667,354.54,359.8255556,361.12,349.9985714,,,,L8,
2016-03-09 22:11:40+00:00,339.3042857,329.65,,,362.4233333,367.2542857,359.9933333,364.4542857,370.46,370.9222222,376.6122222,377.6622222,379.2422222,377.2822222,371.01,373.2022222,361.9622222,359,360.3715385,360.4315385,366.7166667,372.1915385,364.5466667,360.9766667,355.57,353.2715385,356.4215385,355.3415385,363.7315385,364.1466667,,,,,,,,,,,,,,,372.44,372.74,375.0166667,,,,,,,,,,,,,,,,398.9422222,,333.6366667,350.28,353.2922222,362.91,358.41,354.44,355.85,359.48,363.2242857,370.0822222,364.4,363.7722222,366.6342857,354.11,346.3,352.14,345.9222222,343.14,355.5071429,350.6166667,357.7922222,358.7022222,366.0722222,361.6766667,371.34,,,,,,,L8,
2016-04-02 22:13:58+00:00,354.9585714,364.55,,,350.1366667,356.2485714,357.5466667,355.3685714,352.25,356.9911111,358.7011111,362.0711111,370.3111111,363.6911111,361.27,361.2911111,350.7411111,,,350.5569231,351.7033333,356.6269231,353.0533333,347.1333333,345.8045455,343.2069231,346.9669231,348.7769231,355.2669231,354.9033333,356.2445455,,,359.1133333,352.9433333,359.9469231,363.6069231,359.2133333,352.5745455,347.2845455,339.9742857,348.2845455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.9245455,340.1485714,348.8511111,352.22,341.8211111,337.3485714,332.21,333.3,331.27,324.8511111,,,345.2633333,333.3611111,341.8911111,344.9011111,342.1633333,346.37,355.4911111,354.33,342.0885714,346.0466667,346.14,,L7,
2016-04-26 22:11:21+00:00,368.68,396.24,400.37,376.31,374.3433333,378.89,388.3033333,383.09,377.6,378.5955556,380.4855556,386.4955556,391.8355556,380.1255556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.3272727,368.5872727,374.97,377.4155556,374.0255556,370.24,364.9455556,367.7272727,362.24,361.9,360.0455556,355.8772727,353.8472727,363.5855556,361.5355556,358.9672727,357.0966667,356.78,354.4555556,373.51,360.5172727,358.49,362.0672727,356.5172727,367.99,363.6055556,368.47,360.6555556,372.53,357.28,349.35,356.91,348.9655556,350.4272727,359.37,370.0766667,364.3855556,365.6855556,363.4255556,363.8766667,,,,,,,,L8,
2016-05-12 22:11:20+00:00,368.2057143,383.87,380.78,367.3,362.9666667,374.3357143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.1027273,354.0133333,355.91,357.2044444,366.62,357.7127273,359.74,361.0127273,360.7627273,362.0857143,365.7044444,364.35,359.7544444,359.5057143,351.25,346.85,350.54,341.7544444,349.3227273,357.8028571,370.2933333,361.3844444,,,,,,,,,,,L8,
2016-07-15 22:11:46+00:00,,,,,,,,,,,,,,,,,,,345.8576923,346.4576923,347.4533333,352.2276923,345.2333333,341.3933333,333.4318182,338.1976923,338.1376923,337.5176923,342.5876923,344.3133333,349.1418182,352.2033333,353.7133333,356.8633333,355.5533333,355.4776923,356.2176923,349.2233333,340.2318182,342.3918182,336.0628571,346.6218182,346.56,349.3918182,348.5918182,354.6318182,355.5333333,352.8918182,357.2818182,358.5018182,360.56,356.5011111,358.6811111,350.89,350.6311111,348.8018182,342.08,339.38,335.2611111,338.5918182,337.2018182,340.5811111,342.6611111,339.6318182,339.9933333,341.48,340.8411111,350.44,341.9918182,348.61,349.8918182,344.0718182,,369.6111111,349.26,350.0511111,344.5757143,340.38,358.9,336.22,354.7811111,366.2318182,348.9128571,356.5033333,359.9611111,367.1911111,352.1211111,376.1933333,,,,,,,,L8,
2016-08-16 22:11:53+00:00,361.6685714,373.48,360.61,350.72,346.6666667,355.3885714,352.1766667,345.9285714,345.16,340.3911111,343.8811111,353.7111111,354.1911111,348.6811111,,,,,348.7669231,345.1069231,346.0333333,352.6169231,342.7933333,339.3733333,328.2245455,329.2769231,333.3669231,333.1769231,338.5969231,340.1833333,351.3945455,348.1333333,350.8433333,356.2833333,354.5733333,357.5869231,354.0469231,346.7033333,347.1845455,338.1445455,335.3942857,340.9745455,352.78,346.3645455,348.1045455,350.0845455,353.8633333,345.3545455,352.5245455,360.6545455,363.75,355.7411111,356.4611111,355.49,343.1811111,343.9245455,341.36,334.84,333.5511111,344.2745455,339.2945455,343.9711111,346.2411111,344.2245455,340.4233333,337.85,343.2511111,352.8,347.3845455,349.95,340.9245455,346.0345455,335.4185714,349.1911111,341.69,343.8311111,339.7885714,339.7,334.97,329.97,337.9011111,332.1645455,345.4342857,351.8733333,347.3711111,350.2811111,350.7311111,367.4533333,364.02,360.3711111,358.18,350.7885714,356.3666667,363.64,415.22,L8,
2016-09-09 22:14:31+00:00,361.1757143,368.23,366.24,347.63,346.17,347.7757143,341.49,,,,337.9066667,353.0466667,349.3266667,,,,,,336.3669231,336.9869231,336.29,337.6069231,332.12,,,323.5269231,325.7669231,331.0369231,332.7069231,336.5,340.9190909,342.65,347.09,348.21,350.7,345.1869231,344.5969231,,,328.0190909,335.1928571,335.0390909,339.78,338.2890909,342.7990909,350.3690909,345.39,343.6590909,348.8290909,,,347.2166667,352.7066667,347.84,342.5866667,340.5990909,335.16,337.42,330.4666667,338.3090909,336.3590909,336.6766667,,,339.16,338.53,343.0566667,342.13,344.2790909,338.74,343.1890909,337.2190909,342.5057143,352.1166667,,,343.5257143,339.37,333.6,335.9,333.5066667,337.8590909,345.2128571,353.24,343.3166667,344.9866667,,,353.63,358.1466667,351.23,348.8357143,355.27,369.5,382.71,L7,
2016-09-25 22:14:33+00:00,361.9842857,349.99,353.58,338.93,343.7533333,345.2442857,344.6233333,340.6342857,333.52,332.1422222,339.9122222,,,,341.37,333.4622222,333.3222222,339.1809091,337.4169231,338.3269231,337.7166667,334.8569231,327.8766667,324.5466667,324.0509091,328.1869231,,,336.9169231,338.2266667,340.1109091,344.5566667,347.4466667,348.6866667,345.6466667,346.3269231,344.5069231,339.8966667,332.2709091,326.9209091,,332.8409091,328.76,326.2809091,341.7009091,348.7509091,333.9366667,335.7809091,345.3109091,346.6309091,335.79,338.5222222,,,341.6722222,334.8309091,321.12,327.87,326.1522222,328.2309091,322.2109091,328.2422222,333.9722222,326.0409091,324.8366667,,332.0622222,340.93,332.1909091,331.38,331.7509091,327.5209091,325.1842857,328.0922222,339.18,330.2222222,331.1242857,,,320.78,320.7522222,330.1509091,340.2371429,344.1866667,332.3722222,335.5322222,343.9722222,346.7866667,343.04,,342.83,335.2442857,338.7833333,351.03,357.55,L7,
2016-11-20 22:12:09+00:00,389.7942857,,385.06,368.66,363.9066667,365.6642857,374.8166667,367.1442857,360.69,361.6311111,363.5311111,373.0311111,372.5211111,370.6611111,368.08,364.3011111,361.3511111,370.2845455,361.3376923,357.4176923,365.7033333,369.0676923,362.4433333,357.7533333,358.2745455,358.7376923,357.8476923,362.2376923,361.8476923,368.2733333,368.7445455,373.7733333,374.9733333,374.8433333,375.6933333,371.6076923,373.3776923,370.8533333,362.2645455,364.6745455,357.3671429,366.1245455,362.53,361.4145455,365.5745455,374.0545455,362.7933333,372.0545455,365.3645455,378.0645455,373.4,378.1111111,371.5111111,382.86,362.5411111,367.6345455,358.2,361.36,369.7811111,374.7245455,352.6045455,364.7311111,362.3111111,363.2745455,356.8033333,369.7,376.2011111,381.17,381.3045455,373.07,381.2545455,369.5245455,389.1042857,375.2111111,385.22,378.9511111,375.2542857,362.68,362.84,358.35,363.4111111,357.6345455,357.5071429,368.5633333,359.0511111,372.0911111,363.2011111,367.8433333,366.41,373.7811111,371.77,376.3042857,396.2466667,,406.13,L8,
2017-01-31 22:13:49+00:00,395.8285714,,408.71,382.99,378.2366667,371.2085714,375.2266667,373.8085714,366.1,364.3244444,372.6544444,,,388.9244444,379.33,378.7244444,375.5044444,377.44,373.8230769,375.1630769,375.9633333,374.7230769,368.3233333,370.1833333,364.44,361.4530769,,,364.9130769,369.0533333,377.68,375.1633333,381.0033333,382.3033333,377.0533333,372.8630769,379.3630769,373.7733333,369,368.37,,383.4,389.63,387.24,385.55,390.75,387.0433333,377.83,385.7,381.18,385.6,388.1444444,,,381.1644444,377.43,377.25,371.08,384.6644444,374.48,363.57,383.0644444,375.5544444,374.12,387.9333333,,386.8744444,385.76,379.27,378.42,376.92,378.36,389.2785714,387.9344444,380.35,379.0044444,385.3285714,,376.72,379.01,375.4444444,362.87,359.2942857,369.3733333,369.7844444,376.1244444,379.7044444,368.8433333,,,,392.1285714,402.5566667,,431.2,L7,
