dates,nzd0100-0000,nzd0100-0001,nzd0100-0002,nzd0100-0003,nzd0100-0004,nzd0100-0005,nzd0100-0006,nzd0100-0007,nzd0100-0008,nzd0100-0009,nzd0100-0010,nzd0100-0011,nzd0100-0012,nzd0100-0013,nzd0100-0014,nzd0100-0015,nzd0100-0016,nzd0100-0017,nzd0100-0018,nzd0100-0019,nzd0100-0020,nzd0100-0021,nzd0100-0022,nzd0100-0023,nzd0100-0024,nzd0100-0025,nzd0100-0026,nzd0100-0027,nzd0100-0028,nzd0100-0029,nzd0100-0030,nzd0100-0031,nzd0100-0032,nzd0100-0033,nzd0100-0034,nzd0100-0035,nzd0100-0036,nzd0100-0037,nzd0100-0038,nzd0100-0039,nzd0100-0040,nzd0100-0041,nzd0100-0042,nzd0100-0043,nzd0100-0044,nzd0100-0045,nzd0100-0046,nzd0100-0047,nzd0100-0048,nzd0100-0049,nzd0100-0050,nzd0100-0051,nzd0100-0052,nzd0100-0053,nzd0100-0054,nzd0100-0055,nzd0100-0056,nzd0100-0057,nzd0100-0058,nzd0100-0059,nzd0100-0060,nzd0100-0061,nzd0100-0062,nzd0100-0063,nzd0100-0064,nzd0100-0065,nzd0100-0066,nzd0100-0067,nzd0100-0068,nzd0100-0069,nzd0100-0070,nzd0100-0071,nzd0100-0072,nzd0100-0073,satname
2013-06-21 22:13:43+00:00,374.83,371.2918182,363.67,364.5107692,368.4228571,370.3266667,361.48,364.0366667,379.42,390.3218182,390.4,380.2418182,377.56,404.44,401.64,402.17,425.76,416.08,426.57,402.6266667,396.3118182,394.0618182,401.6253846,398.99,411.2718182,396.11,395.6318182,411.7553846,433.45,399.85,394.3153846,393.24,385.28,391.25,391.75,410.6618182,422.36,384.9018182,397.91,405.17,418.1,416.4518182,410.9318182,405.2318182,409.33,396.5218182,398.4653846,423.93,418.23,433.51,411.48,392.42,381.1253846,392.2618182,381.3318182,386.7018182,401.0418182,409.4,416.2114286,426.2414286,425.16,455.505,419.8966667,406.75,420.63,417.2618182,416.28,404.0653846,409.5953846,416.5318182,411.51,401.9914286,410.79,395.3953846,L8
2013-06-29 22:07:21+00:00,,362.4709091,371.6066667,371.2907692,368.5671429,360.5577778,348.01,346.2077778,,,383.37,377.3109091,380.1033333,394.6233333,401.8733333,404.61,403.7,393.7533333,401.0333333,398.9477778,382.4009091,,,398.5733333,398.6209091,394.6533333,390.3909091,386.9553846,399.8166667,398.4033333,394.8053846,382.3633333,370.8433333,388.8033333,,,,391.6509091,399.0433333,392.6533333,398.6533333,400.2109091,399.7809091,387.3009091,386.5833333,385.4309091,391.1253846,405.7233333,409.6333333,,,406.3633333,383.6853846,385.1209091,381.8609091,384.6509091,391.0009091,391.5833333,389.2685714,397.9885714,413.3133333,454.925,423.3877778,413.8433333,,,,403.5653846,411.9353846,420.6109091,403.6233333,394.5185714,400.98,390.6453846,L7
2013-07-07 22:13:48+00:00,380.7666667,357.1045455,377.5733333,373.6423077,372.61,366.2888889,364.8,356.9688889,374.34,383.1145455,381.32,377.8945455,376.1566667,394.1166667,400.3866667,404.07,408.72,400.4966667,398.2366667,402.2288889,384.5345455,386.6545455,397.2761538,390.6066667,393.9445455,392.7866667,393.2745455,382.7661538,399.8833333,398.2566667,398.9961538,386.7166667,370.2466667,390.8966667,387.6766667,406.1645455,398.6966667,389.5045455,395.4166667,391.6766667,397.4066667,397.4045455,399.1645455,387.6845455,387.6866667,391.3045455,395.4861538,405.7066667,408.1066667,407.9466667,389.8066667,390.5566667,379.0361538,383.2645455,377.3145455,384.7345455,393.1945455,396.4266667,393.36,399.12,411.2366667,456.56,424.0888889,411.3466667,405.9766667,411.3945455,402.9966667,400.2261538,407.3161538,415.7445455,407.0766667,397.84,400.85,390.9261538,L8
2013-07-15 22:07:11+00:00,377.49,365.5472727,381.92,,,368.4333333,358.67,357.0933333,374.03,381.8372727,380.82,380.3272727,384.2,397.15,401.65,405.21,,,403.53,407.2033333,385.1272727,391.4372727,399.6076923,389.38,390.3172727,394.18,393.2172727,382.0376923,397.28,,,,374.13,386.3,387.68,407.5372727,400.16,388.8972727,396.87,395.41,394.82,394.5372727,399.7272727,,,,393.6176923,403.5,412.59,412.14,390.67,388.64,382.7476923,383.9572727,377.9372727,390.1972727,393.2472727,388.61,,,,,418.4633333,409.36,406.37,410.7072727,406.84,407.0776923,414.1376923,423.7072727,406.78,389.8228571,399.89,,L7
2013-08-08 22:13:49+00:00,,,,,,,,,,373.7827273,386.02,388.7927273,383.14,391.98,388.33,390.25,403.83,379.3,393.26,401.9533333,388.2927273,393.0827273,402.5161538,385.08,390.8427273,389.62,388.6827273,372.9361538,381.26,386.09,397.4661538,386.64,363.93,379.72,382.53,398.6227273,397.65,384.4927273,385.42,387.41,396.35,391.2727273,395.2627273,385.6527273,376.13,382.8627273,382.5561538,395.81,407.89,403.77,383.24,387.43,373.2761538,376.6427273,373.1127273,373.7627273,381.0527273,382.95,386.5857143,394.3157143,403.02,450.305,422.1533333,414.39,406.12,410.7527273,397.43,396.4861538,,,,,,,L8
2013-08-16 22:07:07+00:00,384.7166667,379.71,381.7833333,354.3176923,358.16,350.6688889,,,356.97,368.16,374.75,381.11,386.1866667,384.6266667,384.9366667,383.44,394.12,368.3466667,,,,389.53,394.7238462,382.8166667,374.2,374.4766667,374.04,366.0638462,384.4333333,384.6866667,394.2638462,385.3166667,,,376.2366667,390.37,391.7266667,375.27,382.8366667,379.4466667,393.0466667,383.19,381.79,365.88,367.0866667,368.41,,,,395.5466667,372.0066667,373.8666667,363.0638462,362.52,364.66,372.63,362.56,367.3966667,375.61,379.51,393.6966667,442.715,,,401.9066667,396.38,393.5366667,383.0238462,392.2738462,400.8,383.3966667,371.76,377.89,380.2838462,L7
2013-09-09 22:13:49+00:00,377.0333333,363.1872727,368.9666667,383.7576923,386.0357143,367.9644444,359.01,363.1444444,367.89,377.1672727,396.11,394.0872727,392.4333333,407.9233333,397.0933333,398.73,408.77,399.2333333,405.1033333,412.7044444,384.1572727,401.0772727,408.9938462,396.5833333,399.8972727,399.1033333,400.3672727,390.9338462,407.3666667,411.6233333,398.9538462,381.8433333,379.7933333,393.2633333,392.0833333,401.7272727,404.4633333,404.1372727,405.9333333,398.0333333,404.5533333,406.3372727,407.1572727,396.2272727,389.3133333,395.0372727,395.0738462,404.8233333,412.6733333,418.6633333,407.2133333,396.9333333,383.6438462,395.3772727,391.7372727,380.2972727,382.9072727,392.9933333,390.9328571,401.0928571,420.8533333,473.06,443.7144444,428.1133333,416.0033333,421.7272727,420.1733333,411.7438462,405.6038462,416.8772727,406.5033333,402.7428571,392.98,390.2538462,L8
2013-09-17 22:07:29+00:00,343.58,334.9790909,,,325.1885714,,,,329.72,339.1790909,,,,366.18,361.93,354.52,364.89,360.48,371.39,,352.8290909,365.3790909,374.8330769,,,,361.4090909,350.6430769,378.22,373.5,364.2030769,351.51,348.74,365.33,358.11,366.2090909,374.39,,,,369.91,366.6590909,369.9990909,356.5890909,351.79,355.2590909,362.6730769,366.53,376.4,377.86,360.03,,,,348.4290909,349.4690909,347.9990909,351.75,348.9042857,365.6542857,378.26,430.25,,,370.06,375.2690909,375.39,,,382.1090909,369.19,359.6742857,357.94,356.9330769,L7
2013-10-19 22:07:51+00:00,366.4833333,351.8236364,,358.7192308,362.72,,,361.7177778,376.58,385.4036364,391.17,388.2536364,398.6633333,399.3933333,388.0533333,379.22,384.51,388.8033333,,,375.6836364,390.4736364,395.8746154,385.3833333,393.3436364,387.1833333,390.2036364,378.0346154,396.9066667,404.5133333,392.8046154,,,390.5233333,384.2733333,394.6436364,397.6733333,392.8736364,402.0233333,391.1333333,392.4233333,393.7036364,391.8436364,382.3136364,376.0533333,,,399.2533333,399.0233333,402.5533333,388.2233333,391.7733333,375.4446154,376.4036364,374.7836364,370.0436364,373.6536364,377.9833333,377.74,390.41,,,,414.4333333,400.4533333,410.1136364,408.0933333,401.0646154,396.4946154,414.0436364,405.1933333,397.58,402.61,384.1246154,L7
2013-10-27 22:13:31+00:00,402.5033333,,,404.9,396.6957143,390.9211111,370.71,375.1811111,379.55,405.1163636,399.63,400.6763636,406.5233333,425.0133333,407.4833333,402.61,402.6,405.9133333,415.1033333,421.7411111,405.0763636,399.4763636,398.75,395.8733333,403.0963636,390.4833333,398.4463636,391.82,410.8166667,412.2233333,415.95,400.8833333,395.4833333,404.6633333,406.2933333,404.4763636,411.9033333,398.4363636,414.9633333,404.1033333,412.9533333,416.1563636,412.0463636,398.3363636,393.8333333,398.7663636,398.3,404.3933333,406.8833333,407.4633333,392.5033333,398.2433333,379.73,383.0363636,380.0563636,378.5463636,378.9963636,387.4833333,392.7028571,403.3128571,417.1633333,462.365,435.4711111,417.8433333,412.0533333,412.3563636,411.2033333,399.85,403.02,416.6263636,415.9833333,408.1628571,424.7,407.06,L8
2013-12-14 22:13:21+00:00,405.3966667,,376.5833333,391.0984615,365.3914286,372.6755556,355.85,359.2455556,370.66,377.1345455,388.21,381.8445455,390.5266667,397.4866667,400.5166667,384.94,395.86,398.5166667,409.4066667,401.4855556,385.7645455,401.6945455,407.4692308,393.9866667,391.8145455,386.4266667,380.3545455,376.9392308,402.5533333,405.3466667,396.8292308,378.1066667,379.0466667,399.2566667,394.7366667,400.1845455,404.3466667,402.6945455,410.2766667,401.4766667,403.7266667,402.1245455,402.6545455,387.2745455,389.7166667,395.5145455,399.0192308,408.3466667,417.8966667,421.3366667,406.0866667,409.1366667,381.6792308,380.1445455,379.3945455,366.9845455,380.5945455,377.9266667,386.1857143,396.1457143,411.2966667,459.345,417.3655556,403.1366667,404.7266667,405.0045455,401.2766667,393.6292308,401.7292308,413.2945455,393.8366667,384.5157143,394.36,397.0192308,L8
2014-02-01 22:02:30+00:00,363.97,348.8818182,,,,,,,,,,,,,383.77,,,,,,,,386.9569231,380.76,385.2218182,385.42,373.2518182,363.7269231,380.16,,,,,,,388.9518182,383.87,378.5118182,381.95,382.26,381.03,376.2518182,384.6318182,,,,,,,,382,383.39,367.4769231,368.3518182,366.9618182,368.9118182,371.4118182,371.84,,,,,,,,388.7418182,387.55,383.7969231,386.0869231,400.2418182,381.27,,355.18,,L7
2014-02-16 22:12:38+00:00,,,,,,,,351.8622222,358.58,368.7327273,383.31,385.9627273,387.4666667,405.3266667,398.2566667,396.29,400.51,,,,,,,,,,,,401.5633333,409.8266667,402.1307692,389.5566667,379.5066667,396.3166667,394.1666667,401.8527273,400.5666667,399.9327273,403.2066667,396.4266667,403.4466667,401.2227273,400.9927273,391.6927273,382.7966667,390.9127273,389.7907692,399.7966667,416.1366667,416.3966667,399.5066667,399.2866667,387.3807692,391.2827273,387.4827273,383.8827273,386.6327273,386.4366667,386.2585714,397.2685714,411.0866667,446.575,413.7422222,405.0166667,395.9766667,406.4127273,405.5866667,402.9907692,398.7107692,410.0827273,405.9666667,392.4485714,402.04,382.6507692,L8
2014-03-12 22:08:38+00:00,394.18,,375.35,392.2376923,377.0885714,,,355.5266667,357.11,370.5872727,369.89,377.9672727,387.06,406.3,404.64,400.74,409.06,,,,378.1572727,389.8472727,390.2538462,384.39,387.6772727,388.86,391.4872727,387.8938462,409.67,408.79,398.6738462,,,391.68,390.29,392.0372727,385.44,387.5472727,392.92,390.08,397.62,398.5372727,393.3472727,383.7472727,381.62,,,407.97,410.27,404.1,395.08,391.92,377.9138462,377.3872727,376.9072727,376.7272727,379.5172727,378.2,376.0242857,390.3642857,,,,403.11,392.18,397.8272727,397.02,398.2238462,397.0638462,405.4572727,400.51,391.1742857,394.02,383.3038462,L7
2014-04-05 22:11:58+00:00,366.7633333,352.79,,351.0284615,363.6614286,358.4377778,350.4,354.5377778,352.88,356.26,362.45,365.35,379.3033333,392.8733333,390.1033333,388.83,397.29,390.1833333,394.3233333,401.6377778,370.99,387.03,389.2092308,377.5233333,381.55,387.2633333,386.01,378.9792308,397.4466667,398.7733333,381.3792308,368.3733333,366.1533333,382.1733333,382.2933333,386.61,374.5133333,375.95,380.9733333,380.2433333,377.3333333,383.42,389.8,368.63,369.6333333,378.51,379.7992308,388.1533333,400.4033333,399.2233333,374.1333333,378.6733333,364.5492308,367.34,370.43,371.86,369.43,371.3033333,369.3657143,392.6457143,403.2433333,447.58,406.3577778,401.2133333,381.4733333,396.5,389.0033333,390.4992308,392.1392308,391.62,379.0233333,365.2357143,369.97,373.0192308,L8
2014-05-15 22:09:08+00:00,382.15,367.8354545,374.75,378.5169231,376.2157143,375.58,382.77,,,399.7254545,398.83,402.4854545,413.8,434.22,,,433.72,427.07,434.48,433.7,,,416.8884615,402.31,404.6454545,396.19,399.2754545,392.4784615,420.4,433.02,434.9584615,411.88,398.53,410.76,,,428.59,426.8754545,433.75,416.97,421.02,,428.5054545,417.3854545,410.53,415.9254545,416.8584615,422.74,,,420.6,409.87,387.6884615,393.0854545,393.9654545,388.2454545,388.2654545,387.39,391.2628571,407.2628571,414.61,460.29,429.22,,,433.0654545,429.62,423.9184615,421.0784615,427.1554545,418.24,,,390.0384615,L7
2014-05-31 22:09:12+00:00,369.3766667,,,381.3584615,376.22,359.2755556,351.37,365.0155556,373.13,374.8372727,380.74,383.6772727,391.6966667,,,,409.83,405.5266667,408.4266667,410.5655556,389.4572727,397.3172727,401.2092308,386.2666667,392.4372727,392.2066667,391.9172727,,,410.8866667,404.3292308,376.6666667,375.5166667,393.5866667,390.8366667,400.9172727,402.9366667,402.3172727,400.1566667,394.7566667,,,,389.0172727,386.8966667,389.0872727,389.0492308,395.2166667,403.5766667,408.6866667,393.2066667,392.1766667,374.2792308,379.6272727,377.7872727,,,,384.15,397.1,409.8466667,447.16,423.7855556,407.9366667,399.8166667,412.3872727,411.7266667,405.5292308,398.8592308,403.0572727,,,,389.6192308,L7
2014-06-16 22:09:12+00:00,,332.5581818,364.5366667,373.7838462,367.66,359.5077778,355.91,361.9077778,358.98,363.4781818,370.36,,,401.3333333,394.0833333,388.67,393.94,385.6433333,392.3533333,392.1077778,376.5281818,391.4081818,391.1769231,382.0333333,,,383.5781818,370.8069231,390.1266667,399.8033333,392.7369231,374.4033333,366.1133333,385.8633333,388.0633333,395.0481818,393.6233333,,,,390.0933333,382.5981818,388.8981818,381.8981818,374.2333333,380.7681818,379.6269231,386.5033333,395.2333333,401.6133333,388.6933333,385.6133333,,,373.4981818,364.6581818,363.3381818,367.6233333,365.18,383.13,398.4033333,441.34,417.3077778,405.5733333,383.8033333,395.1181818,400.7233333,,,,386.8733333,354.83,368.96,,L7
2014-07-26 22:11:43+00:00,366.6333333,364.7827273,372.6866667,367.1692308,362.1571429,362.4511111,355.68,352.1911111,347.93,356.4327273,360.25,373.2227273,379.9733333,397.7633333,401.9333333,379.79,385.86,374.4033333,386.2933333,381.4711111,374.1727273,383.7227273,394.6746154,376.4633333,377.2427273,372.9433333,377.2227273,375.8146154,395.0866667,401.7933333,392.6246154,374.1533333,367.0433333,377.8233333,374.2433333,381.7927273,388.4833333,387.8227273,391.5533333,382.0633333,383.1533333,383.0227273,381.9527273,372.5227273,371.9433333,374.7327273,380.4246154,386.0733333,396.8133333,398.8133333,390.7233333,380.9033333,363.6946154,367.9827273,369.1427273,361.8127273,362.0227273,373.1633333,378.1585714,388.5885714,398.8633333,458.48,424.5111111,405.6433333,394.0533333,399.9127273,394.7433333,394.2846154,383.1646154,385.6127273,385.9933333,379.2485714,378.59,374.4846154,L8
2014-08-03 22:09:27+00:00,342.2633333,,,360.4246154,367.1428571,365.9144444,359.54,357.3544444,346.8,348.27,356.37,361.72,374.8133333,,,391.89,390.43,381.7133333,387.8133333,384.4044444,377.79,387.2,385.3523077,372.0133333,370.95,355.5033333,,,,407.6333333,400.9523077,380.1133333,370.7433333,378.3233333,371.1733333,375.28,380.6233333,378.1,375.6533333,371.8433333,,,380.06,365.03,368.8233333,369.81,376.0923077,386.9933333,382.9633333,383.3933333,374.5333333,369.1633333,349.4823077,351.48,,,,,,,,,,,,,,,,,,,,,L7
2014-10-06 22:09:44+00:00,,,387.2666667,369.5753846,,342.1411111,338.58,344.1011111,347.71,350.1018182,347.68,357.9618182,,,381.3333333,370.01,376.07,365.6433333,368.2133333,360.9011111,353.2718182,369.5918182,380.2076923,360.1033333,361.9918182,,,353.7176923,377.3466667,377.6733333,374.0676923,354.3833333,348.9333333,361.6733333,362.9233333,365.0318182,369.3433333,366.3818182,369.3933333,,,365.9518182,365.4618182,347.0418182,349.3933333,355.0918182,358.1176923,362.0533333,368.8333333,377.2933333,368.2333333,368.8833333,347.4776923,,,,341.1118182,354.8033333,357.4428571,369.4028571,382.4233333,433.69,392.8711111,380.9233333,372.1633333,374.9418182,374.0733333,371.3776923,,,,356.2628571,362.99,357.8476923,L7
2014-12-01 22:12:00+00:00,,,425.6366667,403.0246154,399.3971429,379.1511111,366.94,,,,,,,,402.2933333,392.35,394.38,390.5433333,392.7633333,386.6111111,373.4681818,395.4181818,396.8123077,374.9433333,372.4881818,383.9133333,382.7981818,371.3123077,390.4866667,393.5033333,394.2923077,376.1333333,370.5433333,375.3833333,372.0733333,379.3781818,380.7533333,378.3581818,392.9533333,378.8933333,379.8533333,379.4781818,380.0481818,366.7981818,368.1833333,378.0481818,372.3223077,391.6233333,397.1233333,399.2533333,380.3633333,376.1533333,365.1423077,369.7581818,363.9681818,361.4681818,362.7481818,373.8333333,375.8385714,389.4985714,407.3833333,457.835,,390.7933333,386.2833333,394.1981818,387.8333333,385.3223077,379.5323077,386.0981818,379.6033333,374.8685714,389.44,380.2723077,L8
2015-01-10 22:10:23+00:00,369.1466667,374.2627273,,,366.8471429,355.8022222,352.83,351.5522222,354.04,363.9327273,370.75,365.5927273,379.3866667,386.2966667,,,,387.8866667,393.2566667,389.7922222,358.1227273,380.9827273,393.8007692,381.5366667,388.1927273,381.4866667,375.0127273,,,,386.0707692,370.4466667,368.4366667,383.7066667,383.1966667,382.7627273,389.9066667,392.8127273,394.8666667,379.1066667,380.0966667,,,,369.4266667,374.4327273,371.4907692,384.3966667,388.8066667,391.0266667,381.7066667,383.9766667,361.3507692,360.2527273,362.0627273,367.8427273,,,,386.9485714,401.1766667,,,386.3266667,383.0966667,389.7127273,388.8366667,385.5007692,383.2907692,389.1927273,382.4766667,,,,L7
2015-02-27 22:10:40+00:00,382.97,386.3527273,375.5,,,,352.94,354.9433333,355.3,368.1927273,373.92,378.4327273,388.94,410.3,402.72,389.55,,,398.65,380.2533333,369.0427273,385.1927273,391.4153846,382.38,390.6427273,381.04,376.7527273,368.2553846,385.45,,,,372.4,385.97,379.24,386.0727273,390.88,388.6127273,391.1,379.26,381.71,384.7927273,386.8827273,,,,373.4853846,382.5,386.88,381.45,375.55,377.16,363.9053846,373.0727273,364.9027273,357.8727273,358.8627273,359.41,,,,,415.8933333,396.56,387.15,395.6127273,390.06,390.0153846,383.8053846,391.6227273,381.1,366.8328571,378.04,,L7
2015-04-24 22:11:08+00:00,363.5133333,367.5936364,376.0766667,376.9692308,371.1,369.3377778,356.41,354.0577778,353.88,361.3336364,360.24,370.1436364,384.3033333,401.4933333,392.0333333,379.5,383.2,377.8333333,389.0533333,384.5577778,371.8836364,387.5736364,395.2046154,374.5933333,380.8236364,374.0833333,371.2436364,362.2846154,381.5066667,386.8233333,381.5746154,365.0533333,362.9233333,377.8033333,379.3733333,384.7136364,386.7933333,387.5636364,393.0333333,378.6133333,377.9233333,374.8136364,376.0736364,361.1236364,359.4133333,370.0336364,364.4546154,376.9633333,384.6433333,382.5733333,375.5733333,378.1733333,363.4846154,367.9236364,362.1136364,359.8236364,356.5136364,359.7633333,362.55,381.02,390.7233333,444.035,401.4077778,388.0333333,377.2733333,395.7836364,388.3933333,386.0146154,382.4146154,389.3836364,375.8333333,355.22,376.15,368.8046154,L8
2015-05-02 22:11:08+00:00,374.9533333,374.2645455,372.3666667,370.8976923,370.7271429,362.4944444,,,355.57,360.5145455,369.4,372.4545455,387.7933333,405.5533333,400.6633333,378.41,392.21,379.6833333,388.8833333,,,385.6845455,391.3038462,380.2833333,379.3445455,379.2733333,376.2445455,370.8538462,392.5166667,394.0133333,386.5538462,369.0833333,367.4833333,,,387.1445455,393.0633333,392.5745455,400.6333333,385.9333333,388.1133333,385.5845455,387.4345455,371.1045455,368.3633333,371.6645455,372.5538462,,,387.2633333,373.2933333,374.5033333,363.5838462,368.3245455,363.9845455,361.0445455,356.3045455,366.8333333,365.2085714,378.2085714,388.7033333,448.225,,,,391.1445455,384.5533333,382.1938462,381.3238462,384.9445455,375.9933333,366.1685714,381.81,378.8738462,L7
2015-05-10 22:10:52+00:00,374.2166667,370.0254545,377.3033333,378.9623077,378.3428571,374.3755556,369.15,366.2955556,357.19,365.4754545,377.14,380.9954545,391.1766667,407.7266667,399.7666667,386.48,391.02,382.2866667,395.0866667,398.7555556,381.9154545,391.3954545,401.2661538,388.3066667,384.8954545,388.5066667,385.2154545,379.6061538,398.1533333,394.0666667,387.6261538,371.2866667,369.4566667,387.6866667,385.7866667,392.0454545,397.9766667,398.4754545,399.9566667,391.2666667,395.6166667,394.9754545,393.9154545,381.0254545,375.0166667,377.2754545,383.7061538,390.6066667,399.5466667,391.9566667,383.4666667,390.3666667,366.2261538,371.5454545,374.3954545,369.9254545,373.2154545,379.5166667,379.8814286,383.3114286,397.3966667,450.655,405.4855556,391.0266667,381.7866667,395.7454545,394.4066667,394.4661538,392.1661538,394.8354545,381.2466667,370.0914286,385.41,372.8261538,L8
2015-06-11 22:11:04+00:00,391.68,395.7827273,383.55,382.3069231,383.1871429,390.38,390.42,382.18,386.44,398.4127273,406.82,402.3427273,400.83,421.32,400.06,395.03,404.45,,,,,,,,,,,,,,,378.33,378.12,395.97,399.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.0285714,373.62,384.7584615,L8
2015-07-05 22:11:30+00:00,,,385.7966667,403.0407692,405.8128571,393.2911111,387.27,382.8211111,377.06,390.9227273,397.91,396.2227273,,,,398.73,408.1,397.5633333,407.4233333,412.4311111,386.4327273,400.2027273,410.7553846,397.1233333,398.2527273,397.1733333,,,400.2766667,407.3033333,399.1353846,384.9733333,381.3533333,398.0433333,393.5233333,398.9627273,406.1733333,406.3327273,409.5833333,386.7633333,,,410.2827273,395.4027273,386.2033333,391.0027273,386.6853846,392.8733333,395.6333333,406.5933333,390.2033333,394.3033333,374.4453846,376.4427273,,,,380.7833333,380.5414286,390.4914286,408.5333333,448.555,413.8211111,390.7633333,383.3433333,399.3527273,403.3233333,392.7353846,398.8053846,,,,392.85,,L7
2015-07-21 22:11:34+00:00,386.0066667,366.3445455,,,392.5671429,395.7655556,380.86,378.6955556,376.43,388.4145455,392.04,395.5345455,407.4866667,417.0366667,,,402.56,395.4066667,399.3766667,404.8655556,389.8745455,406.2945455,401.82,392.6666667,393.8745455,390.8866667,392.8445455,,,,405.07,386.4866667,381.9566667,399.0466667,400.9466667,405.6145455,402.9566667,400.6945455,403.0966667,388.5366667,395.8566667,,,,382.9966667,391.6945455,393.67,400.2466667,405.3566667,407.0166667,395.1966667,391.7566667,374.54,383.9245455,378.9945455,374.6645455,,,,403.3885714,413.9066667,455.1,418.7555556,399.3066667,388.3466667,404.6845455,405.2766667,401.13,394.5,400.8745455,400.1566667,,,,L7
2015-07-29 22:11:25+00:00,383.9833333,389.7527273,377.1566667,382.0315385,383.14,390.0644444,386.66,370.5544444,380.4,395.6027273,398.72,404.8227273,412.6633333,418.9833333,401.3233333,388.2,393.03,392.2033333,399.1033333,396.7644444,384.7527273,397.9527273,396.4407692,386.3333333,396.4527273,398.1033333,391.8427273,377.8007692,407.7866667,401.8933333,394.5807692,382.3733333,378.8233333,395.0533333,395.3133333,401.1327273,398.4533333,397.5227273,399.9933333,384.8133333,388.5033333,392.8927273,390.3627273,379.0427273,381.9633333,389.2527273,391.8507692,395.1333333,397.3333333,397.1433333,387.5233333,391.8633333,373.8007692,373.4927273,373.4727273,375.3227273,377.8827273,379.9233333,388.11,404.05,414.1933333,457.95,,391.7533333,382.1133333,393.9827273,393.3433333,391.4907692,390.4207692,395.9027273,393.4733333,385.89,385.59,393.8107692,L8
2015-11-02 22:11:55+00:00,398.0233333,398.5045455,390.2266667,380.6153846,399.2742857,400.8911111,388.55,386.3011111,390.71,397.3545455,406.74,410.0045455,411.6033333,421.5633333,416.5433333,400.03,409.02,404.9133333,407.9933333,404.3211111,393.4245455,418.3445455,417.7476923,407.7433333,413.8445455,418.5833333,410.5145455,406.7276923,422.6566667,432.6333333,420.1276923,400.0033333,400.4433333,415.2533333,414.3933333,422.8145455,425.8133333,423.4745455,424.0133333,404.4733333,411.9933333,409.3245455,412.0945455,401.3645455,400.2233333,398.4245455,401.0876923,416.4933333,420.8033333,422.6933333,413.3633333,411.9133333,401.4376923,398.0445455,395.9245455,395.9145455,391.3045455,391.9233333,405.1871429,414.1571429,424.7833333,459.785,431.0611111,411.6433333,401.1033333,413.9145455,411.4233333,405.9676923,403.7276923,411.7645455,409.3033333,393.4471429,408.15,406.0176923,L8
2015-12-20 22:11:57+00:00,392.43,383.3654545,379.91,385.7653846,390.81,393.78,386.14,387.1,392.31,397.3054545,398.84,412.4654545,421.79,434.3,423.98,401.67,399.76,400.5,408.68,406.18,379.2854545,398.0454545,408.1276923,398.29,403.1954545,403.85,403.8854545,398.0076923,419.89,422.54,420.1276923,397.76,389.96,407.46,401.82,404.5554545,410.83,410.9654545,415.12,403.53,406.5,406.8954545,406.1254545,394.9554545,394.6,399.8854545,403.4276923,413.12,414.74,416.55,403.9,404.59,381.7176923,396.8754545,395.6454545,389.0654545,386.8654545,394.07,399.59,415.03,424.08,458.115,,416.83,414.92,405.8354545,392.98,404.9576923,408.5276923,424.4754545,413.51,393.05,403.11,420.1576923,L8
2016-01-29 22:13:36+00:00,359.87,343.3354545,356.47,369.1807692,,,,355.9933333,359.12,,,376.6554545,386.05,402.62,393.57,386.95,,,,,362.7454545,388.3754545,397.8953846,384.41,385.7954545,385.58,381.8454545,366.4453846,383.15,,,,,,,,,,,,378.6,377.8554545,379.3654545,369.1654545,,,,379,384.34,386.9,368.89,371.41,357.2153846,363.5654545,362.1854545,357.1854545,354.5454545,364.73,368.2371429,,,,,,,,,,,,,,,,L7
2016-02-22 22:11:42+00:00,363.3933333,348.7881818,343.9766667,374.0461538,364.6928571,364.0911111,356.76,367.9211111,374.41,386.7981818,384.34,385.2881818,396.9033333,398.3333333,402.4833333,396.62,399.23,393.7833333,394.0033333,392.9511111,367.4081818,384.6981818,397.6830769,391.3533333,389.6681818,392.5533333,392.1981818,384.6430769,401.3666667,402.0533333,395.4430769,375.7633333,363.0633333,383.8633333,383.9133333,389.6981818,391.2633333,386.6381818,389.7533333,377.0633333,378.7233333,381.6981818,389.7481818,377.0381818,372.8633333,381.6781818,379.2330769,389.8433333,395.3333333,402.7933333,383.4633333,385.4133333,371.8830769,374.6781818,366.4281818,367.0881818,367.7781818,374.6733333,375.8014286,390.7814286,405.5333333,455.69,,389.2733333,385.5933333,396.0981818,386.5133333,387.9630769,389.8130769,403.0981818,396.4933333,381.6014286,394.51,384.4930769,L8
