dates,nzd0315-0100,nzd0315-0101,nzd0315-0102,nzd0315-0103,nzd0315-0104,nzd0315-0105,nzd0315-0106,nzd0315-0107,nzd0315-0108,nzd0315-0109,nzd0315-0110,nzd0315-0111,nzd0315-0112,nzd0315-0113,nzd0315-0114,nzd0315-0115,nzd0315-0116,nzd0315-0117,nzd0315-0118,nzd0315-0119,nzd0315-0120,nzd0315-0121,nzd0315-0122,nzd0315-0123,nzd0315-0124,nzd0315-0125,nzd0315-0126,nzd0315-0127,nzd0315-0128,nzd0315-0129,nzd0315-0130,nzd0315-0131,nzd0315-0132,nzd0315-0133,nzd0315-0134,nzd0315-0135,nzd0315-0136,nzd0315-0137,nzd0315-0138,nzd0315-0139,nzd0315-0140,nzd0315-0141,nzd0315-0142,nzd0315-0143,nzd0315-0144,nzd0315-0145,nzd0315-0146,nzd0315-0147,nzd0315-0148,nzd0315-0149,nzd0315-0150,nzd0315-0151,nzd0315-0152,nzd0315-0153,nzd0315-0154,nzd0315-0155,nzd0315-0156,nzd0315-0157,nzd0315-0158,nzd0315-0159,nzd0315-0160,nzd0315-0161,nzd0315-0162,nzd0315-0163,nzd0315-0164,nzd0315-0165,nzd0315-0166,nzd0315-0167,nzd0315-0168,nzd0315-0169,nzd0315-0170,nzd0315-0171,nzd0315-0172,nzd0315-0173,nzd0315-0174,nzd0315-0175,nzd0315-0176,nzd0315-0177,nzd0315-0178,nzd0315-0179,nzd0315-0180,nzd0315-0181,nzd0315-0182,nzd0315-0183,nzd0315-0184,nzd0315-0185,nzd0315-0186,nzd0315-0187,nzd0315-0188,nzd0315-0189,nzd0315-0190,nzd0315-0191,nzd0315-0192,nzd0315-0193,nzd0315-0194,nzd0315-0195,nzd0315-0196,nzd0315-0197,nzd0315-0198,nzd0315-0199,nzd0315-0200,nzd0315-0201,nzd0315-0202,nzd0315-0203,nzd0315-0204,nzd0315-0205,nzd0315-0206,nzd0315-0207,nzd0315-0208,nzd0315-0209,nzd0315-0210,nzd0315-0211,nzd0315-0212,nzd0315-0213,nzd0315-0214,nzd0315-0215,nzd0315-0216,nzd0315-0217,nzd0315-0218,nzd0315-0219,nzd0315-0220,nzd0315-0221,nzd0315-0222,nzd0315-0223,nzd0315-0224,nzd0315-0225,nzd0315-0226,nzd0315-0227,nzd0315-0228,nzd0315-0229,nzd0315-0230,satname
2021-01-04 22:00:54+00:00,420.52,,,,401.5133333,389.15,385.28,392.46,394.72,402.5133333,401.6533333,406.0433333,403.8085714,397.3733333,390.8685714,398.6385714,404.8833333,403.3033333,401.07,410.1085714,411.4933333,408.27,405.59,411.9133333,409.0833333,412.3085714,405.6933333,401.9122222,401.2085714,399.2433333,397.8033333,382.6433333,395.71,385.79,381.45,387.31,380.88,385.7433333,382.6733333,395.94,407.9185714,403.2,415.6933333,413.88,426.95,417.55,416.67,411.09,436.9033333,446.2733333,438.3185714,443.2885714,439.83,,421.0933333,,,,,,410.01,421.12,385.05,391.82,411.22,410.01,397.5,,,418.44,414.9985714,414.3233333,,426.6422222,437.72,443.5822222,448.8022222,440.6422222,,448.72,442.2433333,448.4085714,434.9785714,441.9285714,446.0033333,454.0333333,435.6133333,431.43,435.66,424.52,413.63,399.01,397.9366667,418.33,402.3566667,401.7566667,396.28,386.4866667,386.7066667,406.88,410.08,410.15,425.1,436.3585714,432.9233333,426.5885714,439.25,440.48,437.3133333,437.3485714,421.1933333,431.9685714,427.92,429.61,423.9,420.73,416.25,422.08,420.79,407.66,414.61,405.86,411.3,405.41,403.05,404.37,412.98,393.53,405.86,384.6066667,394.31,L8
2021-02-04 21:22:49+00:00,,369.1857143,373.4122222,365.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.8533333,,361.8233333,354.5033333,346.39,340.89,343.1,355.26,,,,,,,354.3233333,348.15,,375.0357143,,376.41,383.0622222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2021-02-12 22:06:55+00:00,404.53,400.1457143,391.8988889,387.92,392.8533333,401.31,399.84,401.71,407.87,393.3733333,392.4133333,388.6733333,386.3857143,388.1933333,388.3557143,384.8457143,387.3733333,393.9733333,397.58,396.4657143,398.5533333,407.91,402.34,403.7833333,399.8333333,395.4057143,396.5133333,384.7288889,386.7557143,386.6533333,386.4833333,385.9933333,394.95,397.02,392.11,384.94,379.97,374.5533333,378.2133333,380.15,384.8457143,396.57,398.2533333,407.13,413.43,409.62,417.28,418.54,414.0133333,421.5633333,418.0157143,421.0057143,412.1,416.8833333,409.4533333,408.1933333,398.2333333,400.14,396.1,395.17,391.4,390.09,381.14,399.71,401.33,401.97,398.16,394.5433333,403.74,407.69,399.9757143,405.2533333,402.99,401.4788889,401.8445455,410.8888889,409.8288889,412.0288889,412.1788889,411.0845455,419.7233333,421.0357143,418.5557143,418.4157143,423.6633333,417.2533333,413.4333333,416.62,411.6,421.66,412,416.25,429.9166667,409.9,428.0966667,427.9866667,411.97,429.7666667,428.7566667,419.09,419.9,425.68,411.89,409.0157143,414.7033333,414.6957143,406.35,413.03,412.5733333,407.2657143,417.5433333,405.0857143,418.63,420.66,421.35,421.25,407.79,417.76,413.9,413.87,418.2,408.36,412.81,410.62,409.79,410.9,398.28,407.43,397.53,416.3766667,392.92,L8
2021-02-20 21:21:37+00:00,383.44,391.7485714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.91,,,,,,,,,,383.65,387.71,390.6,391.02,394.03,398.05,406.6285714,408.6585714,400.99,,,,,375.84,373.29,375.52,375.58,363.49,348.62,358.76,362.29,368.16,,,,,385.3385714,387.06,390.2,402.1533333,404.0454545,401.5933333,405.0133333,408.1533333,412.4033333,,,,,,,401.77,,,,384.27,384.25,383.33,,,,,376.68,,,,385.21,388.53,,,402.52,,,,407.94,400.1685714,,,397.27,,,384.53,388.17,,,,,382.01,379.12,375.34,373.94,378.4,380.66,375.14,383.26,364.63,,L7
2021-03-08 21:20:23+00:00,,,,387.74,392.4466667,389.76,390.72,391,393.81,390.8666667,396.3366667,386.0666667,,,,,388.2866667,391.5766667,387.89,394.8342857,396.0166667,399.86,398.91,394.5866667,389.9566667,,,,,383.1066667,380.1966667,385.4866667,376.15,382.06,376.12,376.26,373.02,,,,,388.06,393.5366667,398.9,404.43,406.01,410.89,419.44,419.7466667,423.7566667,,,,,,407.1066667,400.3866667,389.18,394.79,388.71,388.96,380.47,376.65,,,,,394.6066667,395.09,400.65,404.7442857,411.0566667,406.9,409.7344444,406.1563636,406.3844444,,,,,418.1566667,413.4142857,418.0342857,414.6942857,422.6966667,412.1466667,423.2166667,407.74,404.7,,,,,402.09,399.6233333,401.0933333,400.66,405.8033333,403.9833333,404.97,408.33,,,,,,411.7,415.78,406.9766667,407.8642857,405.9466667,405.5842857,400.74,404.06,,,,,399.34,402.13,393.81,393.78,389.32,394.9,402.68,391.74,389.2,,,,,L7
2021-03-16 22:06:39+00:00,403.88,402.3385714,396.6944444,392.48,397.1066667,399.17,398.78,399.48,402.44,395.9966667,392.1266667,393.9966667,387.8885714,393.1466667,387.5585714,391.8785714,393.3666667,393.9766667,401,397.7685714,405.0566667,407.37,407.97,401.2566667,403.3466667,397.0385714,393.1666667,385.5844444,387.8285714,389.6566667,389.0366667,391.5566667,391.02,387.83,389.81,379.19,381.82,375.2466667,382.2566667,380.32,386.0985714,398.91,395.6766667,409.57,406.24,416.88,411.72,418.27,418.0766667,425.4166667,426.4885714,425.1585714,420.39,416.5866667,417.5266667,409.0266667,406.7566667,403.39,403.35,396.64,395.67,387.93,391.66,397.16,397.01,406.37,397.4,399.4366667,401.96,408.58,402.6085714,412.9666667,409.57,411.2444444,414.3454545,412.1644444,418.5844444,416.1744444,420.3744444,412.9154545,424.6266667,421.3585714,422.3285714,422.7985714,429.0666667,422.7666667,418.1866667,413.86,411.84,411.53,408.87,414.68,415.3933333,411.63,409.9933333,414.9433333,411.12,417.5233333,418.0333333,416.52,418.52,415.31,413.6,404.6185714,412.0866667,414.6285714,419.11,411.02,416.1866667,408.3585714,411.5966667,413.2885714,412.45,418.44,412.88,413.23,408.48,409.93,413.77,412.76,407.59,408.4,403.2,406.64,403.8,402.78,398.3,400.3,395.3,400.9833333,387.27,L8
2021-03-17 21:13:29+00:00,,,,,,385.87,383.54,387.66,377.79,377.8766667,378.9066667,376.9966667,388.9414286,,,,,,390.15,395.8714286,393.3366667,398.62,390.27,383.3366667,384.9366667,386.1114286,,,,,,380.0466667,377.66,372.14,365.99,371.12,363.24,372.7066667,368.9766667,,,,,389.27,395.07,395.56,398.63,403.11,405.2766667,425.6766667,428.3214286,424.9514286,,,,,398.8266667,395.33,392.61,411.21,390.12,384.48,381.74,384.22,385.79,,,,,403,406.6914286,423.6066667,415.04,421.0377778,417.4154545,407.9877778,423.5477778,,,,,,423.8514286,427.3614286,424.5266667,424.8266667,417.2666667,404.99,396.45,400.3,,,,,,388.6133333,395.96,387.8233333,399.3033333,401.41,400.02,413.08,402.52,,,,,418.65,409.8466667,406.4414286,411.3466667,420.6014286,407.75,397.57,405.2,397.74,,,,,386.39,387.61,390.15,386.36,383.58,389.06,383.85,384.01,389.31,,,L7
2021-03-24 21:19:06+00:00,,,,,397.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.58,406.58,410.09,412.64,418.4785714,417.7685714,,,,,399.71,394.77,394.05,391.38,387.65,381.91,382.46,378.84,386.62,,,,401.39,402.57,399.1185714,408.94,402.94,405.6933333,,,411.3033333,,,,,,,,,,,,,,,,,,405.76,,,408.25,,,399.2,,,,,,,409.3,411.26,405.7985714,,,409,415.7,405.01,404.64,,,,,408.92,,,,400.64,397.33,393.06,395.08,388.24,,,L7
2021-03-25 22:00:27+00:00,406.24,407.6371429,400.0555556,400,405.0933333,403.14,407.37,402.17,413.08,398.0633333,398.6033333,398.8033333,392.3671429,398.7733333,391.2171429,398.6671429,396.9233333,400.4033333,404.37,408.1371429,410.4333333,414.31,414.84,404.0833333,411.8433333,401.7971429,397.3433333,395.5655556,391.2171429,398.4433333,389.5933333,397.6433333,393.7,397.35,395.83,384.54,389.41,379.5333333,391.0633333,384.54,395.3271429,402.96,408.3633333,414.4,419.39,421.49,417.35,425.22,421.5333333,426.4933333,430.0071429,427.0571429,425.71,420.2033333,419.9033333,411.2133333,409.4433333,404.17,406.35,400.66,400.29,398.83,395.65,403.31,402.97,409.34,402.84,405.6233333,407.98,413.64,409.4671429,417.1533333,416.93,416.2155556,417.5445455,418.0055556,425.2055556,421.8655556,425.4155556,417.2745455,432.2333333,424.3671429,430.8171429,427.9471429,433.2633333,426.0733333,423.1433333,419.37,419.84,428.02,416,423.42,428.6266667,417.15,420.4166667,420.5166667,416.43,423.1866667,425.4366667,422.01,425.01,424.43,419.2,416.8271429,420.6933333,420.0471429,423.56,417.22,421.1233333,420.0671429,418.6733333,418.3871429,423.46,425.24,425.64,421.37,417.34,417.88,419.92,420.87,414.48,416.56,416.46,412.8,414.54,408.41,405.91,415.45,401.15,417.4666667,392.78,L8
2021-04-02 21:12:11+00:00,419.12,409.9814286,403.12,421.38,402.9,407.46,380.75,402.86,,,,,402.1014286,406.24,400.6814286,402.3414286,406.7,404,386.38,394.6514286,415.94,,,,,412.2714286,396.51,406.99,406.5014286,406.91,402.38,394.68,393.77,402.81,,,,,394.2,400.69,408.2114286,,416.06,422.86,425.8,414.42,,,,,,430.7614286,435.85,423.88,,423.86,416.41,408.6,413.69,409.07,,,,,395.24,396.15,407.09,413.92,403.55,414.6,414.0814286,426.35,,,,,430.12,437.61,434.35,446.6818182,444.16,439.1014286,457.6314286,,440.29,,,,,408.78,411.3,409.06,392.11,405.21,381.3,377.87,419.65,398.12,,,,,413.93,417.3214286,418.12,437.6414286,438.7,443.4,433.89,428.7414286,424.4,,,,,410.82,411.68,410.75,416.32,413.86,407.96,402.49,409.59,,,,,,,,,L7
2021-04-17 22:06:30+00:00,389.02,387.9714286,389.0344444,388.64,387.5566667,380.12,377.25,377.25,370.04,375.9166667,379.8866667,381.2666667,379.5014286,381.8966667,378.6414286,381.8114286,377.1766667,377.5166667,381.07,382.7714286,386.9766667,385.87,390.61,386.1066667,387.8466667,382.9714286,378.1766667,377.1844444,373.1414286,378.2266667,374.7266667,368.4666667,368.82,366.65,365.77,356.98,359.4,358.2466667,367.6266667,369.13,377.7814286,378.3,380.3666667,384.98,386.9,395.29,402.01,403.92,405.4866667,409.7466667,414.0814286,411.4914286,406.64,395.6466667,396.2966667,387.5866667,385.5866667,375.64,381.17,376.21,379.74,376.99,364.35,369.53,369.99,372.77,374.1,379.2966667,378.85,386.76,391.7614286,396.7066667,398.92,400.0344444,402.1436364,400.7244444,404.6644444,400.2244444,398.5944444,400.5836364,405.2666667,404.5314286,410.6914286,409.5114286,414.3166667,403.2466667,403.4466667,395.55,395.93,386.58,388.29,388.34,383.7933333,387,381.4133333,382.4233333,383.53,382.3433333,382.9633333,384.66,383.19,387.37,382.1,380.7614286,387.1166667,,402.25,394.2,396.9666667,393.6214286,392.7366667,392.1214286,389.91,388.36,385.79,383.98,380.91,380.18,383.63,378.51,377.89,367.71,373.7,372.81,371.75,374.2,374.38,373.5,371.88,366.0033333,366.54,L8
2021-04-26 22:00:14+00:00,,,394.9311111,378.04,380.3566667,388.67,382.62,381.43,392.39,374.7566667,373.9866667,370.2766667,365.1471429,371.2166667,370.3271429,366.1771429,372.6366667,373.3466667,387.99,373.4171429,378.7666667,392.41,388.16,379.3766667,372.9866667,371.6871429,373.4966667,359.2711111,369.9971429,371.2466667,372.9066667,368.4466667,376.17,383.88,381.3,370.19,363.18,359.1766667,357.9066667,362.66,361.9071429,385.74,373.4166667,386.17,396.54,392.55,399.47,400.23,386.0566667,401.0366667,395.0271429,395.6371429,382.62,395.8366667,383.2766667,385.4166667,375.4066667,374,377.16,364.95,367.05,352.87,,373.29,378.94,381.75,367.17,363.5666667,370.17,383.08,374.0371429,385.1366667,382.68,373.7811111,373.5218182,389.8511111,390.4911111,393.0511111,389.3311111,381.4618182,400.1266667,404.8971429,398.9871429,404.8171429,401.5866667,406.8366667,393.6466667,405.13,393.47,403.43,391.88,402.26,420.7433333,395.52,419.9433333,416.8233333,396.49,419.4533333,418.6633333,402.26,400.48,407.7,392.77,382.2471429,389.0666667,,383.28,388.19,390.4466667,382.0271429,383.4666667,384.9271429,397.45,407.07,406.99,403.19,388.13,399.27,402.99,401.04,395.97,392.42,400.4,399,395.61,396.64,381.61,390.46,373.92,401.3833333,369.92,L8
2021-05-12 22:00:12+00:00,403.99,403.0857143,391.4788889,400.12,399.3133333,408.08,402.41,407.14,411.13,397.4733333,396.6833333,390.3833333,390.9457143,390.0133333,391.7057143,391.7257143,400.0633333,398.0833333,405.65,399.6657143,404.0633333,411.82,409.09,405.1233333,404.1733333,396.3457143,401.5333333,387.6788889,394.4657143,390.6733333,393.2433333,387.3733333,391.41,398.92,392.38,387.93,385.65,383.3333333,387.0333333,386.28,388.6157143,403.62,399.5533333,413.39,414.79,417.4,421.92,421,415.2833333,424.0533333,419.1357143,423.5757143,411.14,417.9033333,413.5833333,408.9933333,399.6433333,406.53,401.73,400.63,392.5,,389.66,400.82,404.47,404.45,402.86,394.7233333,405.09,403.23,406.1357143,413.4833333,407.62,406.9188889,404.9445455,415.4788889,409.6488889,414.0688889,410.4888889,411.7245455,421.4533333,423.9157143,423.2557143,426.7957143,432.2933333,425.6033333,416.1333333,423.38,412.87,424.7,409.59,417.86,431.3866667,413.69,432.3266667,431.9266667,414.7,431.3266667,435.3066667,415.62,420.71,422.57,408.55,406.5157143,416.7933333,419.6357143,407.71,412.91,420.6933333,410.0057143,419.0933333,404.4257143,416.19,416.88,422.22,425.39,408.21,422.65,421.46,420.51,421.17,412.49,417.81,410.25,411.47,415.77,405.77,411.51,398.32,418.3966667,391.37,L8
2021-05-27 21:13:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.96,,,,376.8,,,,,,,,375.62,,,,,,,,,,,,,,,,,,,,,,,L7
2021-06-21 21:05:29+00:00,,388.4085714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2021-07-23 21:02:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2021-07-30 21:08:21+00:00,,,374.1911111,362.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.74,365.1,366.1366667,379.0766667,,,,,374.3866667,370.2166667,360.3266667,,360.06,,360.31,345.91,,,,,353.31,354.8066667,,356.71,,372.6566667,375.15,387.6911111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.2,,,,,,,,,,352.47,,344.92,,,,,,L7
2021-08-08 21:01:22+00:00,,,,,,,383.9,385.05,,,373.0566667,,,,,,,,,,,,,,,,,,,,,,,366.26,,,,,,,,,,,,,354.3,,,,,,370.11,,,,,,,,,,,,,,,,,,385.2985714,390.1666667,395.83,383.4411111,386.6536364,,,,,,,,,,,,,,388.02,415.26,390.52,,,,,,,,,,,,,,,,,,391.4066667,,,,,,,,,,,,,393.29,383.7,388.8,,384.7,368.45,382.95,367.08,395.9933333,,L7
2021-08-24 20:59:58+00:00,390.5,386.3728571,381.1,383.95,383.21,400.44,379.51,384.73,,,,,374.3828571,370.82,373.6728571,,380.64,,,383.6928571,389.84,,,,,382.4828571,378.35,369.71,,376.11,372.08,377.82,377.04,,,,,,373.14,374.37,,,393.74,,,,,,,,,412.2028571,408.48,422.98,396.05,397.41,389.59,382.14,386.13,,,,,375.5,371.95,357.32,,370.13,386.23,388.22,397.1328571,403.81,,,,,404.3,405.79,408.28,,,,422.5028571,412.9028571,426.67,,,,,399.11,397.54,394.88,394.6,401.19,410.26,406.04,,,,,,,399.92,405.3628571,399.71,402.9328571,413.97,419.26,419.45,408.7728571,,,,,,,433.57,,,,431.99,408.39,389.15,,,,,384.45,378.36,368.47,389.24,L7
2021-08-31 21:05:33+00:00,395.62,393.7242857,,,,,379.97,374.89,376.67,,392.0966667,380.0266667,,,,,,,,383.0742857,381.9766667,382.01,375.04,,387.2866667,,,380.4811111,,,,,364.05,356.1,,,,,,,,,,,,397.58,404.65,397.5,397.1966667,405.5766667,413.2242857,,,413.9366667,,,,,381.24,384.4,380.4,387.1,383.51,377.04,373.17,393.24,383.43,,,,401.1442857,401.9466667,401.98,398.8411111,405.1,,,406.7211111,411.0211111,413.57,,,,418.2542857,416.7666667,,,,,,412.03,397.01,,,,,389.12,382.5233333,378.4233333,386,,399.19,,,406.7866667,,,,,403.8142857,405.6966667,397.4642857,,391.23,388.23,381.7,384.71,385.45,,,,,397.07,380.56,,374.06,385.13,391.41,381.52,381.3133333,374.46,L7
2021-09-17 22:00:56+00:00,399.35,397.58,394.3833333,390.17,395.21,397.5,394.06,394.06,394.73,389.48,385.95,388.87,383.89,387.72,384.69,384.47,390.92,390.6,396.42,388.83,396.11,396.93,398.23,395.19,395.23,395.31,393.19,390.0033333,387.94,390.67,382.99,376.62,379.16,379.37,379.51,375.65,381.49,373.7,380.63,378.78,388.32,394.74,394.45,403.61,403.57,412.55,413.37,420.94,415.6,418.75,419.87,417.56,413.74,408.05,408.12,403.1,403.18,392.58,396.17,394.45,392.9,397.94,392.98,396.8,393.14,400.35,396.1,397.88,402.47,409.35,405.39,410.77,410.06,410.8833333,410.4963636,412.2533333,412.3933333,411.3133333,416.2933333,412.8463636,422.95,416.28,420.21,417.18,425.82,417.65,418.1,413.96,413.56,412.73,407.57,409.13,413.03,409.1,414.89,413.5,408.73,415.5,417.21,414.05,415.15,416.35,414.36,414.86,417.83,415.87,416.31,411.87,415.36,412.51,409.74,406.03,404.87,410.29,404.21,406.1,398.82,403.3,405.74,401.33,403.08,406.79,404.58,403.82,403.38,399.45,395.29,395.36,391.95,401.41,384.3,L8
2021-11-18 22:00:10+00:00,392.93,395.7471429,385.7733333,389.31,391.32,400.71,396.51,394.63,403.88,386.08,388.72,383.1,378.0071429,383.96,382.4571429,381.1671429,389.73,392.01,394.2,,,,,,,,,,,,,,,,,,,,,373.47,379.1771429,389.21,395.16,396.64,405.78,408.51,409.89,416.37,404.54,414.17,410.2271429,415.5171429,401.47,402.29,403.78,394.99,394.88,388.47,392.7,384.76,383.44,385.06,375.25,389.37,390.79,401.02,394.42,390.56,401.85,400.41,395.0071429,401.35,402.8,395.0033333,398.2881818,404.5833333,404.3533333,404.8833333,406.1233333,400.2081818,416.29,405.2371429,415.0571429,412.9771429,417.85,413.93,410.64,413.31,408.3,417.39,401.64,411.46,425.8,408.48,426.27,419.57,409.36,428.72,425.89,414.08,419.02,424.33,408.69,405.0971429,410.71,402.2671429,405.01,408.16,410.01,406.4071429,404.64,400.7271429,401.01,414.05,414.41,411.97,404.69,407.02,408.96,410.78,411.91,408.46,408.22,402.9,405.21,405.17,392.3,402.7,385.25,409.09,379.66,L9
2021-11-19 20:58:16+00:00,,,,387.8,388.1,393.82,388.66,393.57,401.65,379.3,382.41,381.77,,,,,386.59,385.71,387.07,384.6471429,388.56,399.89,391.89,392.83,,,,,375.6171429,374.98,374.55,371.21,377.85,386.6,387.13,376.77,377.19,,,,,392.03,391.38,396.86,401.25,401.9,409.55,416.44,412.57,414.7,,,,,401.38,401.29,394.5,389.69,389.77,389.26,380.46,383.66,374.42,,,,,387.24,395.32,399.46,394.0571429,404.63,401.82,404.1866667,403.04,403.3666667,,,,400.61,410.35,405.2271429,409.4171429,412.7771429,417.94,415.53,408.93,408.62,403.4,,,,415.77,400.72,414.9,416.9,400.15,417.66,420.91,412.04,410.68,,,,,407.8671429,406.44,404.01,406.24,400.1771429,406.65,399.0471429,401.22,409.11,,,,,400.7,401.46,402.62,398.04,398.66,395.92,393.86,397.61,388.7,,,,,L7
2021-12-14 20:49:43+00:00,395.39,388.3585714,,,,,,382.06,383.95,373.9033333,375.5233333,377.1733333,371.0485714,376.4933333,377.8185714,,,,,,381.1033333,386.91,385.82,381.7633333,386.4433333,385.4585714,386.2033333,376.6888889,,,,,,373.52,378.65,369.48,368.99,371.4833333,365.1633333,374.95,377.4485714,,,,,,400.99,405.78,399.9833333,405.9833333,413.2685714,412.2185714,407.03,402.7733333,,,,,384.04,379.97,373.53,387.96,355.4,384.58,388.21,392.02,,,,,,399.7533333,398.38,401.7388889,408.5427273,405.0988889,405.1388889,409.5488889,410.2888889,,,,,,412.5333333,409.2733333,403.0933333,405.13,400.26,404.42,397.43,398.59,,,,,,405.5466667,409.1866667,409.8,408.2,408.92,409.95,405.1785714,408.4133333,,,,,,396.9033333,388.4985714,395.92,401.22,397.98,399.73,386.57,396.49,,,,,,393.35,385.32,387.35,387.06,385.9,372.76,384.9466667,373.25,L7
2021-12-14 22:00:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-01-07 22:00:53+00:00,414.96,418.0985714,429.4177778,424.51,410.1366667,403.44,404.78,398.44,398.18,411.4166667,408.1766667,410.6666667,402.6385714,392.1066667,393.8985714,397.0085714,401.7866667,405.9966667,413.26,416.5685714,404.9766667,401.5,403.14,405.9866667,397.9766667,402.7185714,393.5766667,399.2877778,408.4085714,399.3966667,390.7066667,394.0266667,397.97,389.04,391.29,383.01,385.77,390.1666667,397.2666667,412.58,400.8185714,407.65,413.5466667,411.02,417.28,436.98,444.16,424.68,447.1566667,440.0466667,457.7285714,459.0185714,452.72,437.2066667,433.0466667,425.8166667,412.6766667,400.55,424.88,430.19,421.91,416.05,,406.99,418.51,423.09,418.59,423.2366667,434.25,439.76,431.6085714,438.4666667,448.07,451.9277778,438.9627273,439.9177778,448.1777778,442.6377778,447.9077778,444.1227273,444.4666667,446.0685714,436.2585714,442.2785714,437.3766667,440.7866667,425.6266667,443.42,427.05,416.18,430.21,424.63,408.9633333,428.39,420.3833333,400.7833333,415.6,415.5433333,430.5433333,429.7,425.03,436.27,441.67,442.9585714,442.2366667,439.0385714,437.24,434.52,431.9866667,428.3085714,427.8066667,440.2385714,429.89,424.44,417.58,412.51,424.68,416.14,419.56,410.14,406.84,406.6,405.13,407.47,398.78,406.79,402.13,403.33,385.2,377.1533333,392.51,L8
2022-01-14 22:07:03+00:00,400.78,405.6842857,398.9455556,399.78,400.4433333,396.52,399.79,394.86,401.45,392.1933333,398.5533333,389.1633333,,,,,,,,,,,,,,,,,387.0042857,390.2333333,382.2133333,385.3433333,384.9,389.03,386.57,381.41,382.66,382.8533333,385.7933333,384.33,389.4142857,396.27,402.1333333,403.34,405,412.96,414.68,420.18,414.5733333,422.1433333,423.8642857,431.0642857,419.56,417.8133333,413.8033333,407.4133333,403.4133333,396.26,399.99,398.47,394.26,387.59,385.63,395.76,397.65,403.21,400.41,401.5133333,407.09,409.57,412.9542857,414.9833333,418.42,412.4455556,415.9918182,416.6355556,421.0755556,416.1755556,420.0555556,414.6518182,424.9533333,420.3642857,421.8642857,419.0642857,426.5633333,420.1533333,415.1333333,411.97,411.71,412.62,405.74,414.49,413.7766667,411.3,420.3266667,413.9866667,413.01,423.3366667,420.8066667,415.97,421.53,423.58,420.59,418.5342857,423.8933333,415.6642857,416.45,416.54,415.9733333,413.5242857,410.2233333,411.5642857,410.59,413.51,412.45,408.59,407.85,410.9,409.12,409.28,401.91,405.15,400.13,401.17,398.94,396.82,395.76,392.85,382.74,386.8966667,381.07,L8
2022-01-15 20:46:36+00:00,398.68,395.2771429,401.5911111,390.99,392.4466667,396.09,399.94,397.39,,,,,,384.9566667,385.5571429,384.2971429,392.3066667,391.9666667,395.28,395.2071429,386.9266667,,,,,390.3371429,387.8566667,375.8811111,379.1571429,378.1166667,380.7566667,376.7066667,382.9,382.82,,,,,380.5366667,377.28,380.7271429,391.84,394.7366667,399.05,400.41,404.96,412.25,,,,,419.2271429,407.53,411.7666667,411.3266667,404.7566667,391.7266667,394.27,392.64,,,,,,397.28,393.47,395.89,389.2266667,399.75,403.58,399.4271429,410.1466667,,,,,,410.9311111,405.3611111,410.1172727,422.9966667,416.4171429,416.2971429,419.1471429,419.6966667,,,,,,406.53,410.73,418.5533333,415.04,418.1733333,423.5433333,416.05,424.5233333,,,,,,411.5571429,414.9466667,413.1471429,408.82,409.06,410.7566667,403.9571429,405.3966667,,,,,411.37,396.32,408.05,407.72,406.09,408.12,400.15,403.83,403.15,,,,,379.01,394.3433333,378.96,L7
