dates,nzd0330-0000,nzd0330-0001,nzd0330-0002,nzd0330-0003,nzd0330-0004,nzd0330-0005,nzd0330-0006,nzd0330-0007,nzd0330-0008,nzd0330-0009,nzd0330-0010,nzd0330-0011,nzd0330-0012,nzd0330-0013,nzd0330-0014,nzd0330-0015,nzd0330-0016,nzd0330-0017,nzd0330-0018,nzd0330-0019,nzd0330-0020,nzd0330-0021,nzd0330-0022,nzd0330-0023,nzd0330-0024,nzd0330-0025,nzd0330-0026,nzd0330-0027,nzd0330-0041,nzd0330-0042,nzd0330-0043,nzd0330-0044,nzd0330-0045,nzd0330-0046,nzd0330-0047,nzd0330-0048,nzd0330-0049,nzd0330-0050,nzd0330-0051,nzd0330-0052,nzd0330-0053,nzd0330-0054,nzd0330-0055,nzd0330-0056,nzd0330-0057,nzd0330-0058,nzd0330-0059,nzd0330-0060,nzd0330-0061,nzd0330-0062,satname
2021-11-28 20:51:14+00:00,316.2077778,315.3181818,327.4561538,334.73,324.4281818,327.7981818,,,319.5761538,322.4533333,325.3133333,326.3633333,321.35,315.14,317.3277778,327.7277778,324.2577778,334.7,337.0881818,330.2381818,,,319.7433333,321.6161538,319.8133333,323.8081818,331.0981818,338.08,339.33,339.3642857,332.59,337.9742857,325.63,324.44,317.53,,338.3,336.3342857,339.85,331.0466667,362.11,364.17,343.6966667,336.8066667,332.9842857,340.4366667,351.8366667,348.8342857,,347.09,L7
2021-12-22 22:00:57+00:00,321.7266667,315.4409091,326.39,337.07,323.7509091,317.9609091,339.5909091,342.57,337.9,328.93,330.9,338.84,327.81,329.17,328.6766667,339.2666667,341.4466667,329.46,337.8109091,335.1409091,332.4009091,335.32,327.79,329.6,333.54,332.5809091,345.9309091,349.54,337.75,341.9828571,329.37,329.1728571,322.61,322.76,332.47,331.1128571,342.73,334.7128571,354.01,341.29,364.14,367.77,350.6,346.01,343.4628571,349.37,353.28,354.3828571,339.97,341.41,L8
2021-12-23 21:55:09+00:00,,,,,,,,,,,,333.3033333,330.25,330.21,331.6277778,341.8477778,343.5177778,331.94,348.0463636,340.4063636,340.8563636,337.1633333,327.6633333,329.4538462,335.0333333,340.6763636,337.4363636,359.71,363.45,358.4628571,346.85,341.2128571,332.05,337.18,335.34,337.3728571,354.75,351.0628571,360.65,348.8166667,384,384.39,361.1066667,355.8666667,351.4728571,360.1966667,368.8166667,365.1528571,350.15,357.04,L9
2021-12-30 22:00:56+00:00,324.4255556,327.7345455,330.9792308,337.79,337.5045455,333.7345455,339.5445455,345.3,347.1092308,343.1066667,331.1266667,332.5066667,327.2,334.18,333.0955556,329.5455556,335.7155556,337.15,343.1445455,346.7345455,,,326.2666667,331.2192308,336.2666667,343.3345455,329.4945455,341.93,344.61,345.8414286,340.24,343.0414286,338.22,337.77,324.36,330.8514286,359.25,345.1514286,341.04,336.9733333,370.38,375.35,356.3233333,346.6733333,334.7714286,350.9533333,350.7033333,353.2714286,345.76,344.15,L9
2021-12-31 21:55:07+00:00,332.9822222,330.5409091,333.2269231,338.95,338.3109091,335.6609091,339.3609091,342.05,341.5169231,343.7466667,332.0066667,335.6066667,326.49,333,332.6522222,332.7322222,333.7922222,337.97,343.6309091,340.1509091,336.4209091,333.2466667,326.3866667,334.1269231,343.0466667,343.4309091,340.1309091,341.41,339.92,349.9742857,339.86,343.3342857,340.19,341.64,333.64,336.2242857,,357.2942857,342.16,,386.04,381.93,366.1533333,363.3833333,345.4742857,355.8933333,361.9033333,358.3142857,355.45,364.1,L8
2022-01-07 22:00:53+00:00,328.5422222,324.2290909,326.4653846,339.88,335.2090909,323.9190909,329.7990909,329.48,325.8953846,329.4966667,328.5166667,323.0166667,320.99,320.64,327.5722222,325.3022222,331.1722222,327.53,336.0590909,333.1690909,325.1790909,322.3666667,319.3666667,317.2853846,321.4666667,332.8690909,339.9290909,340.03,345.71,351.6885714,340.24,340.2385714,329.6,332.02,318.99,331.8385714,351.12,344.4185714,345.98,349.7633333,377.49,379.7,362.1633333,351.8733333,341.6585714,362.9233333,368.0733333,362.2285714,350.47,349.3,L8
2022-01-15 20:46:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,314.4,329.8245455,333.9045455,336.98,331.3,333.7642857,325.48,326.1842857,321.93,324.03,310.33,318.9942857,326.96,,332.36,331.94,352.81,362.49,337.18,333.58,322.1342857,330.89,339.94,340.3742857,332.1,339.56,L7
2022-02-09 21:55:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,345.8254545,349.6454545,351.1,,,,,,,,,,,,353.2866667,378.35,376.28,357.8966667,355.0766667,342.33,359.0966667,361.0766667,360.14,350.55,351.38,L9
2022-02-16 20:43:23+00:00,,,,,,,,,,,,,,,,,328.9655556,323.23,325.6527273,,,,,326.1069231,324.9966667,333.8527273,336.1727273,341.36,340.15,337.66,,,315.87,319.66,312.34,,,332.54,333.17,334.0433333,354.23,360.21,339.4333333,327.3733333,308.09,340.0233333,348.0633333,345.76,340.16,,L7
2022-02-16 22:00:50+00:00,329.7788889,328.0718182,335.8269231,341.39,350.7218182,338.2618182,336.5318182,334.22,334.5469231,333.9566667,336.5166667,345.5866667,329.75,320.73,322.7488889,327.3688889,328.4388889,336.1,335.7618182,333.5818182,337.8218182,333.6966667,328.2066667,334.7869231,336.7966667,341.5918182,348.2218182,347.31,345.96,347.2771429,339.2,340.1371429,333.95,326.58,322.56,325.5571429,343.76,346.6971429,345.13,337.1033333,362.98,377.03,350.1033333,345.9833333,333.5371429,345.9433333,351.6133333,353.2871429,343.89,345.72,L9
2022-02-17 21:54:55+00:00,332.9444444,328.1472727,330.2030769,340.07,344.0972727,338.0272727,337.1772727,330.94,330.0530769,330.3433333,336.3933333,340.2133333,330.16,317.15,320.9344444,327.5644444,329.6744444,333.83,336.6572727,334.0772727,336.0872727,333.1733333,327.3933333,333.5130769,334.6533333,341.6372727,344.7172727,354.68,348.16,351.38,335.21,339.57,324.77,329.53,320.94,325.4,344.01,340.68,347.17,339.9166667,366.9,371.68,351.4666667,349.4466667,334.38,350.9766667,354.6766667,354.19,349.78,347.72,L8
2022-02-24 22:00:40+00:00,328.3644444,324.5627273,329.9015385,338.48,337.8927273,340.6327273,330.9127273,324.78,321.3715385,324.4233333,337.6833333,342.0533333,325.26,318.85,323.5244444,332.5744444,340.8244444,333.49,335.9027273,333.8827273,337.7727273,329.6233333,329.5633333,329.0315385,335.9633333,337.5027273,343.3027273,347.41,343.32,348.3157143,337.63,341.1257143,328.8,326.92,326.52,325.5057143,355.86,341.4257143,345.03,338.4066667,373.21,374.72,352.7466667,343.5866667,333.0357143,345.1966667,356.6766667,354.2457143,345.99,348.31,L8
2022-03-04 22:00:40+00:00,321.4044444,317.14,321.1923077,331.52,327.69,336.84,328.3,317.4,303.5423077,317.2733333,330.8533333,334.7133333,320.62,317.95,319.4644444,331.9544444,339.3544444,339.26,340.83,331.59,331.8,328.8133333,330.4333333,335.5623077,338.4033333,339.94,340.24,343.07,331.48,338.9428571,324.81,337.9728571,322.85,325.64,318.31,323.6228571,341.1,337.7928571,347.42,332.9366667,371.03,372.82,355.2166667,341.5866667,335.4128571,343.7566667,355.7166667,352.3728571,345.5,347.05,L9
2022-03-12 22:01:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.3266667,348.7266667,348.3185714,340.51,337.99,L8
2022-04-14 21:54:19+00:00,318.1722222,310.4072727,311.6715385,329.5,327.5972727,313.2172727,310.2272727,316.02,329.8715385,332.7866667,329.2866667,325.0166667,322.66,317.2,308.8522222,311.7222222,316.3322222,322.96,327.3772727,328.5672727,331.6172727,330.8366667,328.7366667,324.3715385,329.3366667,331.9972727,342.4472727,350.19,331.42,333.4657143,329.03,334.3457143,338.14,330.51,323.34,327.8957143,348.09,340.4057143,340.03,332.5933333,358.9,365.19,350.6833333,343.5533333,332.1257143,344.5133333,344.1933333,347.4557143,341.7,342.72,L9
2022-04-22 21:54:16+00:00,321.2622222,314.1,316.1415385,330.32,327.51,304.88,316.28,327.11,320.9515385,326.7166667,327.8966667,318.5966667,319.26,314.26,318.6922222,316.9922222,328.2022222,326.08,333.04,339.68,338.26,327.5166667,323.3466667,322.7215385,327.2766667,334.83,347.08,354.06,341.35,343.0742857,329.54,336.0542857,327.14,328.25,312.4,330.7942857,344.82,340.9442857,343.18,336.1333333,363.8,362.69,349.8933333,343.5333333,331.7042857,347.7033333,353.3533333,354.8542857,343.31,341.97,L8
2022-04-29 22:00:25+00:00,301.7966667,311.2909091,321.8192308,328.43,329.5609091,302.2509091,313.7809091,332.23,325.9392308,323.22,323.63,321.94,318.94,311.71,303.2466667,305.8666667,308.8666667,323.2,330.5409091,329.7209091,331.6509091,330.98,329.86,322.3692308,321.66,329.6809091,351.0609091,348.81,335.01,342.8471429,324.93,340.5971429,339.95,335.97,317.35,332.7671429,341,341.0971429,341.26,332.54,361.97,363.97,348.07,342.4,330.8871429,344.34,347.24,348.2571429,340.54,346.01,L8
2022-04-30 21:54:36+00:00,,323.2936364,329.4384615,,,,329.8636364,332.63,332.4484615,330.06,324.8,319.56,318.83,318.2,309.4566667,305.6666667,320.0066667,326.72,,,,,,,,,,,,,,,,,,294.56,,,,,,,,,,,,,,,L9
2022-05-07 22:00:20+00:00,326.9377778,328.2836364,326.6946154,337.27,324.9836364,314.1836364,313.8636364,327.31,325.5446154,333.5933333,332.8233333,325.2133333,326.44,319.37,324.6577778,313.7877778,326.1277778,342.48,348.2236364,344.1436364,341.5936364,332.5933333,331.1933333,330.5946154,335.3833333,343.5936364,347.5436364,348.3,348.85,351.43,334.29,343.37,333.33,330.9,318.66,328.65,347.7,351.36,346.45,339.3066667,365.82,370.68,355.1366667,347.6566667,342.48,351.8266667,364.2966667,355.63,346.68,345.62,L9
2022-05-23 22:00:09+00:00,311.6255556,313.7990909,322.4315385,331.27,315.5190909,325.2890909,317.7690909,320.68,328.5715385,328.2566667,323.8166667,332.1466667,325.3,314.73,303.2355556,306.1755556,316.6855556,322.47,335.3490909,332.8090909,335.5790909,329.9266667,327.6866667,328.5515385,330.4766667,334.8490909,345.5890909,346.66,327.54,340.5414286,321.58,331.8014286,323.09,324.2,315.48,319.5114286,339.73,331.8914286,343.54,331.7833333,359.91,361.5,350.9733333,341.6533333,333.8814286,341.4733333,356.0133333,350.9814286,341.74,346.48,L9
