dates,nzd0240-0140,nzd0240-0141,nzd0240-0142,nzd0240-0143,nzd0240-0144,nzd0240-0145,nzd0240-0146,nzd0240-0147,nzd0240-0148,nzd0240-0149,nzd0240-0150,nzd0240-0151,nzd0240-0152,nzd0240-0153,nzd0240-0154,nzd0240-0155,nzd0240-0156,nzd0240-0157,nzd0240-0158,nzd0240-0159,nzd0240-0160,nzd0240-0161,nzd0240-0162,nzd0240-0163,nzd0240-0164,nzd0240-0165,nzd0240-0166,nzd0240-0167,nzd0240-0168,nzd0240-0169,nzd0240-0170,nzd0240-0171,nzd0240-0172,nzd0240-0173,nzd0240-0174,nzd0240-0175,nzd0240-0176,nzd0240-0177,nzd0240-0178,nzd0240-0179,nzd0240-0180,nzd0240-0181,nzd0240-0182,nzd0240-0183,nzd0240-0184,nzd0240-0185,nzd0240-0186,nzd0240-0187,nzd0240-0188,nzd0240-0189,nzd0240-0190,nzd0240-0191,nzd0240-0192,nzd0240-0193,nzd0240-0194,nzd0240-0195,nzd0240-0196,nzd0240-0197,nzd0240-0198,nzd0240-0199,nzd0240-0200,nzd0240-0201,nzd0240-0202,nzd0240-0203,nzd0240-0204,nzd0240-0205,nzd0240-0206,nzd0240-0207,nzd0240-0208,nzd0240-0209,nzd0240-0214,nzd0240-0215,nzd0240-0216,nzd0240-0217,nzd0240-0218,nzd0240-0219,nzd0240-0220,nzd0240-0221,nzd0240-0222,nzd0240-0223,nzd0240-0224,nzd0240-0225,nzd0240-0226,nzd0240-0227,nzd0240-0228,nzd0240-0229,nzd0240-0230,nzd0240-0231,nzd0240-0232,nzd0240-0233,nzd0240-0234,nzd0240-0235,nzd0240-0236,nzd0240-0237,nzd0240-0238,nzd0240-0239,nzd0240-0240,nzd0240-0241,nzd0240-0242,nzd0240-0243,nzd0240-0244,nzd0240-0245,nzd0240-0246,nzd0240-0247,nzd0240-0248,nzd0240-0249,nzd0240-0250,nzd0240-0251,nzd0240-0252,nzd0240-0253,nzd0240-0254,nzd0240-0264,nzd0240-0265,nzd0240-0266,nzd0240-0267,nzd0240-0268,nzd0240-0269,nzd0240-0270,nzd0240-0271,nzd0240-0272,nzd0240-0273,nzd0240-0274,nzd0240-0275,nzd0240-0276,nzd0240-0277,nzd0240-0278,nzd0240-0279,nzd0240-0280,nzd0240-0281,nzd0240-0282,nzd0240-0283,nzd0240-0284,nzd0240-0285,nzd0240-0286,nzd0240-0287,nzd0240-0288,nzd0240-0289,nzd0240-0290,nzd0240-0291,nzd0240-0292,nzd0240-0293,nzd0240-0294,nzd0240-0295,satname
2022-01-31 22:00:07+00:00,330.58,329.7066667,332.2257143,335.1266667,337.1566667,334.2266667,335.2057143,339.3457143,340.19,338.59,340.2966667,341.5066667,342.9666667,342.7757143,334.3566667,340.2,343.29,338.04,335.2457143,333.59,327.64,337.49,337.4157143,338.8957143,340.3066667,338.2357143,339.0257143,341.5857143,337.8357143,336.1057143,333.2057143,338.4157143,328.2357143,338.2666667,333.6357143,332.6057143,337.5757143,334.2366667,331.1911111,331.19,335.0711111,330.4866667,333.0711111,327.22,327.54,336.6631579,333.7611111,328.4657143,332.9611111,330.5611111,334.0811111,331.93,331.98,327.6266667,334.8657143,334.72,332.61,329.9957143,335.8566667,340.04,336.6157143,332.6411111,331.9857143,336.49,330.08,330.77,323.01,325.8966667,321.59,331.0466667,351.8657143,351.5466667,356.8911111,351.13,350.3011111,353.05,346.7657143,345.7157143,344.8057143,349.2057143,343.7657143,345.1111111,343.7,344.7611111,341.2,346.8,349.14,349.2,349.1957143,347.0057143,345.3611111,352.6657143,349.4511111,343.3366667,349.44,348.81,342.56,353.59,354.6966667,356.55,357.63,355.64,360.98,361.8066667,365.7,367.3057143,368.15,363.4066667,364.1966667,360.98,352.2257143,370.3211111,374.4611111,367.4,366.4557143,367.0266667,372.99,371.26,380.09,377.29,381.7757143,374.5257143,378.0657143,371.35,374.2711111,371.55,368.6711111,370.8457143,370.5266667,377.7657143,380.6957143,385.08,390.85,392.83,397.1857143,381.6266667,376.9657143,370.5857143,365.8757143,366.8457143,375.1357143,370.2657143,364.4757143,L9
2022-02-16 22:00:02+00:00,339.1384615,336.38,334.3428571,333.64,338.84,340.38,338.4228571,342.2428571,339.46,335.58,348.15,352.75,351.83,344.7328571,337.25,336.23,342.1,,,,,,,,,,,,,344.0428571,,339.1128571,330.9528571,337.02,333.9728571,330.3828571,336.4128571,339.39,334.93,333.01,332.64,342.91,342.56,338.98,337.4,,,,,335.55,342.68,345.17,336.91,344.26,341.3028571,344.99,337.35,337.9428571,342.98,345.19,339.8528571,336.18,347.5128571,339.44,336.47,332.15,331.83,322.17,330.64,341.14,357.3928571,358.09,360.73,356.52,354.71,354.41,345.8828571,352.6628571,347.2628571,349.1928571,347.1528571,346.87,350.87,351.05,350.03,348.03,351.75,349.4,349.2828571,350.7028571,350.68,355.2328571,350.88,347.53,348.1,347.93,347.36,354.75,358.15,356.29,357.9,359.68,363.85,367.48,363.5,368.5228571,369.07,366.03,358.68,360.97,366.9228571,373.29,374.51,367.46,368.0128571,372.73,373.21,371.58,374.57,376.65,378.0828571,376.1328571,378.9228571,371.62,370.92,370.22,372.46,369.9128571,375.77,381.6028571,386.0328571,395.02,400.17,401.5,406.0428571,390.13,378.8628571,374.0428571,367.7728571,366.8628571,374.1228571,374.6028571,375.4428571,L9
2022-02-24 21:59:52+00:00,343.6869231,340.61,343.1528571,340.96,340.1,340.15,339.4428571,340.2228571,340.87,342.71,347.63,349.17,351.44,345.0828571,337.48,340.24,345.06,341.88,346.3428571,346.47,351.34,348.29,344.4228571,343.1528571,342.43,347.8028571,349.4028571,347.6528571,342.0528571,336.8928571,342.8628571,345.9728571,338.4228571,340.2,343.3228571,342.6028571,347.1328571,343.66,341.1133333,345.56,345.4933333,342.07,343.4633333,342.49,344.1,339.6584211,337.9333333,335.3628571,334.0533333,340.5433333,343.0833333,340.92,346.8,346.57,344.8228571,342.94,340.97,346.0128571,344.05,343.69,338.9828571,341.0733333,348.4528571,343.75,339.03,333.22,329,342.44,334.72,338.86,357.0128571,356.68,365.2733333,359.4,355.6533333,360.3,354.5828571,352.9128571,354.7128571,353.3528571,347.6928571,356.0033333,356.3,353.9133333,355.23,354.77,351.49,353.31,355.3528571,351.1528571,354.7333333,358.5428571,353.7533333,351.98,355.94,351.24,352.02,358.89,358.79,364.15,363.91,367.25,369.99,368.45,370.86,370.2228571,368.75,364.02,362.55,365.6,365.7228571,369.4033333,375.9933333,366.21,371.4728571,367.35,375,371.48,378.49,378.95,382.0428571,377.0328571,378.8428571,370.16,370.8933333,370.49,368.5633333,369.1328571,370.28,378.7628571,379.9128571,387.75,395.37,395.91,399.3128571,390.39,378.4728571,363.6828571,345.2128571,361.8228571,368.8428571,370.1828571,372.9828571,L8
2022-02-25 20:35:58+00:00,,,,,,,,,,,,,,,,,,,,,339.84,346.86,348.0971429,347.5971429,341.17,344.8471429,350.2871429,349.2571429,347.2971429,358.1871429,357.6771429,345.2371429,350.4271429,350.48,350.2671429,346.5271429,353.9671429,341.12,350.1766667,352.51,343.8966667,340.97,350.4666667,348.35,362.55,,,,,,,,,,,,,,,,,,,,,,339.06,357.67,348.15,353.02,363.8271429,368.28,369.7766667,365.52,362.9866667,348.9,355.7271429,359.0871429,356.3471429,346.7171429,355.8971429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2022-02-25 21:54:08+00:00,343.4223077,337.5566667,340.7014286,338.6366667,334.9266667,337.4566667,342.6814286,347.6914286,340.64,336.9,342.0166667,352.7266667,353.8666667,350.7214286,338.7966667,342.21,341.52,344.81,345.6414286,349.42,342.4,344.72,342.2514286,344.3014286,339.2066667,344.9614286,346.7814286,347.6514286,344.0514286,342.6614286,343.2314286,339.7514286,340.5114286,347.2266667,348.3814286,344.6914286,341.8314286,341.9666667,346.1911111,344.13,342.8111111,336.6566667,344.2311111,344.43,342.94,339.8989474,336.0211111,340.2314286,340.1011111,340.8611111,342.4211111,340.21,340.93,339.6666667,338.8314286,338.39,340.57,338.4714286,337.5066667,339.47,339.9314286,340.6411111,346.5114286,344.76,333.73,330.4,327.45,357.4366667,350.57,353.4166667,355.2414286,363.5666667,362.8011111,360.14,362.3011111,355.18,354.6514286,354.6114286,354.6914286,350.1214286,350.9314286,356.6011111,351.21,354.5011111,345.12,350.29,351.26,350.89,348.5914286,348.9214286,359.5311111,354.3714286,353.1311111,347.9866667,352,349.98,355.51,358.2,359.7366667,363.94,362.47,367.28,367.03,361.4266667,370.29,366.9614286,367.48,362.0066667,357.7366667,361.99,365.8914286,375.6311111,373.3811111,372.22,365.1414286,372.0166667,372.39,377.9,377.29,379.67,381.2114286,383.6014286,373.7814286,375.76,369.6611111,373.23,371.4311111,368.8814286,369.4066667,374.9914286,386.7514286,387.08,394.97,407.14,393.6514286,387.3966667,384.9514286,375.9914286,366.9114286,362.7714286,365.9914286,368.3814286,370.7214286,L9
2022-03-05 21:54:04+00:00,348.5392308,353.11,345.5871429,353.34,347.3,351.1,341.1971429,345.7771429,354.59,350.35,352.37,359.37,356.79,351.3971429,348.55,345.72,342.91,345.33,350.3871429,346.89,361.85,346.75,347.0671429,345.2671429,351.89,352.2471429,353.6671429,351.9571429,352.2271429,351.7771429,349.9671429,346.6871429,338.7771429,347.93,337.7071429,330.0871429,343.9871429,349.75,346.1433333,346.26,341.9733333,351.2,342.2633333,341.11,335.89,335.8557895,334.1933333,345.0471429,337.5133333,336.5033333,335.1933333,341.86,339.83,347.21,343.3071429,339.16,340.19,349.9271429,353.09,343.64,341.0471429,343.2433333,349.6571429,343.36,344.29,348.07,353.46,300.14,344.35,345.77,358.2771429,370.95,362.4233333,356.69,357.8433333,368.66,347.0471429,356.3271429,359.3771429,356.1671429,356.6271429,357.3333333,359.02,358.5433333,374.45,356.23,354.93,360.25,355.7271429,350.7871429,351.8233333,358.4271429,357.5333333,365.42,358.4,358.87,356.16,357.69,369.69,363.7,364.68,367.44,367.61,381.82,374.39,379.0571429,376.15,380.33,377.77,369.1,376.1971429,378.1433333,378.6733333,381.57,379.7971429,385.71,378.92,381.35,379.67,383.29,387.8671429,385.9071429,387.1271429,383.12,379.3033333,379.04,373.9233333,381.4371429,393.88,392.2871429,390.8771429,389.62,402.48,405.95,401.9471429,397.34,393.0971429,387.7371429,378.5671429,377.2771429,383.1871429,387.3771429,381.9171429,L8
2022-03-29 20:32:50+00:00,347.7123077,342.4333333,342.66,341.2933333,347.3433333,,340.89,349.99,349.23,345.43,346.2333333,352.6333333,370.7233333,,,,,,,,,,,,,,,,,,,,,360.4933333,354.46,349.18,351.81,352.3633333,348.6088889,350.63,346.8388889,340.8433333,337.3688889,352.87,342.59,343.8626316,350.1688889,343.73,351.2388889,367.1288889,358.6088889,339.13,352.09,359.0333333,346.81,343.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2022-03-29 21:54:01+00:00,349.5569231,349.8966667,348.1357143,346.6366667,349.8966667,347.3466667,349.0657143,348.4357143,342.82,347.21,350.1866667,352.4066667,353.6266667,352.5757143,358.1966667,360.98,361.39,359.06,353.7957143,352.16,341.93,346.78,345.4457143,349.7657143,353.4366667,356.8657143,356.6557143,356.6657143,354.5257143,357.5157143,354.0157143,360.6957143,358.5257143,356.9066667,356.4257143,351.3857143,354.7157143,346.1266667,351.1177778,344.85,346.8077778,339.4366667,348.2277778,347.17,352.49,350.1710526,347.7277778,342.6657143,346.6477778,351.1777778,349.4977778,346.88,349.56,340.5966667,345.5957143,345.13,347.94,345.6557143,339.3466667,341.11,347.8557143,352.3477778,352.3857143,348.77,345.89,341.15,316.1,331.8666667,,375.0566667,370.4457143,371.0966667,373.7277778,372.9,373.3477778,362.36,362.2357143,363.5457143,359.8157143,355.0957143,360.0357143,363.7377778,362.05,363.1677778,349.73,357.86,355.76,355.73,353.2057143,355.6857143,358.9477778,356.0957143,357.1577778,353.7766667,357.83,355.97,358.79,363.55,363.1066667,366.45,367.61,365.3,360.45,358.0266667,365.66,360.5357143,358.21,362.5266667,357.9566667,358.7,354.4257143,369.1277778,380.3577778,374.92,369.5757143,370.7766667,375.1,382.35,381.43,384.95,377.6457143,378.2757143,375.3657143,379.44,375.3577778,375.21,381.1577778,369.8357143,376.8566667,391.6857143,388.2157143,387.85,399.37,400.25,396.8357143,385.2066667,379.8257143,370.1557143,360.3757143,359.6157143,367.6157143,372.7257143,377.3457143,L9
2022-04-13 21:59:41+00:00,341.8069231,338.0466667,337.9057143,337.0266667,331.8966667,333.3966667,344.1557143,342.2357143,335.02,336.98,345.3666667,341.8566667,340.0666667,347.9657143,348.7266667,349.29,346.6,343.74,345.7257143,345.92,334.94,340.52,337.5257143,340.4357143,342.2466667,343.6257143,341.5357143,344.0557143,347.7657143,342.5057143,342.4957143,338.8457143,333.2357143,331.0366667,343.7757143,339.6557143,342.1757143,335.7366667,340.6777778,342,340.8877778,329.4066667,348.0377778,345.22,340.73,337.7510526,332.5777778,329.9157143,340.0177778,339.6177778,340.0977778,333.93,341.92,333.1066667,332.2457143,336.34,346.88,340.7557143,336.0566667,339.98,345.4757143,349.5677778,343.0657143,340.36,338.29,334.09,325.22,331.3566667,341.58,348.2466667,362.9157143,363.2666667,366.4877778,367.59,364.8777778,359.13,356.8257143,356.8457143,352.8457143,348.9557143,350.2157143,359.2777778,352.36,343.4677778,341.75,349.01,347.45,356.54,350.8757143,347.0557143,356.8177778,347.0757143,349.5377778,347.3066667,349.91,346.38,353.11,357.4,359.3766667,360.9,356.82,361.49,363.87,356.5566667,358.88,353.3257143,356.56,355.5266667,357.8366667,357.47,351.0457143,386.3677778,374.6177778,373.77,366.1657143,370.6066667,373.97,382.88,381.39,383.85,376.5057143,376.9857143,373.0957143,377.26,367.8777778,375.66,381.9177778,372.0757143,376.0166667,376.7357143,384.7457143,391.63,392.55,401.95,395.2257143,384.7766667,382.5757143,365.6357143,356.6057143,359.1757143,362.6757143,367.8757143,371.5757143,L8
2022-04-14 21:53:55+00:00,341.7461538,337.7166667,339.8871429,334.2166667,334.1866667,339.1466667,342.7271429,344.9571429,338.8,337.85,345.7766667,341.4766667,346.9866667,350.5071429,348.2766667,348.9,344.77,348.31,347.4571429,350.07,339.61,341.61,336.5571429,337.1071429,343.1066667,345.8271429,340.9171429,345.1071429,346.9371429,348.8171429,349.1071429,347.0471429,352.9371429,349.3866667,350.9771429,344.8871429,343.3971429,341.5366667,344.7877778,343.6,342.6477778,329.7866667,335.3977778,343.33,343.25,340.7857895,337.9877778,341.8671429,344.3177778,342.5677778,342.4477778,337.88,345.84,338.1166667,335.7271429,338.29,342.49,342.1771429,336.3366667,337.34,343.4971429,345.7677778,343.2271429,341.29,335.53,331.41,324.03,326.5366667,346.45,350.1766667,364.2771429,364.6166667,362.6577778,365.96,365.9977778,351.49,349.0771429,353.2471429,355.8271429,351.3071429,351.2171429,358.0177778,353.04,355.2377778,347.48,352.08,352.04,351.37,352.8471429,346.6571429,355.2377778,350.3171429,348.5477778,353.0366667,352.17,346.7,357.17,354.39,358.0166667,361.65,355.9,361.92,363.51,358.3566667,363.36,360.6671429,360.18,357.0066667,359.8666667,359.49,353.7471429,387.7077778,382.4377778,376.49,368.1871429,374.3766667,370.93,381.41,379.33,382.49,377.6571429,379.2471429,374.6371429,377,368.8177778,377.96,378.7277778,373.7471429,377.2366667,377.5871429,385.1171429,388.58,395.11,400.67,393.9771429,385.3866667,379.9671429,364.4771429,358.8171429,361.1671429,367.3171429,370.5271429,371.9571429,L9
2022-04-22 21:53:52+00:00,,,,,,,,,,,,,,,,,,,,351.27,344.17,345.07,349.3742857,349.5442857,349.3733333,348.4242857,351.6942857,351.0942857,347.1042857,345.3142857,343.2742857,354.1342857,335.8142857,347.1633333,344.3142857,336.5042857,346.7442857,352.4033333,345.6655556,340.62,343.3455556,346.8833333,336.6755556,335.44,333.06,335.4878947,340.1855556,342.2042857,340.5355556,342.9555556,338.0655556,337.57,340.04,345.8533333,346.4842857,343.77,346.08,349.1442857,347.3133333,346.62,349.0242857,344.1655556,344.8642857,342.22,339.54,333.44,338.13,307.5433333,331.27,346.2133333,367.8342857,367.2833333,367.1055556,360.99,358.5155556,365.28,352.7042857,355.6642857,359.9442857,358.2942857,357.8142857,350.5255556,356.95,356.4255556,359.12,355.08,352.31,350.03,351.5142857,355.1342857,351.8455556,354.2242857,347.4155556,352.2333333,347.82,352.13,352.63,356.96,363.7933333,361.9,362.16,358.66,356.41,365.0033333,362.16,366.8842857,367.06,369.8333333,364.1933333,361.79,364.9942857,383.0655556,378.6055556,376.7,378.3242857,378.9133333,382.8,378.95,378.85,381.17,386.8942857,382.6742857,374.3642857,374.97,376.4955556,373.48,377.2355556,380.4242857,380.4133333,387.2442857,386.6542857,393.58,393.19,398.63,401.4542857,387.6433333,376.4842857,368.6142857,363.2542857,365.2842857,367.5742857,372.6942857,376.5442857,L8
2022-04-29 21:59:37+00:00,353.4715385,349.3666667,349.6728571,347.3866667,349.8066667,348.5666667,351.6928571,351.9128571,347.26,347.69,358.4766667,359.4166667,360.4666667,360.7728571,359.5766667,361.87,361.69,359.92,358.3028571,357.11,351.87,350.36,345.9028571,356.7528571,354.2966667,358.0728571,360.8628571,360.0728571,362.1928571,362.9428571,358.6928571,361.3628571,364.2328571,361.4866667,361.4528571,359.3528571,356.8428571,357.8966667,358.3611111,350.47,347.4611111,346.1766667,353.6811111,349.71,359.09,360.2836842,361.1811111,360.0428571,361.0811111,353.2311111,355.2611111,353.99,350.64,348.4266667,343.7428571,345.32,349.99,349.9628571,346.0266667,349.83,352.9228571,354.3111111,349.5928571,346.1,333.73,334.73,340.5,367.9366667,361.52,382.5266667,376.5128571,376.8166667,383.9011111,380.19,378.2911111,369,371.2428571,376.0928571,377.8528571,375.5228571,368.7728571,368.2611111,364.92,364.2211111,357.46,357.9,362.36,362.56,361.0728571,360.9928571,361.8711111,355.4428571,358.4311111,358.5266667,359.48,354.79,365.53,369.49,365.4666667,366.33,366.24,372.25,367.04,364.9566667,374.02,367.5928571,365.82,372.7366667,367.7866667,363.4,360.3128571,396.5411111,390.4911111,383.28,382.7528571,382.6566667,383.86,386.72,382.79,389.95,385.0328571,383.1228571,377.0228571,383.02,374.9011111,380.31,378.8311111,375.8528571,382.9966667,382.1828571,388.3428571,390.42,396.15,395.87,396.3728571,386.1266667,375.1028571,365.2528571,362.5328571,363.8228571,371.0428571,371.6528571,377.1828571,L8
2022-05-07 21:59:32+00:00,355.3669231,354.8866667,351.2614286,351.0566667,350.7366667,349.9466667,361.2114286,363.0814286,365.41,364.69,361.3466667,360.0966667,360.3066667,358.1014286,364.6466667,360.83,358.64,355.67,352.7914286,353.73,362.33,357.13,358.4814286,364.8414286,366.1966667,363.6814286,359.8114286,356.5714286,356.9614286,365.7914286,362.9414286,360.2914286,356.9314286,358.2166667,355.4114286,356.9514286,357.2314286,355.1466667,357.5511111,354.74,354.4811111,355.3266667,350.3511111,356.4,353.67,350.7021053,349.7111111,357.6714286,359.5211111,356.6011111,353.0611111,352.93,351.37,357.5366667,354.4014286,351.04,348.62,351.4214286,350.8366667,350.22,348.1914286,346.2311111,355.3414286,354.89,346.95,343.09,348.78,342.7966667,352.58,367.5566667,368.2614286,379.8766667,375.5911111,370.47,378.4911111,376.79,367.5014286,371.2014286,374.8814286,375.2614286,376.4614286,371.7311111,368.3,365.0111111,369.24,365.98,362.61,363.08,362.9614286,361.9114286,360.6211111,362.8614286,359.4411111,365.8466667,365.98,368.41,375.83,371.86,368.2166667,373.34,369.21,372.35,377.9,376.9266667,388.08,385.1814286,379.29,390.8266667,385.8566667,376.62,371.5114286,400.9711111,395.4911111,389.99,388.2114286,392.0066667,388.69,395.13,390.73,392.69,394.3914286,388.2214286,386.5414286,384.16,383.8411111,389.85,387.3311111,388.7114286,392.4166667,394.7814286,404.2114286,399.91,409.49,411.64,411.3514286,402.9366667,388.2914286,377.2714286,376.1814286,373.1414286,382.2314286,381.5714286,386.4714286,L9
2022-05-23 21:59:21+00:00,352.8,351.1633333,356.0214286,349.2233333,355.5233333,361.0733333,360.5914286,359.4114286,358.64,350.44,352.2033333,356.7433333,363.8633333,361.5514286,357.9133333,357.27,360.36,363.05,361.8514286,359.99,350.33,352.49,359.6814286,359.2014286,357.1433333,356.4214286,353.7214286,352.9014286,355.8514286,355.6314286,353.2614286,357.5314286,349.6114286,359.4033333,357.4514286,352.9114286,356.1614286,358.4633333,358.2722222,355.08,357.4022222,359.4333333,356.2822222,354.4,350.41,360.9263158,363.0822222,356.1814286,351.4822222,350.9922222,347.9122222,344.11,349,343.7833333,341.3714286,340.23,341.85,345.8214286,344.3233333,346.83,352.4114286,355.0222222,352.0914286,348.49,345.02,343.1,348.16,352.6033333,356.51,365.9933333,368.3714286,367.9333333,369.0622222,373.9,373.8322222,363.98,360.5614286,368.9514286,364.5114286,365.9914286,367.2214286,367.3322222,364.73,362.0222222,356.19,357.29,355.77,356.91,358.0914286,353.3914286,358.0322222,356.4414286,360.2022222,361.6733333,362.24,365.36,364.91,362.14,367.8133333,370.95,373.95,371.01,371.63,380.8933333,383.18,377.1114286,382.91,377.9233333,371.6333333,371.08,377.9514286,395.9722222,389.8822222,384.16,373.2114286,382.1633333,399.41,392.18,380.12,390.66,388.5914286,387.5014286,396.0914286,394.56,392.6522222,387.37,389.5122222,384.6014286,392.6533333,390.2214286,395.0114286,400.23,400.06,408.44,403.5514286,393.5333333,384.6914286,378.1914286,367.8714286,371.4914286,381.4814286,386.0014286,383.2614286,L9
2022-05-24 21:53:36+00:00,361.7892308,357.9633333,359.54,353.6133333,357.3333333,367.8033333,374.78,375.3,362.92,358.9,359.6733333,358.9233333,367.2433333,373.42,368.3933333,364.16,365.46,364.43,364.03,365.32,356.43,364.56,361.19,356.92,355.8833333,361.23,361,358.52,356.38,357.93,363.76,362.23,360.32,362.3933333,359.35,361.4,361.71,357.4833333,364.3355556,365.92,368.8955556,363.8833333,355.7755556,358.23,348.9,361.6105263,362.6355556,359.77,360.6355556,354.8955556,356.6055556,348.52,347.81,343.6333333,343.63,350.67,349.36,348.78,,,,,,,,,,,,,370.92,370.5433333,377.2555556,378.64,381.3055556,368.09,368.47,369.75,374.01,369.58,368.97,370.4455556,370.08,365.0155556,355.48,367.78,362.85,359.24,361.44,359.86,361.5855556,363.42,366.0155556,360.9533333,368.21,368.18,368,368.32,368.7333333,383.09,386.12,368.75,371.1,378.0833333,385.08,386.52,384.34,,,,,,,,,,,,,,,,,401.87,399.0355556,399.06,392.3155556,390.7,399.9733333,400.73,398.71,405.1,408.37,411.57,409.13,397.6633333,392.39,379.57,373.1,373.68,382.67,390.32,390.89,L8
2022-07-02 22:00:06+00:00,355.3869231,357.5833333,359.33,361.1133333,360.1433333,359.9133333,357.16,362.32,371.28,369.72,365.9033333,366.7433333,366.0633333,364.97,367.4433333,366.07,361.73,360.1,359.41,354.46,369.01,359.18,357.94,358.29,356.7033333,363.39,362.02,361.3,357.95,360.42,362.83,359.6,353.49,359.4133333,354.39,352.12,362.16,359.8133333,354.0288889,361.11,357.8288889,361.8833333,351.7888889,349.86,349.68,353.7957895,350.9588889,351.43,357.1488889,354.4088889,349.9888889,350.09,349.93,362.9233333,357.81,353.3,351.34,357.9,362.1633333,355.2,353.26,352.6288889,360.53,358.24,351.75,347.85,349.32,335.0433333,339.98,374.9433333,375.72,388.7233333,380.8588889,373.9,369.1888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.45,404.04,L8
2022-07-03 20:30:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.2114286,359.59,365.3466667,360.84,355.7866667,357.1,354.9466667,353.85,350.18,355.6357895,372.4766667,355.4514286,357.8766667,358.4166667,355.5666667,360.42,,,,,,,,,,,,,,,369.32,,,,,,,,,,,377.1614286,377.6814286,378.0514286,379.0414286,373.6666667,374.78,,,,381.13,376.01,373.3114286,379.2014286,,,,,,,,379.81,374.34,386.97,375.93,379.52,378.93,,,,,,,,,,386.6566667,395.25,391.7314286,396.53,389.61,385.59,409.14,393.93,395.5014286,397.7114286,,,402.2166667,394.33,381.9866667,388.9214286,,,,,,,,,,,,,,375.6314286,377.5514286,L7
2022-07-03 21:53:56+00:00,368.1669231,367.1533333,363.28,363.0933333,365.7833333,364.7533333,364.79,372.59,375.76,375.92,369.3133333,369.3233333,380.3133333,377.02,375.3233333,369.24,366.58,370.22,363.4,368.51,374.09,362.87,363.62,360.6,369.8533333,370.87,368.69,373.39,375.52,372.6,369.95,367.71,362.83,370.4033333,371.8,364.74,364.83,367.5733333,361.4088889,366.09,361.8688889,364.2033333,361.4288889,364.32,358.43,355.7857895,355.8788889,366.6,362.3188889,359.7688889,357.8288889,363.76,369.12,369.5633333,363.1,358.1,356.21,367.27,367.8333333,364.13,371.15,370.5088889,372.08,362.74,357.64,356.1,353.65,346.1933333,342.7,366.7733333,384.62,392.4633333,383.5288889,381.32,385.1888889,388.21,370.88,378.08,381.72,381,387.32,378.5188889,375.35,378.5188889,384.45,373.73,375.04,377.9,378.76,381.76,379.9088889,382.08,375.0688889,383.7833333,375.39,376,379.88,374.39,384.8033333,382.29,379.13,383.86,383.76,390.3433333,393.56,395.84,397.61,400.4433333,394.9233333,387.03,392.73,405.1888889,393.5488889,399.11,397.35,406.8033333,395.62,399.24,398.69,404,401.95,402.64,398.42,399.17,393.8188889,395.47,387.4488889,394.59,393.8133333,400.39,415.23,414.11,415.31,418.17,417.56,414.7133333,400.54,388.1,387.25,387.11,390.57,384.58,389.81,L9
2022-07-20 20:29:08+00:00,335.8984615,325.2733333,335.2714286,334.8833333,338.6833333,332.5333333,336.5814286,322.5114286,334.52,345.91,,,,,,334.3,336.84,332.9,326.6614286,,355.66,334,337.3514286,349.9414286,324.2033333,341.0514286,,,350.7214286,,,,,,,,,,,,,,,,,,,,,336.2155556,334.0855556,331.21,332.75,,,,,323.1214286,,348.16,,,337.0014286,329.47,330.36,340.61,309.2,297.3133333,,,354.6514286,,,,,,,,,,,,,,,,,,342.8014286,,,,338.4655556,337.1333333,,,,336.91,333.0033333,339.62,352.21,351.92,354.85,358.9933333,361.66,350.2214286,380.69,,,,,,,,,,,,,,,,367.8114286,362.68,375.4255556,366.86,354.2355556,363.3014286,359.8133333,,,364.94,368.98,,,,,351.5614286,,,,,,L7
