dates,nzd0237-0000,nzd0237-0001,nzd0237-0002,nzd0237-0003,nzd0237-0004,nzd0237-0005,nzd0237-0006,nzd0237-0007,nzd0237-0008,nzd0237-0009,nzd0237-0010,nzd0237-0011,nzd0237-0012,nzd0237-0013,nzd0237-0014,nzd0237-0015,nzd0237-0016,nzd0237-0017,nzd0237-0018,nzd0237-0019,nzd0237-0020,nzd0237-0029,nzd0237-0030,nzd0237-0031,nzd0237-0032,nzd0237-0033,nzd0237-0034,nzd0237-0035,nzd0237-0036,nzd0237-0037,nzd0237-0038,nzd0237-0039,nzd0237-0040,nzd0237-0041,nzd0237-0042,nzd0237-0043,nzd0237-0044,nzd0237-0045,nzd0237-0046,nzd0237-0047,nzd0237-0048,nzd0237-0049,nzd0237-0050,nzd0237-0051,nzd0237-0052,nzd0237-0053,nzd0237-0054,nzd0237-0055,satname
2019-01-21 22:06:47+00:00,,,,,323.57,326.0514286,317.9814286,,,,,,,,291.13,296.27,306.07,296.57,298.6414286,301.29,,341.7418182,331.1218182,331.13,336.9618182,,,,,,,,335.2233333,345.95,353.6814286,328.3833333,330.2814286,304.79,320.68,322.5433333,,,,,,,,341.6933333,L7
2019-01-22 22:05:50+00:00,328.3,334.8733333,356.1233333,350.4242857,341.77,339.5642857,340.7842857,338.4542857,320.5755556,314.5555556,310.22,307.44,294.69,300.21,308.28,308.91,318.03,322.43,319.0742857,336.7833333,314.2542857,335.4909091,333.6009091,331.7266667,345.3009091,349.77,353.7955556,362.78,354.62,351.88,352.11,346.0655556,344.6255556,354.39,364.8642857,354.0455556,357.5542857,332.02,350.76,348.8355556,348.1142857,326.0142857,338.01,357.58,341.53,354.8355556,353.12,364.8255556,L8
2019-01-30 22:00:18+00:00,309.97,326.4466667,329.8066667,329.0442857,338.11,335.0942857,328.7442857,327.3842857,324.1511111,309.2911111,,,303.32,303.45,306.44,308.12,306.42,304.07,307.3642857,308.7066667,,345.33,349.77,343.6033333,344.94,343.06,342.8311111,343.6,341.42,,,,344.0211111,349.62,346.9842857,341.0511111,346.6242857,349.88,357.65,352.5411111,337.6042857,323.6342857,331.94,,,340.7511111,343.53,344.5311111,L7
2019-02-07 22:05:47+00:00,363.31,366.1866667,371.7966667,369.6385714,360.79,356.8285714,354.5585714,348.7485714,337.4077778,337.6477778,334.02,325.14,310.6,315.97,320.89,323.15,335.85,332.73,332.3885714,340.6766667,346.2685714,354.3918182,360.5518182,358.3533333,356.4818182,360.83,371.0977778,367.79,360.73,366.01,369.87,369.4377778,370.3277778,372.9,375.1385714,370.8877778,382.3985714,370.93,376.07,372.0677778,371.8885714,359.8285714,355.59,362.92,368.63,377.9377778,376.46,378.2877778,L8
2019-02-15 21:59:50+00:00,335.58,350.97,354.8,351.68,,,,329.67,327.1633333,330.7433333,320.7,309.48,304.32,312.06,311.77,315.17,324.15,,,,319.31,347.2618182,342.5318182,,,,362.1333333,367.19,355.31,355.13,348.91,352.6433333,359.1633333,355.91,357.6,366.1733333,359.99,,,,353.11,338.45,340.46,341.14,349.52,354.4433333,352.13,340.4833333,L7
2019-03-03 21:59:20+00:00,351.74,360.0766667,367.5966667,365.9871429,359.57,359.7771429,354.4771429,345.4971429,343.0677778,336.2677778,,,,315.86,321.64,324.23,331.07,335.12,334.3371429,337.9166667,,352.0654545,357.5554545,359.9733333,356.1754545,358.49,364.6977778,377.05,370.51,356.57,,,359.2977778,371.32,375.7371429,374.1077778,373.1171429,364.45,379.12,373.2377778,378.9271429,361.8171429,366.1,365.29,,,362.6,364.9477778,L7
2019-03-11 22:05:38+00:00,359.42,367.9566667,368.8566667,369.54,359.93,357.92,348.54,345.41,338.3111111,330.2311111,330.94,326.07,319.91,321.91,321.38,325.28,333.21,332.69,334.37,330.0466667,333.24,362.3854545,366.5054545,363.0733333,364.1154545,361.27,375.6711111,385.41,388.87,372.01,351.53,340.5811111,354.7811111,372.84,379.64,378.2411111,368.45,368.71,377,374.7211111,373.43,376.73,387,381.58,379.63,375.5011111,382.48,385.6811111,L8
2019-04-04 21:58:16+00:00,,349.3333333,363.3133333,348.9971429,351.22,349.5471429,348.5371429,341.4571429,329.9122222,318.7222222,317.51,307.26,,,311,317.17,320.41,317.91,324.4871429,336.9933333,326.1571429,345.9972727,345.2472727,348.8966667,356.7972727,362.16,360.9022222,363.05,363.25,352.01,,,,363.27,373.0571429,362.7622222,360.6271429,353.53,359.48,357.9422222,375.1971429,,,,,,,,L7
2019-04-12 22:05:30+00:00,362.35,363.7266667,359.6066667,355.9214286,354.83,351.1114286,348.8514286,345.6314286,341.7977778,332.0577778,327.36,318.45,323.81,322.33,333.93,329.14,328.85,325.34,334.3314286,331.7866667,,362.7409091,355.1309091,356.7133333,363.6409091,361.49,382.0377778,370.24,373.9,371.69,359.04,342.0777778,351.5377778,362.37,369.2214286,368.2577778,350.3414286,344.3,352.56,357.9177778,343.1414286,358.6114286,368.2,366.02,378.96,378.4377778,401.05,410.5277778,L8
2019-04-20 21:57:42+00:00,350.89,338.1466667,,,355.32,352.3957143,345.4357143,342.3357143,326.0644444,321.3744444,319.72,316.9,310.4,309.73,316.3,,,,337.3457143,342.3566667,329.5057143,,,356.0533333,362.9718182,367.42,372.5944444,374.92,372.92,370.49,356.57,344.0444444,357.0244444,362.56,373.4357143,,,352.63,367.68,361.6044444,369.1457143,370.6257143,363.85,380.37,360.83,369.6844444,367.15,366.8544444,L7
2019-05-06 21:57:06+00:00,374.59,,376.2766667,,,,366.3942857,371.6342857,355.9777778,347.8577778,342.77,333.81,334.15,337.41,340.99,337.1,336.93,,,349.8466667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2019-05-14 22:05:36+00:00,396.71,,392.2066667,375.1057143,,,372.5457143,,326.0444444,317.6244444,311.05,315.3,,,,,,,,,,,,,,,,364.06,356.26,330.67,,349.6444444,343.4244444,339.96,350.0157143,362.6344444,353.4157143,350.54,345.33,321.6844444,283.7257143,337.4957143,339.52,,,,,,L8
2019-05-29 22:02:24+00:00,,331.3666667,335.2666667,332.5042857,348.47,324.9242857,330.2942857,,,,,,,,294.17,303.92,297.7,290.74,308.0942857,,286.0642857,321.66,314.99,316.8233333,334.03,340.4,,,,,,,,307.59,,,324.1242857,322.96,298.39,306.3411111,307.6942857,,,,,,,349.7011111,L7
2019-06-15 22:05:51+00:00,336.62,338.4033333,353.2133333,338.3,,,,,,,,,,,,,,,,,,334.2854545,336.7854545,340.1466667,345.8654545,340.91,,,,,,,,334.38,341.13,330.9022222,341.76,,329.88,326.4622222,333.89,292.99,338.41,353,344.84,358.4922222,355.47,,L8
2019-06-23 21:55:19+00:00,,,,,,,,,,,,,,,,,,,,,,348.3,353.88,344.5633333,345.04,372.63,369.2177778,368.02,368.08,,,364.4177778,363.2077778,353.71,341.4057143,329.9577778,348.4257143,352.9,350.05,332.6177778,342.0057143,325.3557143,,,,353.3077778,370.62,356.7277778,L7
2019-07-01 22:05:56+00:00,352.49,361.1833333,365.8133333,359.7228571,355.34,354.3128571,358.7628571,353.4628571,344.2122222,336.3822222,330.73,331.62,329.52,330.68,329.65,336.06,335.88,334.87,337.4428571,349.2233333,,343.4681818,341.6481818,339.3166667,344.4781818,354.55,363.2822222,370.09,360.72,362.47,369.2,362.8722222,359.9922222,358.22,362.6928571,355.5422222,355.9228571,347.27,345.22,341.9522222,345.4928571,316.4128571,356.42,373.64,363.93,366.8622222,363.54,,L8
2019-07-17 22:05:59+00:00,340.61,,344.46,,319.32,319.6928571,313.2528571,315.4328571,308.2533333,299.4733333,298.82,296.2,281.18,289.58,,,,,,,,331.4836364,334.0536364,337.39,334.0136364,335.47,343.0133333,347.37,342.81,341.54,329.63,329.1633333,334.0133333,343.83,352.4928571,325.3133333,328.4828571,,327.45,324.2933333,328.4528571,302.8628571,,,,,,,L8
2019-08-18 22:06:11+00:00,358.02,361.63,362.78,360.5657143,350.78,347.0057143,346.1657143,335.1257143,326.3833333,319.4533333,319.08,318.97,313.02,315.43,321.52,,,,,,,337.1218182,337.3818182,346.75,350.3818182,352.26,348.4633333,358.21,359.34,360.64,353.26,346.9933333,343.5633333,355.08,361.1757143,362.0433333,361.0357143,333.92,334.99,336.7833333,342.3457143,328.2857143,337.52,358.55,357.1,369.2533333,359.24,360.9833333,L8
2019-10-29 21:50:00+00:00,,352.6533333,358.8033333,348.2657143,331.26,329.0057143,327.2757143,322.6857143,312.0588889,308.6188889,307.68,,,,303.12,307.81,313.04,314.28,313.6157143,321.6633333,305.6157143,325.7490909,323.9990909,325.5566667,335.1790909,348.94,354.7588889,360.59,351.35,347.83,,,,,351.1057143,343.3088889,344.7457143,323.87,332.94,343.7488889,351.0357143,332.8957143,335.97,351.2,,,,,L7
2019-11-06 22:06:24+00:00,363.65,370.7333333,365.8633333,359.5171429,345.37,331.2971429,323.1071429,321.0171429,324.0022222,322.8522222,320.33,316.87,313.18,318.39,328.59,335.29,339.08,337.88,338.0971429,338.8733333,336.2971429,332.1136364,331.6436364,332.2966667,353.6036364,359.32,364.5322222,365.62,370.43,360.61,353.92,344.9822222,328.2722222,333.16,331.2871429,341.0822222,333.8571429,332.06,338.28,338.4622222,350.7071429,343.5371429,365.07,361.43,375.37,364.0422222,366.65,361.8922222,L8
2019-11-14 21:49:16+00:00,,337.21,340.97,333.2271429,326.61,329.5471429,323.5471429,318.4671429,310.15,,,,286.85,292.91,298.45,298.02,302.61,307.4,310.1971429,313.25,298.6871429,327.8263636,328.8463636,329.69,341.1663636,347.07,349.19,356.06,,,,336.09,336.87,346.5,349.2171429,341.09,336.1471429,323.44,329.88,343.03,345.6571429,330.1471429,,,,355.37,343.82,352.17,L7
2020-01-09 22:06:13+00:00,338.09,338.6033333,353.4633333,348.6142857,349.13,346.5542857,327.2342857,317.4542857,306.8622222,300.3622222,311.76,308.3,306.39,314.11,316.33,316.57,331.77,323.77,333.1342857,329.5333333,307.8942857,331.7245455,336.0545455,340.9366667,340.0945455,359.37,360.8522222,363.55,357.69,345.45,348.26,345.8922222,342.0622222,340.86,345.7942857,336.4822222,346.1742857,325.11,345.1,344.9922222,354.9642857,332.6442857,343.19,353.08,344.89,357.7622222,364.58,367.0422222,L8
2020-01-17 21:46:05+00:00,,,378.68,368.2428571,349.78,352.5828571,340.2828571,323.4728571,314.58,300.91,304.44,312.84,,,,,349.32,334.4,356.8928571,,365.1528571,341.3036364,363.7736364,365.28,352.2836364,341.16,379.29,382.81,384.52,355.15,351.18,,,,335.9328571,348.67,346.5828571,377.56,371.93,377.75,354.9928571,,375.58,343.28,377.95,,,,L7
2020-01-24 21:51:55+00:00,,368.4066667,368.4166667,353.0628571,345.13,341.1928571,331.3028571,330.3928571,,,,,,,325.87,324.52,327.59,324.26,335.9228571,338.6566667,329.2928571,341.6190909,344.1790909,345.9033333,351.1690909,353.87,368.6244444,,,,,,,352.89,356.4228571,347.7744444,359.7028571,345.69,358.74,357.1844444,365.8528571,,,,,,,,L7
2020-02-10 22:06:04+00:00,365.53,369.0166667,376.9566667,366.7,351.59,357.11,348.39,335.4,318.7777778,318.2977778,323.93,317.72,312.75,308.29,315.75,319.82,306.06,323.34,307.58,,,343.5927273,346.9527273,353.4533333,358.4827273,360.97,366.7877778,377.25,375.63,372.91,359.47,355.4877778,352.2077778,353.51,358.07,351.9177778,359.58,353.23,363.66,358.7977778,370.01,,,,,,,,L8
2020-02-25 21:50:16+00:00,,,,,,,,318.9614286,301.1022222,301.5222222,305.35,304.91,310.84,308.56,,,,,,,,,,,,334.8,347.6422222,354.43,353.76,359.16,344.69,342.7322222,339.5422222,,,,,,,348.0622222,347.4214286,322.3414286,335.21,347.43,339.95,367.6622222,,,L7
2020-02-26 22:06:00+00:00,347.24,348.9533333,349.9433333,349.2057143,339.34,344.7157143,326.2357143,329.6857143,301.4588889,299.1988889,304.42,304.9,304.25,311.63,322.85,322.42,323.7,312.26,318.4857143,322.1033333,326.1957143,346.6645455,342.5145455,349.5366667,364.7345455,,,,,,,,,,,,,357.83,357.5,359.4288889,356.5557143,313.7357143,,,,,,,L8
2020-03-05 21:43:36+00:00,331.7,339.28,349.75,340.7942857,337.84,,,,293.6933333,293.3433333,297.07,296.67,303.64,314.89,318.67,325.62,319.76,312.43,320.3842857,,,342.9109091,344.9709091,349.66,,,,355.62,358.99,360.2,346.71,344.3233333,328.6533333,332.06,331.3742857,337.0533333,341.5342857,328.99,,,,311.9542857,327.44,337.2,346.88,361.6833333,363.07,361.7433333,L7
2020-03-13 22:05:54+00:00,351.69,366.74,367.35,356.7828571,356.09,349.3928571,345.2928571,334.6428571,314.34,305.59,308.3,309.25,313.74,322.05,326.15,327.82,330.68,320.93,319.1928571,333.06,329.7028571,342.7227273,347.6927273,357.12,360.1827273,358.86,355.98,362.74,372.15,375.71,356.93,358.02,342.32,343.02,346.8828571,348.09,357.4228571,350.61,351.95,353.88,358.5628571,321.3628571,330.81,340.22,357.85,366.69,376.48,384.61,L8
2020-04-06 21:41:49+00:00,368.56,361.08,365.36,,355.99,362.4985714,360.5585714,350.2685714,334.9533333,316.1333333,,,,316.57,325.11,328.91,331.35,325.31,337.5185714,346.35,333.4485714,339.9990909,350.8390909,353.9,361.8490909,362.41,363.8233333,371.31,371.8,,,,355.8433333,361.42,363.2685714,350.3233333,362.2885714,361.75,370.99,367.8533333,369.1685714,354.1885714,347.78,,,361.0033333,361.89,375.4133333,L7
2020-04-29 21:46:39+00:00,,,,,,,357.8057143,354.0257143,348.6822222,338.8222222,339.11,327.59,309.88,,,,,,,335.2933333,349.6757143,,,,347.4072727,349.49,368.5922222,379.36,370.93,370.54,380.52,368.0722222,,,,,,,369.07,374.3722222,358.0657143,363.0157143,362.93,358.26,356.53,347.3622222,,,L7
2020-05-08 21:39:55+00:00,354.92,331.4266667,332.9366667,341.9071429,339.8,331.4471429,,,,314.6877778,311.65,295.84,277.96,291.18,300.38,302.26,325.07,315.56,315.1771429,,,337.44,352.09,349.8133333,334.85,,,354.37,348.12,343.38,341.41,326.8277778,325.2277778,339.04,349.3071429,325.7577778,335.9971429,,,,,,323.04,347.62,335.91,343.5477778,346.49,346.2577778,L7
2020-05-16 22:05:27+00:00,,,,,,,,,,,,,,322.18,328.45,336.04,339.52,343.05,,,,,,,,,,,,,,,,,,,,,,,,,,,358.44,359.3177778,369.6,361.4177778,L8
2020-06-09 21:38:00+00:00,345.7,,,,337.56,343.5885714,345.8785714,326.9185714,324.1855556,335.1355556,328.29,304.75,307.69,,,,,,,,,,318.6963636,351.0666667,358.7363636,348.23,340.3455556,333.57,364.01,362.87,356.75,354.6855556,355.2755556,349.67,,,319.9085714,356.74,362.15,352.1755556,,380.4885714,,,,,,,L7
2020-07-02 21:42:49+00:00,,356.0266667,355.1466667,351.7457143,360.72,340.2457143,,338.6557143,331.5277778,,,,,,,,,,,,,345.9890909,,356.6833333,384.8490909,,,,,,,,,356.8,347.6757143,,358.1657143,,,334.6677778,343.3157143,,,,,,,,L7
2020-07-18 21:41:51+00:00,350.07,,348.0433333,,344.85,,,,,,,,308.11,317.05,321.66,322.57,318.96,334.31,341.8157143,,,366.9845455,367.8345455,351.0466667,,,,,,,,,,347.81,342.9857143,,355.5557143,,,,,,,,,,,,L7
2020-07-19 22:05:55+00:00,339.12,346.4966667,356.6866667,346.9342857,342.52,348.1842857,344.8942857,346.2942857,341.1711111,338.0711111,330.02,327.45,305.36,306.13,317.62,322.38,333.41,335.08,338.1242857,349.9866667,337.5542857,350.3990909,356.9090909,352.9533333,358.8190909,364.62,364.1911111,368.95,362.78,365.13,365.79,365.9511111,359.8611111,356.91,362.5642857,348.8711111,358.4942857,337.25,353.88,347.1811111,351.1042857,316.5442857,346.11,362.58,350.6,355.7811111,359.13,331.6511111,L8
2020-08-03 21:40:51+00:00,349.87,,,,,,,349.4928571,340.8288889,340.2788889,329.79,323.19,303.33,310.26,316.82,,,,,,,,,,,,364.4588889,375.42,375.31,370.02,366.61,364.4488889,363.1388889,,,,,,,356.8088889,346.8228571,330.0928571,358.98,359.71,,384.4488889,357.62,,L7
2020-08-12 21:34:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,353.5027273,346.14,,,,,,,,,,,,,,342.6144444,334.55,293.46,326.77,348.67,354.07,353.3044444,347.41,386.8844444,L7
2020-08-20 22:06:05+00:00,330.26,332.66,344.53,350.3571429,330.61,341.1671429,343.3371429,331.9471429,316.5833333,310.6233333,313.98,307.85,294.48,304.43,307.6,309.76,321.07,323.76,329.9571429,336.78,316.4871429,340.5427273,336.9727273,335.09,344.3727273,347.51,357.5633333,363.88,353.5,356.71,353.24,335.2833333,345.0933333,351.3,359.7771429,341.4533333,341.9871429,317.86,348.4,346.8233333,343.7171429,333.6471429,341.36,351.76,343.89,354.4333333,350.02,355.5933333,L8
2020-10-07 22:06:21+00:00,316.72,328.2733333,330.7733333,337.1414286,332.72,341.1314286,339.3914286,336.3614286,329.9888889,316.5988889,315.8,314.23,308.1,311.59,312.54,312.62,316.08,316.22,322.0914286,316.6533333,319.4414286,328.1909091,330.3809091,336.0366667,346.3609091,344.46,341.8288889,338.85,344.09,344.57,345.5,348.6888889,347.2988889,345.85,341.0114286,343.9388889,340.2414286,339.59,342.34,337.2388889,331.1714286,311.1914286,329.79,336.04,335.62,348.3088889,346.46,346.1988889,L8
2020-10-15 21:29:57+00:00,333.72,344.2966667,351.5466667,342.0457143,334.79,341.5357143,334.4857143,335.7557143,315.1044444,,,,,314.32,315.12,319.98,326.81,321.38,328.9357143,335.5666667,318.8457143,336.4918182,339.5618182,341.9133333,347.1418182,339.43,348.1244444,352.06,,,,,354.1344444,363.68,366.6157143,347.7644444,354.9957143,336.58,351.36,351.3544444,352.7357143,330.6657143,333.28,,,,358.82,357.9744444,L7
2020-10-22 21:35:41+00:00,,,,,,,343.0842857,338.6342857,330.7911111,325.2011111,336.69,321.22,333.31,,,,,,,,347.2942857,,,,,343.31,341.3211111,349.74,355.87,361.71,,,,,,,,,360.26,349.3611111,344.5842857,332.8742857,338.49,342.93,375.16,365.8711111,,,L7
2021-01-03 21:24:19+00:00,370.74,364.8866667,363.9566667,358.1671429,362.89,354.1571429,356.3171429,351.8471429,349.4777778,337.4177778,,,,342.59,347.83,334.84,326.64,320,326.6471429,332.4166667,340.8371429,363.5263636,370.2563636,378.6933333,377.3463636,379.08,377.8177778,370.42,353.51,,,,372.1377778,365.17,359.6871429,370.5577778,372.0271429,371.62,361.77,359.9877778,361.4371429,364.7271429,352.42,,,,384.51,389.8677778,L7
2021-02-12 22:06:07+00:00,377.3,374.29,373.71,365.66,357.82,364.28,355.04,350.04,339.6966667,340.7066667,334.89,329.47,320.33,324.07,327.19,330.1,348.41,344.85,344.72,356.17,344.96,354.5172727,362.8272727,365.35,370.6872727,375.44,376.3966667,376.27,374.81,377.15,367.64,356.6766667,364.8466667,366.31,372.58,359.8266667,372.89,364.17,366.19,353.1866667,355.56,363.62,358.08,361.49,360.37,372.0866667,372.48,371.8966667,L8
2021-02-20 21:20:49+00:00,374.73,382.3566667,377.2866667,369.8571429,374.38,358.3871429,353.0771429,,,,343.5,335.02,335.09,328.4,358.5,346.23,360.1,351.01,342.0271429,341.5666667,358.2071429,369.1963636,383.2763636,382.1033333,405.3863636,385.06,,,,381.1,370.41,354.1377778,360.2077778,378.27,381.1571429,374.7177778,368.4971429,369.31,370.28,,,,,363.11,376.55,371.6477778,399.86,391.8477778,L7
2021-04-01 22:05:48+00:00,364.59,378.4566667,377.2766667,369.1985714,361.45,364.4785714,364.1985714,349.6785714,343.0277778,335.8877778,332.56,332.63,331.55,332.12,338.99,338.35,351.13,353.44,343.3985714,346.0966667,341.2185714,368.6272727,372.2472727,363.5733333,371.6072727,372.94,383.1877778,380.1,374.48,377.13,376.56,368.1777778,350.6177778,348.6,369.0185714,377.8877778,370.9385714,367.9,359.03,358.9477778,364.9085714,354.7385714,362.39,361.86,365.21,368.1977778,376.75,368.1977778,L8
2021-04-16 21:22:35+00:00,,,,,,406.7242857,,,,,,,,,,,,,,,,,,,403.0754545,,,,,,,,,,,,,,,,,,,,,,,,L7
2021-04-25 21:15:38+00:00,,,413.8133333,,356.15,374.3242857,,339.9542857,,,,,,,,301.82,,,,,,361.1809091,367.1509091,,,,,,,,,,,,,,,,,,,,,,,,,354.2255556,L7
2021-05-03 22:05:32+00:00,,,,,,,,,365.4322222,361.1522222,347.36,328.49,340.3,320.42,341.05,346.3,352.18,350.3,345.5028571,339.8333333,,366.4245455,376.6145455,388.3066667,395.2045455,380.61,382.3622222,372.28,370.69,377.68,377.23,376.8122222,368.3222222,375.15,362.9428571,366.2722222,359.2028571,382.75,377.12,367.9622222,356.4428571,367.3228571,373.9,366.93,,,,,L8
2021-11-10 21:04:31+00:00,,,,360.44,374.96,378.51,360.77,325.54,305.0266667,309.7266667,315.04,,,,,,,344.45,365.08,375.77,378.71,,362.0990909,371.74,386.5690909,393.89,389.5566667,388.24,370.56,366.58,,,,,,,339.73,358.76,378.09,392.8966667,381.8,362.07,351.49,326.71,,,,,L7
2021-11-19 20:57:28+00:00,376.59,374.3333333,376.6733333,365.99,363.68,,,,325.6388889,325.7088889,334.55,328.31,330.15,324.77,325.14,332.05,330.75,343.38,,,,343.9136364,356.7636364,,,,,383.15,380.71,371.15,354.99,343.9988889,347.7488889,355.59,356.55,352.4488889,356.28,,,,,367.59,356.68,361.6,363.97,374.2288889,370.97,370.8788889,L7
2021-11-26 21:02:58+00:00,,,366.4366667,355.4514286,357.76,366.3714286,381.6514286,352.3114286,313.3477778,,,,,,,331.16,335.36,340.43,353.7114286,368.6566667,375.6014286,362.0809091,362.3809091,364.1933333,379.1609091,392.6,396.2677778,380.93,376.35,,,,,,,,,,,,,368.1514286,,,,,,,L7
2021-11-27 22:06:23+00:00,,,,,,,,,314.0377778,308.3777778,312.79,315.47,315.29,314.97,321.79,321.8,324.45,335.94,343.1714286,343.6966667,348.2714286,357.9509091,354.1609091,356.8633333,360.6209091,369.83,372.8577778,367.51,363.72,353.35,343.65,337.2377778,328.2277778,329.98,337.7714286,343.7877778,340.1214286,354.96,364.6,364.4777778,346.3514286,349.3514286,355.38,345.91,362.55,360.9477778,362.57,358.0177778,L8
2021-12-21 22:06:19+00:00,369.69,371.41,369.59,359.4942857,349.81,352.4042857,345.6042857,336.9042857,326.07,308.56,318.65,318.84,315.77,311.21,314.51,314.08,327.66,340.91,350.7242857,349.22,348.6042857,330.8536364,347.0636364,348.62,354.9036364,360.45,367.51,365.82,359.37,360.06,349.63,341.86,338.74,344.14,346.2142857,345.07,358.2142857,,,357.15,354.8742857,348.0142857,355,366.83,361.66,362.21,359.81,361.99,L9
2022-01-14 22:06:15+00:00,,,,,365.68,361.3357143,352.3757143,349.1257143,339.2755556,328.5355556,326.71,323.59,319.54,326.71,323.69,336.85,350.52,358.76,354.7857143,361.0233333,354.2057143,360.3481818,363.6881818,366.1866667,367.3081818,372.57,376.1955556,373.29,370.92,368.64,361.95,351.7655556,349.9355556,350.51,342.5057143,356.8555556,373.2757143,370.29,373.28,362.9755556,361.5557143,353.7557143,363.88,369.82,364.91,373.4255556,370.25,367.8355556,L8
2022-01-29 20:56:47+00:00,387.87,390.78,389.19,375.2971429,361.69,367.5171429,352.8571429,348.0371429,,,,,,326.41,326.98,335.99,354.46,354.77,357.3771429,356.69,,361.7563636,360.3763636,360.93,359.8663636,358.41,,,,,,,350.8,353.55,359.0271429,364.39,371.0571429,372.79,371.57,367.32,,,,,,374.89,373.95,372.82,L7
2022-02-14 20:55:09+00:00,,,,,378.95,373.3357143,366.4557143,359.1157143,346.5111111,336.9511111,342.64,334.5,,,,,,,368.2357143,375.7366667,358.9857143,,,366.4333333,364.8654545,365.58,370.5111111,393.25,392.4,381.07,375.98,,,,,,,372.99,375.69,376.1811111,375.0857143,381.4857143,362.19,372.72,369.03,,,,L7
2022-02-23 20:48:07+00:00,404.4,398.2366667,388.8266667,381.1828571,371.71,355.2428571,362.3428571,,,,,326.96,326.46,320.56,,,355.52,336.93,334.9228571,324.5866667,364.8428571,370.9990909,365.5190909,374.4133333,362.4690909,,,,,,362.84,360.8611111,,364.23,351.7628571,358.9711111,349.6028571,369.47,367.89,395.6011111,,,,,379.87,383.0911111,406.08,,L7
2022-02-23 22:06:08+00:00,394.69,404.66,394.39,388.2442857,373.63,356.1242857,350.0442857,337.0942857,329.9766667,326.7766667,332.47,333.03,334.3,327.33,337.52,346.56,352.39,343.51,337.7242857,344.18,365.9142857,369.4981818,368.0981818,366.76,369.6881818,360.84,381.2666667,385.81,379.68,377.27,374.65,370.8966667,362.2866667,342.43,348.0142857,357.5666667,349.7142857,368.86,356.82,362.2666667,349.3742857,351.6442857,365.47,355.06,376.74,378.5066667,393.82,399.1066667,L9
2022-03-02 20:53:37+00:00,,,,,,371.07,362.22,361.16,330.5255556,327.0655556,330.78,336.16,317.29,,,,,,,370.9933333,361.11,,,,360.2118182,364.75,370.7555556,388,374.46,376.66,368.37,366.1055556,,,,,,378.13,379.86,376.3155556,386.96,363.49,373.44,378.82,363.99,369.8355556,,,L7
2022-03-18 20:52:01+00:00,387.54,386.1666667,386.0966667,,364.63,379.33,363.39,336.83,,,,,,,340.05,346.41,353.6,357.15,354.35,367.3766667,353.36,358.7263636,372.2463636,362.4833333,,,366.6844444,,,,,,376.3244444,376.11,369.08,,369.91,383.49,375.84,370.1744444,,,,,,,392.74,393.3244444,L7
2022-03-27 20:45:00+00:00,355.04,363.7366667,392.7066667,346.1157143,359.6,352.8957143,345.6657143,370.8057143,,321.3311111,,,,306.24,317.25,326.63,,344.78,343.2857143,346.4166667,322.2557143,,,,,,,,,,,,,353.2,349.5557143,,364.4057143,355.6,366.11,352.1311111,361.4957143,363.9257143,366.49,,,,364.82,370.5711111,L7
2022-03-27 22:05:58+00:00,364.3,378.0266667,377.5066667,369.5142857,360.99,352.2342857,344.0742857,333.8342857,327.3811111,329.2511111,331.42,323.73,321.4,319.16,330.35,342.86,346.41,348,342.4942857,345.7766667,345.8042857,359.7,368.81,361.6233333,363.56,360.7,367.1611111,367.04,367.43,366.05,368.58,371.0711111,374.3311111,351.06,342.8442857,347.2811111,356.5042857,361.12,365.5,361.5211111,359.0642857,361.1642857,370.08,370.25,380.08,378.2711111,390.86,383.4211111,L9
2022-04-28 22:05:47+00:00,375.66,380.59,376.4,377.3714286,370.4,363.0214286,362.6014286,349.7914286,335.1566667,334.0366667,334.66,326.26,324.04,325.58,328.05,333.47,339.65,346.79,354.5814286,352.29,,,,,,366.3,367.4566667,372.74,380.2,375.14,374.03,376.6266667,374.6066667,377.53,372.4514286,361.5366667,363.2714286,,,,,,,,,,,,L9
2022-05-06 22:05:53+00:00,375.1,381.1266667,383.9666667,379.1985714,380.73,376.5185714,367.1085714,355.9885714,342.4944444,338.6544444,335.13,335.46,339.11,338.41,329.38,318.2,333.17,346.65,348.3985714,349.6066667,351.6785714,367.1209091,370.4309091,375.4633333,373.1309091,366.52,368.3644444,375.17,382.25,376.78,375.67,375.4044444,375.7344444,372.7,366.0385714,348.0044444,347.8885714,365.6,378.23,374.0444444,362.4385714,350.8085714,365.34,377.83,386.86,390.8144444,395.85,393.4244444,L8
2022-07-25 20:34:33+00:00,321.36,378.6333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.99,,,,,,,,,,,,,,,L7
2022-08-10 22:06:32+00:00,,,,,,,,,,,,327.08,322.8,324.63,326.11,325.22,339.37,336.84,344.72,347.0966667,338.8,334.7781818,349.8081818,352.7933333,367.3381818,367.24,364.7977778,360.64,363.89,366.78,370.76,373.8477778,367.7177778,360.42,363.11,353.3077778,356.77,355.81,361.35,358.7277778,361.03,349.66,354.98,366.71,367.4,374.7177778,369,371.2677778,L8
