dates,nzd0121-0091,nzd0121-0092,nzd0121-0093,nzd0121-0094,nzd0121-0095,nzd0121-0096,nzd0121-0097,nzd0121-0098,nzd0121-0099,nzd0121-0100,nzd0121-0101,nzd0121-0102,nzd0121-0103,nzd0121-0104,nzd0121-0105,nzd0121-0106,nzd0121-0107,nzd0121-0108,nzd0121-0109,nzd0121-0110,nzd0121-0111,nzd0121-0112,nzd0121-0113,nzd0121-0114,nzd0121-0115,nzd0121-0116,nzd0121-0117,nzd0121-0118,nzd0121-0119,nzd0121-0120,nzd0121-0121,nzd0121-0122,nzd0121-0123,nzd0121-0124,nzd0121-0125,nzd0121-0126,nzd0121-0127,nzd0121-0128,nzd0121-0129,nzd0121-0130,nzd0121-0131,nzd0121-0132,nzd0121-0133,nzd0121-0134,nzd0121-0135,nzd0121-0136,nzd0121-0137,nzd0121-0138,nzd0121-0139,nzd0121-0140,nzd0121-0141,nzd0121-0142,nzd0121-0143,nzd0121-0144,nzd0121-0145,nzd0121-0146,nzd0121-0147,nzd0121-0148,nzd0121-0149,nzd0121-0150,nzd0121-0151,nzd0121-0152,nzd0121-0153,nzd0121-0154,nzd0121-0155,nzd0121-0156,nzd0121-0157,nzd0121-0158,nzd0121-0159,nzd0121-0160,nzd0121-0161,nzd0121-0162,nzd0121-0163,nzd0121-0164,nzd0121-0165,nzd0121-0166,nzd0121-0167,nzd0121-0168,nzd0121-0169,nzd0121-0170,nzd0121-0171,nzd0121-0172,nzd0121-0173,nzd0121-0174,nzd0121-0175,nzd0121-0176,nzd0121-0177,nzd0121-0178,nzd0121-0179,satname
2018-05-02 22:10:57+00:00,408.6471429,402.9271429,394.5133333,389.85,380.82,359.8933333,368.08,365.2233333,353.6471429,348.2771429,344.7571429,340.6433333,337.7733333,334.4533333,331.7671429,329.2071429,326.8833333,316.2533333,308.6571429,304.3271429,306.3033333,296.8671429,288.9,281.6188889,290.1571429,286.1171429,277.21,275.94,269.4,261.78,256.38,252.22,251.86,255.6771429,250.09,251.35,251.5888889,253.78,255.46,254.46,248.1688889,255.57,252.53,245.7688889,242.09,244.7871429,237.6188889,242.2488889,247.4,247.42,242.4,239.79,238.5388889,240.7588889,244.8388889,239.9688889,241.9388889,238.8588889,231.81,238.5288889,237.7388889,239.4888889,241.92,234.7188889,236.5988889,239.6788889,245.1,246.87,237.47,246.0788889,253.3588889,252.4488889,250.3188889,254.0488889,263.4788889,267.5688889,270.4888889,268.77,275.4388889,277.3888889,279.9288889,273.2588889,264.44,263.6209091,265.91,262.9409091,271.99,285.2588889,299.1988889,L8
2018-09-15 22:09:43+00:00,419.8828571,415.3628571,397.26,377.62,362.45,364.8,358.33,345.55,343.7128571,339.2828571,338.6828571,337.97,338.86,340.5,339.7228571,327.3728571,326.28,320.64,312.4628571,307.9928571,297.83,290.1428571,283.22,281.93,279.6728571,283.5128571,287.51,291.74,284.27,270.51,262.57,,266.06,271.2228571,270.71,262.98,256.77,254.07,249.13,257.02,258.56,255.5,252.46,256.2,248.68,243.6028571,,,241.72,242.1,238.93,227.61,222.19,225.43,238.56,243.01,241.95,241,238.12,234.76,239.14,242.12,,247.89,246.39,245.24,244.52,241.6,238.31,239.96,246.95,254.6,266.2,268.32,265.63,259.49,254.8,252.93,,,273.06,275.7,277.99,270.7481818,265.29,265.8281818,274.25,281.77,283.8,L7
2018-10-25 22:11:42+00:00,415.8742857,415.2442857,408.2933333,405.2,395.95,347.3933333,359.22,364.2533333,360.7842857,353.5042857,350.2142857,359.8133333,361.4633333,362.8733333,352.8542857,344.9942857,343.5933333,332.5733333,323.5242857,316.8042857,319.7833333,305.6742857,290.85,286.8888889,297.8042857,296.6242857,289.14,285.38,280.64,278.4,277.76,274.24,269.43,276.3942857,270.4,269.83,262.8088889,261.22,255.37,262.4,252.6888889,260.71,260.46,254.3188889,256.61,262.0542857,253.7088889,256.5888889,251.93,249.76,247.02,243.9,244.0188889,243.5988889,245.8988889,248.8388889,248.5788889,250.4888889,244.5,248.7588889,254.7588889,248.3088889,248.6,246.2388889,248.1088889,248.3688889,255.25,256.16,249.13,249.7788889,251.9788889,259.8788889,263.4388889,267.5588889,266.5188889,267.2088889,260.8688889,269.66,276.9588889,279.2988889,281.2688889,282.6788889,280.31,277.2327273,281.72,285.0627273,292.74,294.9888889,293.9188889,L8
2018-11-10 22:11:45+00:00,421.2485714,413.9885714,405.4966667,396.98,385.07,355.9966667,362.96,365.0266667,354.0885714,350.1685714,349.0185714,351.5666667,353.0766667,352.9766667,343.3385714,342.8185714,342.2466667,334.7766667,315.3985714,309.4785714,308.1366667,303.8185714,291.56,283.7577778,291.7585714,289.7485714,286.21,289.67,275.58,274.5,272.86,267,256.27,265.2385714,264.04,259.97,255.4177778,255.4,254.92,254.54,247.7077778,247.15,248.06,248.0977778,255.36,253.5685714,251.4577778,247.6477778,238.54,241.14,242.03,247.98,248.8577778,235.0577778,234.9177778,236.5977778,243.0977778,240.9077778,239.18,236.0877778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2018-12-20 22:07:22+00:00,404.8471429,394.6471429,392.3266667,386.94,376.33,345.4466667,353.31,355.9266667,350.9171429,347.3071429,344.3471429,337.8866667,338.0666667,336.4466667,335.2871429,332.9271429,331.2066667,322.5866667,309.1971429,,,,,,,,,,,,,,,,,255.78,253.6911111,249.02,244.49,,,240.99,242.55,245.6811111,246.07,240.7371429,239.4911111,241.1311111,240.05,238.26,237.17,240.45,239.1911111,233.7511111,222.4711111,,224.4811111,228.6911111,232.97,238.1311111,238.5411111,239.5111111,236.87,241.8711111,245.0611111,241.2211111,240.92,244.38,243.66,239.8011111,240.2511111,,,252.6411111,256.2911111,255.4211111,253.7211111,249.83,254.8511111,256.7011111,262.2811111,273.9911111,276.44,272.1972727,270.24,269.8972727,265.6,,,L7
2019-02-14 22:11:33+00:00,407.6742857,402.3042857,397.8366667,392.88,378.87,383.9466667,373,375.2866667,372.5242857,366.8342857,365.7842857,363.9666667,365.9466667,351.6766667,331.6242857,328.2542857,320.0066667,316.2066667,312.7642857,316.0842857,316.6966667,327.1042857,320.6,312.7177778,309.7242857,308.3942857,305.48,293.29,289.44,281.77,274.8,268.45,270.81,266.9342857,266.01,272.3,271.3177778,266.61,260.14,257.64,259.5277778,257.02,261.55,273.0477778,271.34,266.2042857,264.6777778,264.2377778,260.03,252.89,245.73,232.25,232.7177778,245.7177778,260.0677778,265.6177778,247.9777778,236.6577778,242.7,250.8477778,250.1377778,249.6077778,249.65,252.2377778,249.3077778,245.8577778,245.38,247.96,255.81,257.5777778,270.4177778,279.3177778,280.1977778,274.6977778,272.2377778,267.9377778,264.0177778,266.82,266.3977778,274.6077778,280.6277778,281.1677778,279.65,278.7636364,289.33,298.5636364,300.69,291.8077778,290.6377778,L8
2019-03-02 22:11:29+00:00,425.9214286,420.4914286,422.46,425.09,420.41,411.56,408.84,395.29,389.7514286,382.2614286,375.6314286,368.99,369.76,367.57,357.9814286,349.6714286,347.1,342.61,333.5714286,334.2014286,339.64,332.5414286,327.93,320.3266667,320.4114286,318.8414286,317.19,308.9,302.24,301.85,294.14,285.03,273.66,279.9514286,282,278.44,276.0666667,276.5,277.08,276.61,268.0766667,270.12,274.29,278.5966667,281.56,283.6414286,280.1066667,271.1966667,270.23,276.41,272.99,261.59,250.3166667,254.1366667,263.6866667,264.2266667,263.8166667,259.9066667,253.62,256.1366667,264.4566667,264.4166667,260.91,261.5466667,261.7866667,262.8866667,262.58,268.65,274.27,278.9766667,282.1566667,285.0066667,290.8766667,290.9366667,286.0666667,278.7066667,275.0566667,275.98,284.6966667,288.6466667,295.0666667,296.4166667,296.7,296.2145455,305.21,314.1745455,316.86,315.3366667,309.9366667,L8
2019-04-03 22:11:20+00:00,414.3528571,417.9628571,413.88,407.26,404.44,380.96,392.32,391.96,390.0928571,381.8728571,378.5528571,371.99,370.26,366.13,361.4228571,359.5128571,354.1,336.48,332.6228571,328.8328571,330.07,312.1728571,305.06,298.8666667,302.4128571,299.5528571,306.04,301.98,302.86,297.91,290.58,285.6,280.45,279.7128571,275.66,269.52,264.9166667,266.12,273.12,267.14,267.3766667,268.9,266.31,267.9466667,268.81,273.7528571,262.4766667,256.6466667,255.75,259.52,257.85,260.68,262.1166667,261.7266667,260.5666667,259.3966667,255.5866667,252.8966667,247.89,252.4866667,250.8666667,258.3366667,256.22,255.4766667,256.2966667,259.1966667,260.17,266.19,264.35,270.4166667,267.2566667,274.2366667,276.1566667,272.1866667,272.7266667,274.7066667,274.9466667,276.42,276.9466667,285.6466667,281.6966667,284.1166667,287.33,291.1454545,298.73,304.2254545,301.22,307.4366667,309.2466667,L8
2019-04-19 22:11:14+00:00,431.6785714,427.5685714,428.79,432.43,429.1,391.24,410.31,402.94,396.1185714,392.5485714,385.2785714,389.86,386.55,382.23,372.0285714,365.8585714,361.86,354.88,342.2985714,340.2985714,344.01,328.4885714,316.98,308.2633333,315.1185714,311.5985714,307.18,309.34,304.52,305.1,299.92,292.79,292.75,293.8785714,282.76,276.77,271.0133333,273.53,273.66,275.8,270.4133333,276.11,278.34,277.5333333,278.97,278.4085714,267.9633333,264.7533333,268.98,272,274.84,275.95,265.8533333,266.1333333,271.0233333,269.3833333,266.2433333,262.8933333,250.03,254.8733333,258.1233333,263.7433333,260.84,265.3633333,272.1133333,276.8233333,282.56,280.02,272.41,273.4633333,270.9033333,272.8433333,279.6633333,285.4433333,285.9733333,286.7233333,286.6933333,286.65,290.7933333,292.1133333,287.9633333,286.9433333,285.99,298.4390909,307.3,313.8790909,321.46,327.7333333,321.2333333,L8
2019-05-29 22:02:00+00:00,403.3428571,395.5928571,387.5,377.16,363.13,361.54,347.02,352.2,348.2828571,343.7928571,344.6628571,329.58,331.76,330.84,,320.4328571,314.8,307.36,307.0128571,307.3928571,308.14,288.5428571,288.62,282.7866667,274.3228571,264.9528571,262.86,263.66,252.32,,,260.59,259.84,259.9228571,254.04,248.66,236.8566667,237.5,240.18,238.77,240.9166667,237.98,246.77,247.9966667,,,,,,,,,,,,,,,,,,,225.8,228.3466667,,,,,,,,,,,,,,,,,,,,,,,,,292.8766667,L7
2019-06-14 22:01:26+00:00,,,,,,381.2466667,376.82,381.9866667,364.1385714,361.3985714,,357.4966667,358.1766667,359.0666667,346.7985714,344.5785714,336.0266667,332.9266667,330.7485714,326.1985714,324.1766667,314.7985714,304.64,299.5844444,,,276.63,270.47,268.91,267.13,273.71,274.95,274.43,277.3785714,273.01,268.05,256.4844444,245.15,248.85,245.8,,252.04,249.91,251.3744444,250.73,248.4785714,242.5444444,248.0644444,249.26,248.09,243.75,245.46,242.6444444,244.7744444,242.2944444,,,245.5044444,247.93,249.1444444,248.2044444,244.3944444,239.65,243.0144444,245.4744444,248.7844444,253.51,254.4,252,258.6644444,252.6544444,,,251.3844444,257.1044444,264.0444444,270.1044444,269.15,265.4144444,270.5744444,275.3344444,282.9344444,283.78,278.7254545,279.82,285.3854545,284.61,,,L7
2019-11-13 22:12:10+00:00,424.1142857,424.6142857,417.6166667,406.36,400.92,377.7466667,379.18,376.6566667,365.6842857,362.2342857,355.1342857,341.1066667,340.3166667,343.4466667,341.8242857,333.8042857,325.5866667,316.5466667,319.3442857,314.3742857,314.4066667,304.8642857,295.26,283.8177778,294.3842857,291.4342857,285.06,289.89,284.35,277.68,274,266.39,262.05,262.5842857,263.58,265.02,265.7977778,263.7,257.01,258.03,251.0577778,252.11,249.45,241.1777778,249.05,253.2742857,246.2677778,245.5277778,242.25,247.69,243.81,244.18,241.4077778,246.2477778,241.4777778,239.6477778,235.2177778,229.4677778,223.59,240.3777778,241.6177778,241.6777778,241.92,248.2177778,257.2377778,260.7077778,266.33,256.27,254.77,247.8977778,238.8177778,244.8077778,253.4677778,264.3877778,271.2477778,280.0777778,276.2077778,266.75,266.2077778,268.6477778,278.9977778,287.7477778,291.15,280.0572727,281.61,280.2272727,289.1,292.6777778,297.7777778,L8
2020-01-24 21:51:31+00:00,444.2557143,437.5657143,437.3033333,439.59,436.71,405.3233333,404.38,393.9733333,385.1657143,381.7557143,374.1657143,374.4933333,375.3233333,,,357.3257143,358.1133333,349.7333333,340.1557143,337.5657143,340.9733333,330.8657143,320.31,309.9822222,315.7057143,314.9157143,309.29,305.19,295.76,,298.35,298.68,293.44,289.2357143,283.39,282.35,277.0922222,278.08,275.05,270.61,267.3522222,275.95,278.45,271.7822222,,,260.3122222,263.0222222,271.83,271.27,267.12,267.98,261.8222222,266.6522222,266.0622222,263.3422222,261.2722222,258.7322222,251.03,,,,262.56,272.4922222,273.5522222,275.8322222,281.39,279.41,273.14,263.4722222,263.9622222,265.4322222,277.8622222,284.3422222,287.0822222,286.8422222,,,293.3622222,296.7522222,301.4822222,295.3122222,293.61,293.1009091,303.27,306.8709091,308.72,317.1222222,321.8022222,L7
2020-02-01 22:11:53+00:00,442.7714286,430.4114286,421.95,415.45,408.51,408.06,397.28,387.52,379.8014286,372.0814286,368.7114286,365.14,358.83,356.15,347.1514286,343.0714286,335.21,332.12,327.0914286,317.5314286,318.45,325.7914286,324.91,314.73,307.8514286,304.3814286,298.59,289.67,290.47,289.67,292.14,295.05,288.5,279.4114286,276.63,271.66,275.92,277.59,274.35,269.24,271.79,274.29,280.3,280.1,268.38,256.9314286,257.91,259.45,260.31,260.87,259.06,254.82,254.04,254.26,256.22,257.63,260.81,257.08,249.37,249.94,247.82,254.4,264.7,271.35,269.24,271.62,273.5,273.09,271.81,263.67,253.79,252.76,261.14,273.79,286.89,289.81,282.83,281.68,285.25,289.72,293.83,294.82,289.03,292.5218182,289.61,296.7218182,300.55,314.49,313.49,L8
2020-03-12 21:49:00+00:00,422.9485714,415.9385714,421.1033333,415.13,402.14,390.6633333,386.67,382.7333333,370.8885714,,,358.1833333,354.6833333,352.0433333,350.0985714,345.0185714,343.1133333,340.5333333,337.5985714,327.7885714,317.2233333,307.1485714,308.13,305.1055556,,,295.71,284.3,281.59,281.81,283.82,285.3,281.8,281.0485714,269.79,264.23,257.2255556,258.58,262.8,,,260.86,262.46,258.7355556,259.53,260.6885714,258.5555556,256.0255556,262.02,257.62,253.39,248.35,244.2855556,248.0955556,233.8755556,,,247.9555556,244.55,248.1155556,252.2455556,249.2655556,239.18,250.8555556,260.0755556,261.7855556,264.1,265.79,264.51,266.8755556,266.0355556,,,258.0455556,262.9055556,269.2955556,272.5655556,275.13,275.4755556,275.3155556,278.7055556,284.1755556,282.65,284.0809091,289.54,288.1009091,291.34,,,L7
2020-05-15 21:45:16+00:00,388.91,386.27,383.2833333,373.45,358.85,,350.36,345.7833333,,,347.06,339.3333333,339.0333333,323.7533333,314.06,300.22,298.5533333,292.3433333,300.16,303.31,289.8633333,289.55,270.69,,,276.34,276.06,272.17,268.63,263.57,262.86,249.92,243.55,,240.46,234.37,243.7655556,241.93,242.04,,,238.99,232.35,227.4455556,231.13,237.44,231.5055556,230.5555556,228.77,232.83,230.92,217.75,225.7855556,225.5255556,,,223.0555556,228.9655556,232.3,235.6655556,241.1555556,242.3155556,232.71,232.3955556,239.4755556,240.7355556,236.66,,,,,,,,,,,,,,,,,,,,,,,L7
2020-07-26 22:11:44+00:00,420.0257143,408.7757143,394.4066667,395.9,390.69,418.6966667,414.27,396.1866667,359.8257143,353.9357143,350.3557143,358.5366667,364.1566667,361.6866667,348.8957143,329.5857143,316.3566667,315.8566667,321.2457143,326.2257143,321.9266667,332.3057143,324.47,322.1311111,313.7457143,313.5557143,303.49,285.04,266.75,262.28,267.04,285.19,289.89,278.3057143,267.68,259.74,255.4311111,257.92,252.64,254.52,252.3011111,250.03,258.85,263.1811111,254.04,255.6757143,258.6511111,257.9311111,249.12,242.48,238.48,238.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-08-03 21:40:27+00:00,424.95,418.5,413.5466667,409.03,,,,,,,,,,,,,,,,,320.2066667,311.33,296.98,294.9744444,294.16,289.22,285.67,279.37,273.12,271.9,270.88,273.49,270.74,263.69,,258.16,251.1844444,253.98,253.27,249.82,247.3444444,244.24,251.75,251.2544444,252,257.67,244.0944444,246.3144444,247.38,,,240.99,244.9644444,248.0044444,235.5944444,232.5444444,228.3144444,231.5144444,236.88,247.0444444,250.4744444,250.1144444,233.86,237.9544444,,,,234.73,229.04,229.1444444,226.9544444,239.3944444,263.2544444,269.8644444,272.0144444,266.6944444,262.9144444,268.02,262.4944444,264.2844444,,,,251.0263636,256.35,,,,,L7
2020-08-27 22:11:56+00:00,421.7314286,417.2114286,413.84,411.66,396.5,400.45,393.39,385.48,378.0114286,366.2114286,360.0714286,352.3,347.32,344.17,338.9714286,337.9214286,335.54,330.5,332.9214286,330.1814286,331.69,333.2814286,332.84,328.7633333,316.1614286,304.3214286,296.49,284.01,277.32,273.78,273.28,275.56,275.61,273.2614286,264.28,262.96,260.8233333,261.84,263.26,262.94,259.6833333,256.11,253.94,251.3533333,245.94,243.9414286,249.2433333,255.8633333,257.07,249.76,248.16,254,256.0133333,250.6233333,249.8833333,245.3233333,251.2733333,250.5833333,250.61,251.9733333,253.7233333,253.5433333,251.48,246.8833333,241.0133333,240.2533333,239.45,233.49,237.26,244.1033333,261.7933333,266.7633333,269.8533333,269.6633333,273.3533333,272.6133333,276.3433333,,,,,,,,,276.3936364,287.5,292.0333333,292.7233333,L8
2020-11-07 21:34:12+00:00,,410.7042857,396.6533333,387.63,367.63,371.8233333,358.34,371.0733333,372.7542857,376.3442857,354.4642857,333.3733333,325.8033333,318.8133333,,,326.6733333,313.4833333,307.3842857,307.6842857,303.0433333,296.9542857,304.1,301.9422222,296.2442857,292.9742857,290.47,290.4,287.78,,,271.7,267.65,262.9442857,259.93,255.41,251.8522222,248.9,252.82,249.77,249.0022222,249.97,250.33,252.8222222,238.67,,,246.0922222,242.83,246.99,252.4,256.27,258.4922222,259.6922222,261.2122222,247.5922222,246.1622222,241.5022222,247.12,253.5022222,,,246.11,239.5522222,237.4522222,235.2922222,242.6,246.83,253.89,259.8322222,263.2122222,271.0022222,274.1722222,268.9822222,259.8522222,253.8622222,,,,285.6922222,283.2322222,279.2022222,282.3,280.8109091,278.39,280.2409091,274.91,276.1922222,290.1522222,L7
2020-12-01 22:12:09+00:00,423.96,419.75,416.7433333,409.72,405.72,381.6833333,387.07,384.1433333,379.84,379.33,367.06,356.9433333,357.1933333,351.2933333,349.57,350.02,355.8833333,343.3633333,337.01,331.38,331.3033333,318.53,318.7,306.1588889,307.85,302.19,301.04,298.01,293.99,290.21,287.54,281.75,278.57,279.57,276.16,274.94,270.3688889,259.93,261.21,260.9,253.2688889,258.08,255.92,256.2288889,264.29,269.43,264.8288889,262.5088889,260.8,262.59,260,263.79,262.2588889,261.5488889,258.6388889,260.5488889,261.1088889,253.8188889,249.78,252.8188889,250.9688889,256.3388889,255.11,258.9088889,256.5088889,253.7888889,255.81,255.91,254.23,267.7388889,273.0188889,273.3188889,278.3988889,276.0988889,277.6688889,277.3788889,275.8488889,273.95,287.2688889,288.1888889,287.0588889,285.0188889,281.9,284.6336364,290.04,287.9536364,291.21,293.4788889,305.2588889,L8
2021-01-18 22:11:57+00:00,405.2014286,401.9814286,397.5233333,385.69,378.85,375.1433333,370.73,364.4133333,360.9714286,363.9414286,358.9214286,342.8533333,331.7833333,315.7733333,320.9914286,326.8414286,325.5133333,326.4133333,323.3214286,325.8214286,316.1233333,308.3714286,302.08,303.9522222,301.8514286,290.3914286,291.04,290.34,284.58,278.05,270.58,264.04,264.77,262.5214286,258.01,255.08,253.5422222,247.71,251.23,252.35,250.4522222,243.82,243.49,245.5222222,247.47,247.7414286,252.1022222,254.1422222,254.76,257.38,252.66,248.24,250.7022222,248.0422222,252.3522222,248.9522222,250.1422222,245.1022222,241.33,242.0022222,242.8222222,241.2022222,243.77,243.0422222,249.1722222,253.9922222,248.73,238.43,240.45,247.8822222,256.8822222,265.5222222,267.8622222,272.7422222,271.9522222,273.8022222,273.4722222,274.88,273.7022222,271.1322222,276.4022222,280.8022222,281.72,281.4427273,285.54,283.4327273,287.98,289.6622222,294.0022222,L8
2021-02-11 21:27:17+00:00,430.0057143,415.2957143,,412.93,415.16,371.0966667,383.62,385.5466667,387.3457143,384.8957143,379.0157143,369.6466667,370.2366667,356.6466667,339.6557143,337.6457143,346.3866667,,,341.1857143,338.5166667,324.5657143,330.3,316.5777778,318.9757143,313.8057143,309.23,302.55,288.91,286.07,,,,,265.12,263.28,254.2777778,258.41,256.5,253.63,251.4977778,266.14,267.34,264.3477778,259.86,259.9857143,252.6277778,,,,266.7,267.23,260.7777778,260.6677778,258.7777778,258.0677778,255.3577778,259.5177778,253.73,253.2277778,254.2377778,255.9977778,243.44,,,256.4677778,261.33,263.6,256.54,265.7077778,269.9077778,270.0077778,272.5177778,277.9977778,280.5077778,282.3477778,281.4277778,282.64,282.7477778,,,,288.11,286.8836364,290.39,291.2736364,296.26,294.0777778,301.7077778,L7
2021-02-19 22:11:51+00:00,456.2142857,431.5942857,414.6833333,415.06,414.38,,422.23,417.4533333,406.1342857,402.7142857,402.0342857,396.5633333,387.3533333,364.8333333,335.2442857,332.2942857,342.2833333,356.1833333,364.3042857,358.2642857,347.2533333,348.3942857,346.79,351.1188889,343.1242857,334.8942857,328.58,326.64,321.1,310.85,301.79,302.64,301.28,294.8442857,284.45,278.75,279.6888889,277.38,274.64,275.94,282.2688889,280.79,283.68,282.5188889,277.57,270.9942857,263.3588889,263.5388889,273.1,278.05,283.45,288.15,287.1588889,278.7088889,277.5688889,278.6188889,275.8788889,274.2888889,272.73,263.5088889,261.7188889,264.8988889,269.01,270.9188889,270.8488889,273.5488889,271.87,279.83,279.8,284.6488889,286.6488889,289.2588889,290.6688889,292.5088889,297.1188889,297.3288889,302.0088889,304.76,302.3088889,302.5888889,306.6888889,311.8988889,308.38,306.0490909,311.65,314.7890909,311.19,314.5388889,312.9088889,L8
2021-05-26 22:11:31+00:00,441.3942857,435.0342857,429.33,428.54,423.96,379.02,389.98,392.59,390.0242857,390.4842857,377.9942857,377.89,375.56,370.64,360.3142857,355.8042857,356.85,345.58,332.3342857,333.5042857,338.62,324.6142857,308.12,297.18,312.0442857,310.4342857,308.09,307.11,293.3,294.4,292.26,281.43,278.02,280.4642857,277.97,274.88,269.27,270.98,266.48,266.86,261.19,267.26,264.06,264.75,269.32,269.9042857,253.44,252.91,256.35,262.3,262.26,265.32,261.14,267.17,266.3,260.95,258.35,252.93,245,250.83,251.77,255.4,249.67,252.36,256.49,254.1,259.92,261.96,261.31,272,272.98,275.77,278.78,280.86,277.41,275.13,278.09,277.75,281.23,285.69,293.23,297.83,292.65,285.4181818,292.58,294.1181818,299.62,312.97,315.89,L8
2021-07-13 22:11:43+00:00,,,,,,,,,,,,,,370.97,359.0714286,350.1214286,348.53,341.91,336.8114286,334.8014286,333.91,326.5414286,319.13,314.5733333,318.3514286,,,,,,,,,,,,,,,,,,,,,,264.1133333,266.0233333,261.83,258.66,258.93,262.42,262.1633333,263.4333333,262.7233333,263.7233333,262.9533333,260.9133333,260.07,262.3233333,260.9133333,258.0733333,256.25,260.7433333,262.6433333,263.5333333,266.12,260.94,259.37,262.3233333,270.9533333,274.7233333,280.8733333,283.9033333,283.2733333,283.0533333,282.7833333,283.89,293.4033333,293.6433333,291.2933333,293.1333333,299.03,293.7327273,297.91,299.9427273,303.12,,,L8
2021-08-22 21:11:18+00:00,,,,,,404.5733333,416.73,413.9233333,405.3985714,400.0885714,395.7085714,391.4733333,386.9133333,,,358.1685714,357.7933333,352.0033333,350.3485714,346.4085714,344.0633333,339.1685714,327.98,315.5755556,317.8185714,325.5185714,319.32,311.56,,,298.72,293.35,294.94,308.1985714,289.64,285.77,287.5555556,287.03,286.23,280.58,282.3855556,285.58,290.54,,,270.4385714,261.9355556,262.9155556,272.42,272.58,277.87,277.32,280.5855556,276.3355556,271.9055556,271.9455556,264.1055556,262.0455556,,,,265.3755556,266.92,268.8455556,267.2955556,274.7455556,278.83,277.65,273.82,272.5955556,275.1155556,278.6955556,288.0455556,289.1055556,,,,291.19,290.5655556,285.6955556,288.1855556,300.9455556,302.51,304.5854545,314.01,311.6154545,312.66,314.1155556,304.5755556,L7
2021-10-01 22:12:10+00:00,422.5428571,413.7128571,403.75,403.53,392.93,395.38,383.6,381.08,385.1628571,382.2828571,375.4128571,358.43,350.22,341.74,338.7228571,338.7728571,333.81,324.44,325.7128571,323.7328571,319.96,316.6728571,318.21,306.89,302.8828571,290.8628571,288.7,286.73,283.27,280.18,281.04,280.3,277.84,272.2128571,270.62,268.61,265.59,260.18,261.18,262.02,265.37,266.55,263.88,263.37,256.2,244.8828571,241.57,246.42,251.62,258.37,264.86,262.25,253.76,246.6,247.13,247.37,245.73,241.98,246.63,249.27,247.27,249.77,252.27,252.31,253.27,257.42,262.27,264.12,264.39,259.82,260.13,261.63,266.72,272.62,273.62,276.79,275.77,275.36,273.34,273.16,276.12,279.86,288.75,290.8581818,289.3,286.5381818,293.05,296.77,300.71,L8
2021-11-10 21:04:07+00:00,,,,396.89,400.6,413.2466667,380.52,364.5066667,373.5157143,375.3257143,368.7057143,358.8066667,351.4366667,345.7766667,330.9957143,,,307.5966667,314.6457143,322.6757143,314.9666667,336.2757143,342.8,327.1144444,313.7857143,297.1357143,289.1,289.9,288.34,280.32,,,276.69,275.8157143,286.05,284.76,278.9844444,260.09,254.28,256.07,271.8444444,277.17,268.35,272.0144444,259.67,248.3457143,,,229.7,240.36,261.56,272.36,242.4544444,229.7644444,234.6444444,241.5344444,252.2344444,250.6744444,237.33,231.5944444,242.3144444,,,,252.2144444,253.6044444,245.98,246.49,255.77,265.7144444,279.5944444,264.5044444,264.3444444,264.2844444,271.6044444,270.4044444,268.8144444,,,,278.9944444,274.7344444,278.61,287.2936364,287.52,279.8336364,284.22,290.6944444,303.4744444,L7
2022-01-29 20:56:24+00:00,469.8142857,456.4642857,446.3133333,444.33,449.33,433.9433333,440.78,430.8033333,422.1742857,415.6542857,410.8642857,,,389.8533333,379.5442857,375.3142857,371.1533333,359.7633333,355.5342857,360.1342857,369.1433333,357.6842857,348.33,335.1455556,342.0842857,337.2642857,,,,310.46,307.34,310.72,314.57,305.3942857,304.48,306.94,305.7055556,299.88,291.72,286.41,281.8955556,,,,290.21,293.1942857,288.9055556,285.3055556,283.21,275.19,277.47,285.73,288.1455556,287.3455556,280.5755556,272.9455556,258.7155556,,,,279.5555556,282.1655556,279.14,282.2855556,276.2155556,277.0955556,288.75,293.01,287.49,289.0355556,291.6955556,296.4055556,301.3255556,,,,304.4055556,300.31,299.4455556,300.4655556,309.7755556,310.1055556,313.87,313.8263636,319.16,323.5863636,328.06,326.1155556,330.7655556,L7
2022-02-14 20:54:45+00:00,,450.1942857,442.2466667,435.73,425.94,410.0566667,424.05,421.1566667,408.6442857,404.7542857,392.9242857,387.8566667,384.0366667,377.7266667,,,359.9966667,350.2966667,353.7442857,355.7142857,353.1666667,342.0142857,331.13,328.6811111,332.9242857,324.1842857,324.37,319.36,303,,,302.97,301.63,297.3142857,299.34,294.57,291.1411111,291.76,291.49,287.36,280.2311111,283.85,286.69,287.4111111,,,,277.0111111,278.7,275.69,276.6,280.66,277.4111111,282.3511111,279.9811111,275.0311111,269.7111111,273.9111111,268.84,271.6111111,,,268.81,273.8411111,275.4711111,276.9811111,280.47,280.54,273.74,284.5411111,288.8511111,290.1911111,292.6611111,289.9111111,295.8911111,300.8711111,,,292.0111111,291.4711111,296.1911111,299.8511111,303.2,305.5990909,307.02,314.5690909,318.13,321.7011111,322.4711111,L7
