dates,nzd0191-0000,nzd0191-0001,nzd0191-0002,nzd0191-0003,nzd0191-0004,nzd0191-0005,nzd0191-0006,nzd0191-0007,nzd0191-0008,nzd0191-0009,nzd0191-0010,nzd0191-0011,nzd0191-0012,nzd0191-0013,nzd0191-0014,nzd0191-0015,nzd0191-0016,nzd0191-0017,nzd0191-0018,nzd0191-0019,nzd0191-0020,nzd0191-0021,nzd0191-0022,nzd0191-0023,nzd0191-0024,nzd0191-0025,nzd0191-0026,nzd0191-0027,nzd0191-0028,nzd0191-0029,nzd0191-0030,nzd0191-0031,nzd0191-0032,nzd0191-0033,nzd0191-0034,nzd0191-0035,nzd0191-0036,nzd0191-0037,nzd0191-0038,nzd0191-0039,nzd0191-0040,nzd0191-0041,nzd0191-0042,nzd0191-0043,nzd0191-0044,nzd0191-0045,nzd0191-0046,nzd0191-0047,nzd0191-0048,nzd0191-0049,nzd0191-0050,satname
2020-05-09 21:59:15+00:00,357.85,341.0857143,337.4866667,330.5266667,330.8366667,325.95,325.29,326.5457143,316.6757143,321.3357143,326.5357143,330.5677778,320.78,324.2,322.4257143,315.3077778,304.3377778,301.66,297.6277778,304.2677778,301.25,303.2257143,302.4890909,306.37,307.9528571,317.9377778,309.86,315.12,317.28,321.12,319.3177778,328.3277778,328.4977778,330.82,330.8338095,335.8890909,337.97,339.5973684,343.9977778,332.24,338.4178261,330.5330769,334.2490909,326.865,342.3290909,331.9233333,334.7530769,337.1533333,349.0733333,346.4230769,340.5428571,L8
2020-05-17 21:33:11+00:00,,,,,,,,295.3828571,294.5328571,307.6028571,,,,,,,,,,283.0088889,283.97,284.4028571,,,,,,,301.17,296.84,304.7288889,308.2288889,310.7688889,313.47,309.8419048,,,,,,321.6991304,315.8230769,309.2627273,326.255,324.5327273,322.9166667,325.5430769,,,,,L7
2020-06-02 21:32:14+00:00,,,,,,,,,,,,,,,,,,,,,,284.61,289.8072727,294.34,,,,,,,290.0733333,298.2033333,303.9733333,308.54,309.56,320.8672727,327.83,,,,,,304.1972727,316.14,324.3672727,315.34,333.4369231,336.88,,,,L7
2020-06-09 21:38:00+00:00,333.75,330.4142857,327.65,310.66,305.74,314.36,290.04,264.2142857,305.2642857,316.6042857,,,318.02,325.57,318.0442857,320.0633333,311.8133333,309.07,306.9133333,,,296.3142857,,,290.6871429,310.8033333,320.73,300.85,302.63,304.12,302.8533333,306.2833333,309.6233333,309.27,306.7228571,,,323.5863158,324.1233333,325.09,319.11,311.3953846,319.0154545,318.635,325.4254545,328.39,332.9853846,,,346.6053846,,L7
2020-08-12 21:34:06+00:00,,315.1771429,304.1033333,299.3233333,292.6133333,280.2,284.07,294.6871429,292.3171429,292.5771429,291.2171429,,,307.64,300.0071429,301.8488889,293.2088889,293.9,291.6488889,284.3388889,285.5,271.1271429,276.5518182,,,282.1588889,286.92,290.03,299.91,291.42,284.6888889,290.5588889,287.2488889,287.54,297.6647619,,,313.7131579,326.5888889,311.46,320.8547826,308.6269231,307.4418182,311.55,317.8618182,316.2266667,320.8069231,,,,341.1785714,L7
2020-08-21 21:27:21+00:00,,326.4157143,322.3333333,315.1133333,307.5133333,305.93,,272.1057143,,,,,,319.52,323.0357143,321.3088889,308.9688889,307.01,303.3588889,305.1888889,,,,,,296.9888889,296.06,304.24,301.39,306,301.2588889,310.0888889,,,,,,,329.8888889,321.28,319.6126087,319.9169231,322.7845455,324.375,,,,,,,,L7
2020-08-28 21:33:04+00:00,340.81,289.4528571,315.7666667,283.9066667,311.9966667,318.49,,,,308.3428571,308.5028571,315.8977778,324.46,314.64,316.9228571,305.8377778,300.3577778,301.56,303.7677778,,,295.9328571,296.3672727,303.35,301.6114286,293.9877778,296.08,305.85,311.8,303.39,301.7277778,,,311.35,321.1952381,321.7772727,311.93,312.7315789,325.3977778,325.83,326.0543478,334.8092308,321.9272727,,,,351.6392308,336.5833333,334.3933333,334.2092308,350.0014286,L7
2020-09-21 22:06:18+00:00,345.03,332.1342857,338.9433333,328.9833333,320.4933333,312.38,,282.1742857,312.1142857,320.9542857,326.0442857,316.6255556,314.33,325.02,322.9542857,318.0655556,312.9055556,308.56,308.9555556,309.9155556,307,306.0142857,297.5663636,307.15,291.4171429,305.7055556,305.52,306.77,306.11,312.53,312.9555556,313.2955556,315.9855556,316.58,322.3461905,323.9163636,329.08,333.7210526,333.7555556,327.37,330.5895652,330.8030769,333.3663636,325.295,332.8963636,332.7866667,343.1830769,343.7066667,343.0966667,354.1730769,351.0971429,L8
2020-09-30 22:00:10+00:00,327.08,321.1742857,316.5233333,313.9933333,304.4933333,293.49,276.86,,300.1442857,305.0742857,308.9042857,312.0455556,308.52,310.82,311.5942857,304.3055556,302.3355556,300.9,304.3855556,306.0555556,304.21,299.3742857,288.2272727,297.27,296.2571429,295.2755556,299.01,296.17,306.1,309.46,291.1655556,293.4355556,296.5855556,302.2,322.5261905,308.5972727,320.53,323.6847368,321.2855556,325.3,324.4065217,319.3084615,314.2172727,312.105,330.0872727,329.2466667,329.0484615,336.3766667,338.4666667,340.1684615,342.3371429,L8
2020-10-24 21:23:11+00:00,,,,316.4233333,321.0433333,314.28,313.77,,319.6328571,,,,,,,310.9155556,310.2755556,310.08,302.4355556,304.5155556,301.6,,,,,,,289.25,300.2,304.9,308.4255556,308.5655556,311.3655556,325.33,,,,,,,,,,,331.9309091,330.7566667,,,,,,L7
2020-11-17 22:00:09+00:00,334.35,328.5285714,322.2166667,313.2266667,311.0166667,303.77,,275.0585714,301.5685714,317.8285714,317.6985714,312.6877778,316.36,310.54,320.2385714,305.6577778,311.4977778,313.17,302.6777778,307.1077778,297.82,302.1785714,298.5018182,290.03,294.8142857,300.2477778,301.96,305.59,302.75,304.28,308.1977778,309.6877778,313.8777778,315.61,317.372381,320.4418182,323.11,326.7768421,331.1477778,322.89,322.3382609,319.2623077,322.0718182,322.955,325.7518182,328.4433333,329.8623077,337.5933333,341.3333333,,,L8
2020-12-03 22:00:12+00:00,352.47,334.8471429,337.2033333,327.5633333,333.5933333,326.34,303.67,279.0671429,313.0971429,320.9471429,327.6271429,321.7922222,318.58,329.72,319.3571429,321.5922222,311.5922222,315.26,323.8222222,307.3922222,310.82,310.0971429,297.6927273,305.54,308.0785714,310.6722222,308.77,305.24,308.83,311.16,311.0122222,314.2922222,317.3322222,322.53,321.8547619,319.7727273,324.02,328.2284211,332.1822222,345.22,340.3156522,334.4107692,332.4527273,326.595,332.4927273,332.5866667,340.3007692,342.0966667,355.8466667,352.2707692,349.6285714,L8
2021-01-04 22:00:06+00:00,358.69,343.0171429,341.7133333,350.5733333,348.8933333,343.96,321.1,364.3271429,328.1271429,325.9471429,329.1971429,328.6322222,331,331.8,331.6771429,326.7422222,325.0822222,321.65,324.9122222,310.4722222,310.19,325.0171429,308.7727273,313.95,310.6385714,319.3322222,324.82,313.06,309.13,316.52,321.3022222,315.6522222,323.5322222,332.86,328.9547619,326.4627273,331.74,332.0384211,348.8622222,347.69,340.0556522,336.2507692,334.3827273,332.045,341.5227273,342.7166667,339.6707692,340.3966667,349.4866667,352.6307692,351.5985714,L8
2021-01-20 21:59:59+00:00,350.03,335.2071429,328.6866667,333.1466667,,,,,,,322.6071429,323.3577778,315.87,320.13,326.9971429,320.6377778,319.8377778,307.83,313.2277778,302.1477778,303.15,308.7271429,308.1609091,306.79,303.7385714,308.7777778,314.89,310.44,301.35,311.75,310.8977778,311.7877778,316.4377778,322.85,332.7580952,318.3009091,322.52,331.2289474,339.7677778,340.04,331.6965217,326.2853846,329.9109091,325.525,337.4309091,335.8533333,333.7653846,345.2433333,349.3733333,348.1053846,355.7885714,L8
2021-01-28 21:16:21+00:00,,,,333.7733333,333.4533333,320.25,324.84,345.3914286,321.3214286,,,,,,,320.4422222,316.8122222,319.95,318.1122222,316.2822222,309.43,,,,,,,319.05,318.71,325.28,323.0322222,328.4522222,331.1422222,,,,,,,,,,,,349.1372727,344.8566667,,,,,,L7
2021-02-12 22:06:07+00:00,340.46,336.5228571,329.59,338.15,325.8,323.72,316.25,349.6628571,314.3128571,311.1928571,319.3528571,320.6566667,317.66,,,,,,,,,,,,,,,307.48,300.56,304.01,307.3266667,312.5166667,309.4766667,314.31,,,,,,,,,,,,,,334.2,350.34,346.95,345.2814286,L8
2021-03-24 21:18:18+00:00,325.02,321.21,320.3866667,311.7466667,306.1366667,298.36,,,,312.19,319.45,318.3711111,321.1,314.02,306.73,308.1811111,308.7311111,305.44,,,,290.89,299.1409091,303.19,305.69,305.9011111,300.75,296.91,302.75,303.77,306.1311111,,,318.86,318.9066667,322.7109091,322.99,324.2442105,332.4011111,334.9,318.7982609,317.9815385,321.3709091,,,336.4633333,326.0415385,339.3333333,,335.2915385,355.44,L7
2021-04-01 22:05:48+00:00,348.98,334.4528571,344.9066667,335.0466667,322.8166667,330.69,323.22,,312.9828571,320.1428571,327.5828571,321.5611111,319.32,323.69,322.5628571,310.7411111,312.3811111,316.79,304.3111111,303.8011111,304.37,305.1928571,298.1727273,305.15,301.3514286,305.5111111,308.7,306.28,305.18,313.27,313.6311111,311.0111111,316.9911111,320.75,321.0252381,321.0327273,320.47,328.07,333.9211111,329.9,312.6317391,322.5153846,327.3327273,322.625,327.6527273,330.6333333,336.7553846,340.7233333,345.2433333,350.7853846,350.7214286,L8
2021-04-17 22:05:42+00:00,353.65,343.9457143,340.2866667,344.3166667,331.3666667,335.79,326.42,350.8357143,321.3557143,323.5757143,326.9457143,329.9511111,337.87,326.16,332.3757143,320.7911111,326.0611111,316.11,318.8911111,310.7311111,308.37,315.3057143,305.2109091,306.03,310.8828571,317.1111111,318.22,313.37,306.98,318.82,311.9211111,320.7111111,316.8211111,333.06,334.5138095,323.8409091,337.79,325.2963158,343.4611111,344.95,334.5556522,330.4723077,330.0409091,326.27,336.8709091,345.5033333,339.0423077,344.2033333,354.3233333,348.2523077,368.6428571,L8
2021-04-25 21:15:38+00:00,329.2,,,319.9266667,321.8866667,312.88,303.57,294.3728571,308.0328571,319.6028571,321.9128571,323.8411111,322.35,,,312.7511111,307.4811111,307.26,306.8011111,295.9211111,294.88,298.8828571,,309.64,314.1014286,,,304.34,306.13,304.71,310.9811111,309.7211111,317.7111111,324.43,328.6452381,324.9636364,328.83,,,335.35,325.4586957,320.0607692,328.2736364,326.785,332.9436364,337.0233333,350.6307692,341.9633333,340.7433333,339.9007692,,L7
2021-05-03 22:05:32+00:00,342.59,337.79,336.1466667,334.1866667,327.6166667,328.78,317.3,324.48,316.21,325.64,325.14,327.2911111,330.11,326.23,327.84,323.5811111,321.9011111,316.06,316.5411111,303.4311111,303.08,307.49,314.5754545,320.79,313.22,311.3711111,313.43,316.66,315.41,319.01,314.0411111,322.8211111,322.5411111,331.36,334.0766667,322.6054545,335.61,336.9573684,339.5811111,342.38,327.1947826,325.9638462,330.2454545,327.24,338.5454545,337.4933333,335.5138462,339.3633333,347.8533333,344.1938462,363.54,L8
2021-05-19 22:05:40+00:00,348.89,338.4057143,341.9966667,334.1566667,332.1166667,329.52,322.85,331.6957143,322.4457143,328.7757143,336.3457143,340.6277778,336.21,328.17,333.0557143,337.4377778,335.1877778,327.79,320.0977778,318.6577778,308.1,311.8157143,315.5845455,322.64,327.6428571,311.5677778,320.43,317.52,317.82,323.26,318.8277778,327.9577778,327.7177778,335.44,340.8838095,332.0945455,338.99,340.4842105,344.9577778,339.88,328.8113043,326.9007692,340.2545455,338.32,340.8845455,340.2433333,335.9407692,351.9633333,345.6233333,345.9707692,366.5528571,L8
2021-06-12 21:11:37+00:00,,,,,,,,272.6828571,,,,,293.35,294.59,297.2928571,,,290.6,289.1177778,,,,,287.51,278.7714286,285.0077778,290.35,,,295.58,299.3377778,300.0177778,310.4877778,305.4,305.4152381,314.6663636,304.29,314.1378947,318.1377778,310.72,,305.7438462,319.1363636,311.225,317.2463636,320.7533333,321.8538462,329.7333333,,,,L7
2021-06-20 22:05:53+00:00,271.86,293.35,292.8466667,279.8666667,275.5866667,276.23,273.89,305.2,269.83,275.07,283.55,,289.6,285.15,276.79,284.2244444,281.5744444,278.52,,,,,,274.26,276.78,277.6044444,278.64,278.1,276.85,277.88,286.8344444,298.2044444,288.1044444,300.97,298.7666667,310.4027273,313.02,304.4931579,325.5944444,320.19,302.376087,316.1907692,309.8927273,310.89,322.7627273,317.2733333,321.1907692,320.4633333,333.7533333,335.3307692,341.34,L8
2021-06-28 21:10:17+00:00,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,290.9344444,277.9944444,,,311.0909524,,,,,,,,,,,,,,,,,L7
2021-06-29 21:59:44+00:00,308.3,317.4871429,316.3066667,312.3566667,303.5166667,299.04,295.11,280.6471429,300.2071429,308.2571429,300.0671429,303.1111111,309.66,304.83,308.4671429,298.3911111,300.7311111,285.71,289.5111111,298.5111111,279.86,288.6371429,291.7772727,282.48,279.6685714,291.0811111,297.21,297.09,295.1,295.32,305.9011111,303.1211111,305.8911111,309.96,307.5080952,313.4572727,313.56,315.8310526,325.3911111,322.12,312.2508696,307.4869231,323.0872727,320.625,324.3872727,334.1233333,319.0669231,334.7133333,352.0033333,344.4369231,343.9385714,L8
2021-07-22 22:06:00+00:00,258.7,297.6971429,291.5833333,285.5033333,302.8833333,289.68,277.3,,300.1271429,286.1071429,294.0771429,299.2655556,305.16,301.46,299.7271429,305.0555556,299.5955556,278.73,288.1555556,289.4555556,290.45,279.3971429,280.7454545,283.9,289.7885714,283.9055556,290.54,290.99,285.33,286.04,294.5655556,294.2755556,295.9055556,300.45,298.5147619,304.5854545,293.53,319.8810526,318.7155556,297.41,302.2104348,311.3753846,305.1354545,319.45,302.9554545,299.0766667,318.2953846,338.3166667,330.5366667,326.6753846,330.0485714,L8
2021-07-31 21:59:54+00:00,292.28,299.1185714,296.8633333,285.3033333,285.0933333,274.59,262.36,273.5185714,283.7685714,289.9485714,297.4285714,290.1855556,303.35,287.57,293.8685714,296.6355556,287.3655556,283.23,280.5155556,282.1655556,280.34,273.7185714,279.5963636,285.88,271.2042857,278.5155556,280.65,282.55,284.55,287.66,291.0455556,293.9455556,296.0055556,298.46,299.5490476,299.7063636,304.34,305.0189474,297.7355556,287.22,,,280.8163636,299.6,308.0663636,304.3266667,,,,,,L8
2021-09-01 22:00:05+00:00,325.73,318.3,314.5,305.36,300.37,299.87,291.77,,308.19,308.67,307.46,312.9566667,307.7,298.92,301.21,302.2366667,294.0366667,296.79,293.5766667,288.1466667,290.18,279.02,284.1736364,286.93,291.54,293.4366667,289.6,294.71,294.85,289.49,293.8866667,289.5466667,302.5266667,303.08,295.68,308.0536364,308.94,306.3678947,319.7466667,319.92,318.6556522,313.7984615,315.2636364,312.87,313.3136364,321.69,321.3184615,321.05,336.49,334.6384615,335.68,L8
2021-09-17 22:00:08+00:00,335.65,311.7871429,302.4533333,293.4933333,287.1933333,285.74,306.15,,,298.0471429,291.7471429,301.0255556,298.89,279.08,279.2871429,292.4855556,288.2155556,289.26,288.3755556,283.5255556,284.98,280.1971429,274.6654545,286.53,300.3585714,274.0455556,281.68,290.7,291.6,277.37,296.9055556,286.1255556,292.4055556,312.14,288.8647619,303.5154545,302.76,297.3910526,321.1855556,309.98,311.6204348,318.6453846,306.8554545,306.89,318.0554545,317.4166667,321.9753846,319.2866667,319.3866667,328.2553846,336.6085714,L8
2021-09-24 22:06:20+00:00,330.8,319.2957143,318.2566667,314.2566667,309.3866667,311.87,305.15,271.7357143,304.5657143,315.1057143,314.4857143,312.3377778,314.79,307.79,313.5257143,300.3377778,305.5877778,291.64,298.7977778,303.1577778,291.14,296.1457143,284.3490909,297.03,283.4928571,290.3377778,298.1,301.43,296.82,301.77,305.5577778,308.6977778,308.5377778,313.82,296.1538095,310.9990909,318.16,312.0573684,327.3377778,318.99,312.7178261,311.2030769,313.2190909,313.475,321.6690909,318.1133333,326.4730769,334.8133333,329.8533333,332.8530769,345.7528571,L8
2021-11-20 22:00:11+00:00,343.79,322.8142857,324.7166667,316.4766667,313.2966667,317.28,310.5,352.3042857,304.1942857,309.1842857,316.3542857,318.0211111,314.16,322.09,315.7442857,303.4411111,303.0711111,308.18,305.9211111,307.0411111,302.43,301.6842857,296.5645455,298.45,296.0671429,305.6811111,308.05,305.2,303.22,303.09,305.5711111,307.8411111,307.8811111,310.18,310.8195238,311.5545455,317.31,321.5615789,321.6011111,321.4,315.8404348,316.6676923,323.8145455,319.835,324.4245455,321.1833333,319.4376923,329.2233333,325.3933333,331.9376923,339.0071429,L8
2021-12-29 22:06:17+00:00,314.21,318.43,317.4366667,322.1466667,321.1666667,304.14,301.84,318.73,312.52,319.46,306.13,307.2011111,310.06,306.21,304.73,302.7011111,305.4211111,303.69,294.2911111,289.0811111,294.24,284.27,294.3409091,295.34,296.2,297.4311111,298.26,301.9,304.24,300.53,305.9811111,305.5311111,305.9211111,297.42,306.3566667,307.4309091,306.15,310.1342105,309.0811111,319.61,319.0682609,318.8515385,313.3509091,313.685,312.6409091,321.7533333,318.7615385,316.5133333,322.0633333,330.9315385,332.02,L8
2021-12-30 22:00:08+00:00,315.96,319.5571429,320.7266667,322.6266667,331.5666667,315.73,313.31,331.9271429,323.0471429,329.7771429,312.3171429,308.3811111,313.52,317.35,304.0471429,301.5911111,304.4711111,308.64,303.2411111,296.9411111,300.99,286.0171429,298.1381818,301.56,306.7885714,305.6511111,298.9,303.75,314.45,303.62,305.9311111,315.7711111,324.0811111,318.73,307.7680952,321.1681818,328.97,310.7747368,319.1711111,315.6,318.5978261,317.8723077,312.1581818,317.295,312.3481818,320.4133333,317.1523077,321.8433333,331.1733333,329.6323077,337.9085714,L9
2022-01-07 22:00:05+00:00,343.82,325.2528571,327.24,322.86,314.82,324.87,313.6,360.2728571,304.8628571,315.5728571,325.9628571,309.61,316.81,318.39,317.7628571,307.65,308.28,298.52,299.21,295.73,291.2,298.8228571,287.4872727,294.82,288.7414286,299.18,303.66,306.84,304.33,310.34,307.21,311,315.2,311.4,313.0985714,315.2972727,320.17,325.0426316,324,316.27,314.7469565,314.3715385,321.9472727,310.435,317.2172727,317.36,315.7715385,326.58,328.07,325.6615385,338.9714286,L8
2022-01-15 22:00:05+00:00,301.41,292.0371429,287.2166667,283.4566667,281.2766667,278.35,267.15,330.9071429,275.3271429,285.9171429,293.1371429,286.9444444,294.6,289.86,287.3171429,286.9744444,282.6544444,279.16,275.7144444,268.9844444,268.8,266.7771429,274.3445455,273.72,270.9385714,274.0544444,275.36,276.77,279.89,281.99,286.9144444,289.3944444,290.0944444,293.8,294.7180952,297.8045455,301.13,304.4068421,306.1944444,298.63,295.9521739,304.3138462,303.4945455,306.575,302.1145455,299.4833333,304.9538462,302.5933333,312.7033333,317.3238462,329.5185714,L9
2022-01-22 20:51:18+00:00,334.46,318.8914286,312.3433333,,,312.14,301.84,,301.1714286,313.0914286,314.0814286,309.1088889,310.65,305.39,307.5514286,,,302.84,295.1888889,296.0688889,292.27,292.9614286,284.8454545,282.53,286.2457143,292.7688889,295.12,,,305.87,306.9988889,304.9988889,308.0488889,309.59,306.607619,306.0354545,312.73,317.4505263,312.3988889,,,315.5130769,317.4854545,310.15,306.9654545,311.3866667,318.2130769,325.8666667,321.5566667,321.6730769,337.8857143,L7
2022-01-22 22:06:18+00:00,334.12,323.2371429,316.3766667,301.2566667,309.5166667,304.58,302.1,,298.8071429,313.6871429,310.5571429,309.5177778,310.04,309.27,312.5871429,298.7077778,302.4177778,288.75,291.2277778,280.2777778,283,295.7671429,279.4654545,289.34,281.7485714,291.6777778,299.84,301.92,297.91,306.32,306.2577778,309.1577778,307.2177778,312.02,301.7880952,313.2454545,309.95,319.7821053,319.1177778,301.47,312.6630435,306.7676923,309.9254545,300,306.5554545,313.5233333,318.3476923,331.8233333,324.6733333,322.4276923,338.1985714,L9
2022-01-30 22:06:10+00:00,313.68,306.96,,,,,,,,,,,,,,294.6311111,289.5011111,288.91,274.9911111,277.9611111,282.69,270.54,280.6409091,281.96,288.15,289.4911111,281.36,289.23,288.44,285.62,294.9011111,289.1511111,292.6511111,296.11,298.2866667,302.4709091,300.43,307.3342105,302.4411111,297.55,316.4182609,314.3815385,310.3109091,306.865,302.7709091,304.8533333,317.9015385,315.2933333,312.7933333,323.2515385,330.49,L8
2022-02-15 22:06:06+00:00,319.62,311.8,313.3966667,307.3766667,306.1066667,302.54,302.47,341.34,294.81,300.83,304.98,314.4944444,307.66,309.51,301.01,303.7644444,296.0444444,297.18,290.2344444,287.5344444,290.75,278.47,284.3072727,291.57,296.31,302.0344444,298.92,301.53,295.62,297.25,297.4644444,297.8044444,303.7544444,305.77,304.6166667,306.8972727,309.99,320.8463158,317.7744444,308.34,310.1226087,323.2130769,318.6672727,311.495,310.3472727,311.5133333,326.0930769,325.1133333,321.7433333,327.5430769,334.29,L8
2022-02-16 22:00:02+00:00,329.37,317.0242857,320.0566667,311.8866667,313.2166667,309.54,302.48,351.6042857,290.6342857,302.7542857,313.2742857,320.3744444,312.27,317.02,305.8542857,310.0544444,300.5844444,300.75,294.5044444,294.7444444,296.15,286.9042857,288.0363636,295.6,299.9471429,300.1744444,304.86,298.4,298.12,304.82,299.3044444,304.4744444,305.5344444,308.6,309.8695238,309.7863636,316.28,321.0605263,319.1644444,314.26,311.5882609,324.8669231,322.5863636,315.43,314.1963636,316.4933333,329.2069231,328.7833333,325.5833333,338.7669231,338.8371429,L9
2022-02-23 20:48:07+00:00,322.13,305.4057143,306.8366667,,,,295.91,316.1057143,288.8257143,300.8057143,308.1757143,309.8211111,315.84,304.85,295.8757143,292.8711111,,,288.1411111,290.0711111,285.92,288.7557143,290.7163636,288.1,295.6228571,295.8311111,290.15,295.14,,,308.5411111,304.4911111,313.0111111,312.44,310.2438095,302.2763636,312.32,317.7131579,320.1711111,309.79,,,327.8263636,315.745,313.4763636,323.2033333,324.96,321.8533333,323.3733333,324.79,331.7628571,L7
2022-02-23 22:06:08+00:00,325.32,311.91,318.2366667,309.3066667,302.5566667,310.33,300.95,,,,,,,,,,,,,,,,289.8336364,290.78,289.3,293.8377778,297.34,295.02,296.7,298.99,301.2977778,303.3577778,304.6877778,305.81,309.0766667,305.7336364,314.93,317.4584211,320.3277778,310.2,308.5869565,317.0546154,311.0436364,306.815,312.1336364,309.4633333,315.9646154,322.8033333,325.0133333,320.5146154,337.48,L9
2022-02-24 21:59:52+00:00,315.11,310.3314286,308.0833333,303.9133333,300.6133333,294.44,292.02,337.7614286,281.4714286,296.8414286,303.7614286,314.4288889,306.5,308.72,301.5814286,298.6888889,294.7988889,297.68,285.9088889,290.2888889,285,283.3414286,285.3509091,287.64,296.9557143,298.8188889,294.21,295.43,288.41,298.2,293.8288889,295.3788889,299.4688889,300.4,306.167619,305.8609091,306.76,311.1073684,312.3788889,305.68,309.4104348,320.1707692,317.6909091,306.835,308.9009091,304.1166667,316.6207692,321.9366667,321.4266667,317.4707692,333.2657143,L8
2022-03-04 21:59:52+00:00,339.13,326.7071429,326.4333333,318.4433333,312.2033333,316.35,308.46,267.7071429,298.0571429,317.4871429,323.0371429,315.5322222,318.55,317.41,322.7671429,318.8322222,311.2222222,315.39,303.3522222,300.3522222,291.03,298.1871429,284.0227273,291.92,289.5485714,301.3322222,302.27,303.12,296.6,303.47,295.3222222,301.3322222,301.1022222,297.32,307.6347619,312.2927273,308.49,320.3584211,322.0622222,309.52,310.3556522,315.5407692,320.9927273,305.395,313.8627273,311.4166667,308.6807692,324.7566667,326.8566667,321.3107692,337.1985714,L9
2022-03-11 20:46:32+00:00,310.66,,,,286.3266667,280.7,277.76,286.0085714,288.7985714,,,296.8477778,294.34,297.62,,,287.5477778,288.19,277.4477778,,,,,282.17,284.9942857,276.9477778,,284.11,288.82,284.6,284.1677778,288.7477778,290.4477778,294.2,295.022381,295.0427273,299.02,302.8505263,,,314.3452174,317.1376923,311.2127273,306.945,303.5327273,309.6933333,318.2676923,317.8033333,,,,L7
2022-03-11 22:06:03+00:00,303.47,304.52,296.1833333,289.8233333,280.4933333,275.41,272.8,262.79,281.2,291.51,302.09,299.4988889,298.95,301.96,291.5,289.3588889,286.4388889,281.97,279.4388889,269.0388889,270.92,270.03,276.4345455,274.7,277.34,280.1488889,279.36,281.74,284.62,284.59,289.1788889,288.8988889,289.3688889,292.93,295.0633333,300.8045455,293.5,304.5026316,304.2788889,297.74,298.1452174,303.9961538,307.8745455,296.91,301.4845455,300.7466667,303.6961538,311.5166667,316.5066667,317.8961538,323.04,L9
2022-03-27 20:45:00+00:00,,,,,,,,,,,,,,,,285.9466667,280.2066667,274.95,269.8066667,274.0766667,280.68,271.0071429,273.5609091,263.92,266.9385714,,,279.08,285.73,294.11,279.9266667,290.2366667,281.2066667,284.34,291.8714286,281.2109091,287.42,292.8184211,,,313.3652174,306.1892308,301.1009091,289.23,288.4509091,302.42,313.7792308,313.52,,,,L7
2022-03-28 21:59:36+00:00,311.15,307.4642857,305.3366667,292.1066667,288.8766667,274.33,264.62,320.1642857,277.5242857,286.0442857,295.6042857,303.8877778,296.73,289.75,280.3642857,284.7977778,278.4077778,274.64,267.5377778,272.9777778,278.39,277.9342857,280.3236364,277.62,275.7371429,283.3077778,288.56,272.82,284.28,287.47,281.1777778,284.5777778,281.9477778,288.54,293.6295238,291.7636364,295.6,296.0763158,299.7577778,300.9,314.7495652,310.9938462,303.2036364,302.44,298.5936364,315.7533333,318.4938462,310.6133333,310.2733333,326.6238462,329.4171429,L8
2022-04-13 21:59:41+00:00,315.22,312.2214286,307.32,297.09,287.27,274.31,272.42,326.4014286,287.4014286,295.7114286,304.4414286,307.68,311.11,294.27,288.3014286,291.75,282.32,275.48,272.74,278.15,285.49,284.4714286,281.8818182,281.81,282.5457143,287.68,289.47,280.98,286.18,290.83,283.87,287.87,285.81,297.2,293.0842857,297.9918182,300.15,302.5115789,306.98,304.19,317.5086957,314.6323077,307.7118182,305.99,302.6518182,314.37,318.3423077,312.53,318.5,330.7723077,329.3957143,L8
2022-05-07 21:59:32+00:00,331.92,319.3157143,316.3333333,307.4233333,300.3333333,302.57,297.42,330.2757143,300.0557143,304.2557143,314.8557143,321.5288889,306.97,313.53,302.4557143,296.9088889,294.9888889,280.29,286.6388889,292.1588889,288.38,294.3657143,289.18,287.42,290.3028571,291.5688889,292.57,294.85,295.14,298.3,297.4388889,302.1288889,303.1588889,303.13,304.7004762,304.86,313.45,315.6915789,315.4688889,314.69,308.946087,309.5546154,319.98,312.78,309.48,310.1966667,310.3146154,322.3466667,323.7366667,330.9446154,336.4628571,L9
2022-05-18 20:38:47+00:00,350.2,336.6271429,338.17,326.55,327.7,328.64,313.96,303.1671429,314.0471429,325.4471429,,328.3233333,325.81,330.08,320.2471429,324.1133333,311.6033333,308.78,309.4433333,,,,,297.45,308.1385714,312.6533333,326.94,314.41,316.64,322.01,322.8733333,314.2833333,314.3833333,338.83,316.8314286,320.1281818,326.4,343.1257895,342.2733333,348.66,331.7104348,331.8046154,334.4681818,323.555,340.6681818,355.27,337.6846154,338.45,,351.7946154,,L7
2022-05-23 21:59:21+00:00,336.09,327.02,323.5266667,317.6066667,313.9766667,308.84,299.9,336.42,316.54,317.83,324.76,322.7377778,321.98,314.83,312.36,303.7977778,298.1277778,297.92,296.2977778,288.1977778,296.88,291.98,289.4690909,293.65,296.86,300.6177778,302.8,309.48,309.7,302.28,315.8877778,310.8977778,308.3577778,318.55,303.1366667,310.4190909,327.15,314.1552632,322.9877778,312.21,321.1504348,318.1323077,318.1090909,314.25,308.7790909,323.4833333,324.1323077,326.4233333,337.6033333,334.7423077,332.64,L9
