dates,nzd0233-0001,nzd0233-0002,nzd0233-0003,nzd0233-0004,nzd0233-0005,nzd0233-0006,nzd0233-0007,nzd0233-0008,nzd0233-0009,nzd0233-0010,nzd0233-0011,nzd0233-0012,nzd0233-0013,nzd0233-0014,nzd0233-0015,nzd0233-0016,nzd0233-0017,nzd0233-0018,nzd0233-0019,nzd0233-0020,nzd0233-0021,nzd0233-0022,nzd0233-0024,satname
2016-04-29 21:56:02+00:00,,,,,,375.05,374.4166667,373.2469231,373.3271429,375.1371429,379.0866667,382.58,378.64,376.0829412,379.12,382.2571429,,,,,370.5529412,365.3471429,365.3963636,L7
2016-05-14 21:59:24+00:00,385.7,379.015,376.9422222,373.4984211,370.6388235,368.335,367.9966667,367.8638462,369.4485714,368.7885714,371.7666667,371.965,371.105,372.2088235,372.945,371.1385714,365.0885714,359.0185714,363.205,358.2522222,366.4088235,361.3985714,,L8
2016-05-22 22:02:17+00:00,391.75,386.85,383.2477778,378.1942105,376.3623529,378.17,379.4633333,380.1515385,375.7057143,381.1157143,378.6433333,,,,,,,371.0257143,372.3,370.4577778,377.5523529,374.8757143,,L7
2016-06-15 21:59:33+00:00,384.8,378.995,,,,,,,,,,,,,,,,,,,,,,L8
2016-07-02 21:56:14+00:00,380.91,377.44,382.5911111,376.0889474,385.4282353,382.28,380.6033333,375.1323077,378.6314286,380.2914286,,,,,,372.3914286,367.7114286,360.8614286,367.71,,365.0382353,354.5014286,,L7
2016-07-10 21:53:35+00:00,381.64,379.66,379.4455556,379.6084211,377.4247059,378.46,377.2966667,375.3030769,373.3114286,368.9614286,375.7766667,370.82,373.42,376.2447059,374.24,376.2114286,372.3014286,367.4614286,366.72,361.6055556,369.2547059,358.9714286,,L8
2016-07-17 21:59:49+00:00,378.63,373.69,376.2755556,375.6147368,371.8664706,372.94,372.2566667,366.7069231,371.7242857,369.9542857,366.8266667,369.52,369.77,371.4664706,371.74,370.3842857,365.3642857,360.4742857,363.37,360.4255556,361.0764706,351.3842857,,L8
2016-08-11 21:53:42+00:00,,375.265,373.3466667,374.2794737,374.0094118,372.335,370.55,368.0292308,369.72,365.52,369.1,370.365,373.855,372.5194118,376.495,376.52,371.24,368.77,370.785,363.3166667,370.1294118,362.16,344.0218182,L8
2016-08-18 21:59:57+00:00,379.4,378.715,381.4,381.3426316,381.3111765,381.165,381.61,380.0053846,378.3542857,377.1942857,376.69,377.015,381.175,381.5511765,382.645,382.7642857,377.4042857,375.5842857,374.375,371.66,375.2511765,366.0042857,353.6636364,L8
2016-08-19 21:56:18+00:00,381.78,,,,,376.245,375.87,373.1838462,373.9771429,371.9771429,373.52,381.175,381.045,381.1164706,385.835,386.3671429,,,,,,367.3671429,361.5990909,L7
2016-08-27 21:53:50+00:00,372.59,368.94,368.2066667,368.9626316,367.6752941,365.44,359.46,362.2461538,363.7414286,363.4714286,370.24,369.6,370.76,369.4952941,370.83,366.3714286,361.2614286,358.9914286,359.96,359.0166667,361.6052941,357.9814286,349.9,L8
2016-09-04 21:56:22+00:00,376.21,,,,,,370.7866667,370.6615385,370.6642857,370.8342857,374.9966667,373.35,371.62,372.71,376.65,378.1042857,373.8142857,,,,,362.5942857,338.8336364,L7
2016-09-11 22:02:33+00:00,,,,375.8905263,373.6247059,371.13,372.24,370.9015385,372.7771429,375.0871429,375.79,381.35,378.87,,,,,,,366.65,372.0347059,363.4271429,367.3045455,L7
2016-09-12 21:53:54+00:00,376.88,374.035,376.7166667,377.94,376.7941176,375.585,373.82,371.7207692,372.9071429,371.9971429,373.62,376.395,378.085,378.8941176,379.785,377.6271429,375.0071429,370.3271429,372.445,368.8866667,373.3141176,362.5271429,366.3263636,L8
2016-10-14 21:54:00+00:00,366.77,362.33,362.7211111,362.5736842,366.4458824,365.68,363.9033333,363.1415385,359.7428571,358.7728571,364.4933333,361.21,364.09,363.3358824,366.88,365.4728571,360.3128571,357.3228571,361.5,358.8411111,364.9358824,358.0928571,358.8172727,L8
2016-10-22 21:56:23+00:00,374.78,376.525,382.4088889,383.2642105,381.9476471,383.135,381.0866667,383.6646154,,,,,,379.6976471,381.225,380.43,374.89,,,,338.5676471,352.94,,L7
2016-10-30 21:54:01+00:00,,,,,,375.24,374.7566667,374.9707692,374.5328571,372.0328571,374.0166667,376.91,377.55,380.1011765,379.74,380.2628571,376.7828571,370.2428571,371.86,369.4588889,379.4211765,377.3328571,377.2645455,L8
2016-11-22 22:00:11+00:00,373.67,373.245,375.5511111,374.5205263,375.71,375.815,374.9033333,376.2146154,375.5214286,376.8314286,378.3933333,378.085,379.745,382.18,381.625,382.4514286,378.0314286,374.7614286,377.235,374.1611111,379.3,380.8914286,376.7390909,L8
2016-11-23 21:56:12+00:00,369.26,370.92,372.5155556,,,,,364.2361538,366.4757143,365.4757143,370.3666667,374.3,370.59,374.0841176,376.46,377.7657143,370.5357143,368.6057143,,,,,372.0572727,L7
2016-12-16 22:02:16+00:00,377.83,370.94,374.0666667,371.8052632,374.7941176,,,,,,,370.89,370.76,370.0041176,375.02,379.5342857,374.1542857,374.4642857,372.29,371.9666667,381.4041176,,,L7
2016-12-24 22:00:05+00:00,361.47,358.24,358.6666667,363.1873684,360.1929412,355.15,358.98,355.7153846,354.3828571,360.0728571,365.25,365.45,362.61,362.5129412,364.91,364.3928571,358.4028571,359.0328571,360.74,360.9566667,369.9629412,367.7328571,363.5127273,L8
2017-01-10 21:55:52+00:00,364.03,363.345,365.4522222,365.2489474,367.1235294,,,,,359.2857143,362.3166667,362.905,361.775,365.8135294,369.655,371.6857143,365.3857143,365.5457143,368.155,369.0922222,,,,L7
2017-01-17 22:01:58+00:00,,,,,,,377.7,378.66,375.5728571,372.6128571,368.16,369.79,368.45,370.3264706,368.36,372.7328571,370.9228571,,,,,382.0928571,383.7318182,L7
2017-01-25 21:59:56+00:00,365.83,362.07,361.7722222,362.6710526,363.93,364.48,362.9166667,360.0592308,364.0628571,364.8128571,367.0066667,365.61,364.92,367.78,371.47,372.1428571,365.6328571,363.3228571,366.85,363.3422222,371.31,365.0328571,368.3381818,L8
2017-01-26 21:55:41+00:00,370.55,368.575,370.7211111,369.0405263,367.21,,,,,,369.7033333,369.275,368.515,369.74,374.355,372.3814286,368.1214286,367.5714286,368.445,366.3311111,,,,L7
2017-02-03 21:53:41+00:00,370.74,368.24,368.8022222,368.57,373.2705882,371.32,371.6866667,372.9961538,372.3085714,371.4385714,374.0066667,373.87,375.87,375.0005882,377.29,376.9085714,368.5085714,366.0485714,366.58,361.8122222,372.6905882,371.8285714,377.6490909,L8
2017-02-18 22:01:50+00:00,370.15,369.025,367.6766667,366.3789474,366.9947059,367.435,374.11,367.3276923,,,,,,,380.915,382.7328571,375.3028571,370.5428571,370.325,365.5166667,374.9547059,374.9028571,,L7
2017-02-27 21:55:44+00:00,374.1,374.68,372.3766667,374.4510526,374.7811765,,,,,,375.44,375.43,376.56,375.1111765,383.04,385.9,379.19,379.91,381.26,377.0466667,,,,L7
2017-04-07 22:02:08+00:00,,,,,,377.59,376.65,375.7361538,377.1814286,375.7214286,373.45,374.83,371.47,379.8152941,378.05,379.0514286,,,,,382.5752941,376.8514286,374.99,L7
2017-04-08 21:53:11+00:00,377.77,372.44,372.3022222,373.0463158,370.1923529,371.46,372.8266667,372.95,373.0714286,372.9714286,375.9566667,375.04,376.58,375.9623529,381.76,375.7114286,369.3514286,368.7514286,373.55,368.6422222,375.4223529,372.0314286,368.9654545,L8
2017-04-24 21:53:01+00:00,371.78,364.88,370.7633333,372.4342105,369.0211765,366.3,366.25,367.4292308,365.6585714,366.8585714,370.47,367.73,370.62,371.4711765,368.3,369.2585714,361.7185714,356.0485714,363.49,360.4033333,365.8211765,358.2185714,347.1509091,L8
2017-05-01 21:59:07+00:00,382.17,379.24,379.5188889,377.1363158,378.6841176,379.63,377.8166667,,,,,,,,,,,,,,,,365.0827273,L8
2017-05-25 22:02:22+00:00,377.58,368.445,374.38,,,,,,,367.6328571,369.45,370.775,366.305,370.0135294,373.765,378.5628571,366.8128571,366.2828571,371.945,,,,,L7
2017-06-03 21:56:14+00:00,378.35,379.985,,,,,,369.1284615,373.5828571,372.3928571,376.4866667,373.465,382.595,379.9194118,386.285,379.9128571,374.8028571,374.1228571,,,,,,L7
2017-06-10 22:02:27+00:00,380.76,382.595,384.9433333,379.4205263,,,,,,,383.8,382.865,386.475,385.9005882,395.145,386.31,379.74,378.16,372.275,368.0733333,,,,L7
2017-06-11 21:53:21+00:00,395.5,393.495,388.1077778,390.0863158,388.7988235,388.475,387.4633333,389.0553846,387.6428571,388.1928571,393.1233333,391.045,392.235,390.2188235,394.305,396.1428571,389.6028571,385.8128571,385.865,,387.7688235,380.3528571,,L8
2017-06-19 21:56:18+00:00,381.65,375.97,,,,,,,,,,,,,,,,,,,,,,L7
2017-06-26 22:02:30+00:00,385.72,387.56,,,,,,,382.7514286,384.3214286,386.8866667,383.65,381.48,380.4058824,384.35,385.2114286,375.6314286,378.8414286,,,,,,L7
2017-07-04 21:59:38+00:00,381.26,375.45,376.5366667,377.8026316,375.8752941,372.64,375.83,372.6961538,373.8114286,372.9514286,374.52,376.32,377.24,377.9052941,376.35,373.7014286,366.6614286,362.5314286,364.46,359.6466667,363.7152941,358.5314286,,L8
2017-07-28 22:02:29+00:00,,,,,,375.45,378.1266667,379.4184615,377.9471429,377.1271429,379.3066667,376.97,382.77,379.8741176,382.88,,,,,,372.4641176,367.9871429,,L7
2017-07-29 21:53:37+00:00,385.84,382.91,383.9833333,,,,,,,,,,,,,,,,,,,,,L8
2017-08-05 21:59:51+00:00,387.71,387.555,383.8033333,381.9115789,380.99,381.125,381.12,380.3838462,379.4642857,380.3442857,380.06,381.225,380.495,382.43,386.885,386.9942857,377.2242857,372.3242857,372.795,366.5833333,369.67,357.2142857,,L8
2017-08-22 21:56:17+00:00,,,,375.9842105,376.5123529,377.33,374.3633333,369.0015385,374.2557143,376.6857143,376.1333333,374.76,379.42,379.6423529,,,,,371.03,364.2577778,370.1023529,364.0657143,,L7
2017-09-07 21:56:16+00:00,,,,365.0478947,365.7494118,365.21,362.55,364.7353846,370.0957143,370.6757143,372.42,369.26,369.97,370.6194118,,,,,,355.1333333,360.4994118,344.0457143,,L7
2017-09-14 22:02:26+00:00,381.26,381.05,,,,,,,376.36,375.75,378.0766667,378.27,379.54,378.2858824,377.53,375.73,370.78,366.77,,,,,362.4690909,L7
2017-09-15 21:53:47+00:00,361.94,361.65,363.7888889,362.1731579,361.4205882,360.3,360.7466667,361.2138462,359.8971429,356.0571429,357.5666667,359.16,360.54,356.6705882,362.78,359.4571429,354.8771429,346.6571429,350.27,347.1088889,352.9605882,342.2771429,339.7036364,L8
2017-09-23 21:56:15+00:00,383.56,388.265,384.0955556,386.0252632,384.6288235,386.455,385.7366667,,,,,,381.695,379.1988235,384.655,384.05,376.74,376.69,378.725,376.0555556,380.2388235,373.97,,L7
2017-10-01 21:53:54+00:00,362.42,357.745,359.1088889,353.3105263,357.9694118,348.575,347.6866667,358.6984615,350.3428571,354.6828571,352.6366667,359.125,365.145,,,361.0128571,353.8828571,350.0528571,353.445,347.9288889,354.1494118,352.1328571,352.83,L8
2017-10-17 21:53:58+00:00,380.52,376.875,381.4166667,379.21,379.8341176,374.635,375.41,376.6507692,377.2071429,373.9171429,377.19,379.955,377.675,379.9241176,378.885,380.1471429,374.8071429,369.2171429,373.075,368.9766667,372.7641176,361.2771429,360.2563636,L8
2017-12-03 22:02:19+00:00,379.63,375.255,371.2,371.8826316,372.5411765,373.365,372.25,375.2053846,,,,,,,375.265,373.9042857,366.7342857,364.9842857,362.355,364.61,371.3411765,362.8042857,,L7
2017-12-11 22:00:00+00:00,370.49,367.03,366.5777778,363.8847368,364.9870588,365.64,363.6433333,364.2230769,355.9628571,356.9828571,360.1533333,360.5,360.38,358.7370588,362.38,359.4028571,354.1928571,350.6028571,350.09,350.4277778,361.7670588,358.3428571,359.0336364,L8
2017-12-12 21:56:03+00:00,367.49,362.79,362.6911111,362.6184211,,,,,,356.6042857,358.9833333,359.65,356.93,358.8935294,366.41,364.1342857,360.6942857,356.3242857,359.57,,,,,L7
2018-02-05 22:01:27+00:00,375.69,,,,,,,369.76,366.6928571,364.9128571,368.11,367.13,365.33,365.0164706,366.9,373.3628571,362.2728571,,,,,,368.1218182,L7
2018-02-14 21:55:11+00:00,371.17,368.765,371.39,368.7226316,370.5811765,366.165,368.99,368.4853846,,,,,,366.7011765,365.375,364.1842857,355.2942857,355.8742857,359.415,356.07,369.2211765,362.6642857,,L7
2018-03-09 22:01:07+00:00,,,,,,377.405,375.2166667,375.6092308,375.2542857,369.0642857,373.3966667,373.845,378.755,373.4782353,375.735,375.4542857,,,,,,367.4042857,374.0590909,L7
2018-03-18 21:54:49+00:00,387.87,388.195,382.5922222,,,,,,,372.0642857,377.0366667,376.505,376.415,374.5994118,379.335,381.1142857,376.4542857,375.3942857,373.435,,,,370.2854545,L7
2018-03-25 22:00:54+00:00,383.61,382.37,374.6477778,377.5947368,374.7170588,376.55,377.4433333,373.2030769,,,,,,,373.14,374.3128571,367.6228571,367.2528571,365.87,363.9677778,373.0670588,365.3928571,,L7
2018-04-11 21:53:01+00:00,378.84,378.07,375.4022222,374.9963158,373.8323529,372.83,371.1166667,368.87,369.5914286,367.9714286,371.8766667,369.82,369.67,370.6623529,371.11,370.6014286,365.5814286,361.2914286,362.2,360.6422222,368.2423529,360.0714286,352.6654545,L8
2018-04-18 21:59:07+00:00,380.38,382.28,382.2122222,380.2594737,378.1658824,378.05,378.6066667,380.8646154,379.7614286,378.7914286,376.0766667,375.08,375.18,377.0558824,378.38,380.9614286,374.0814286,372.0714286,370.42,368.0322222,372.4358824,370.7414286,369.0545455,L8
2018-04-19 21:54:20+00:00,,,,,381.7876471,381.47,382.0466667,382.3007692,380.9857143,380.8557143,380.8966667,378.26,376.74,381.3176471,,,,,,368.7455556,377.9476471,374.1157143,374.4663636,L7
2018-05-29 21:52:29+00:00,386.49,385.375,381.7911111,381.8452632,381.9876471,380.005,380.6433333,379.0538462,378.6128571,378.3928571,378.4333333,378.335,379.465,380.2476471,380.525,380.9428571,375.5928571,371.2828571,368.885,369.3011111,374.1876471,369.5928571,,L8
2018-06-05 21:58:37+00:00,380.05,375.695,372.6811111,375.11,376.6952941,374.525,372.6533333,375.5130769,375.0342857,371.0142857,375.0633333,371.895,374.045,373.0352941,374.715,373.7842857,367.9342857,362.7442857,363.985,359.8311111,365.5752941,361.3542857,,L8
2018-06-14 21:52:33+00:00,383.01,379.8,375.1644444,371.9357895,374.1882353,374.37,374.0133333,374.3846154,372.4128571,369.5628571,370.7033333,372.31,372.12,371.1782353,372.87,374.1428571,367.7828571,362.0328571,361.32,,366.2282353,357.9928571,,L8
2018-06-22 21:53:14+00:00,375.63,374.955,369.16,376.5184211,375.8682353,363.645,,,,,,,353.345,352.9682353,,,,,,,353.7282353,,,L7
2018-06-29 21:59:16+00:00,,,,,,,,,,383.9871429,406.94,384.435,383.735,378.4664706,389.005,389.5371429,379.1871429,,,,,361.7271429,,L7
2018-07-16 21:52:51+00:00,389.01,385.255,381.2688889,380.1184211,379.1405882,377.695,379.8666667,381.9623077,377.5542857,375.5242857,375.1466667,376.695,375.335,378.0105882,380.085,380.3242857,372.7642857,367.9942857,364.185,,368.9305882,364.8942857,,L8
2018-07-24 21:52:38+00:00,389.59,390.115,,,,,,,,,,,,,,,,,,,,,,L7
2018-08-08 21:59:13+00:00,380.86,373.54,374.8622222,375.3068421,374.8370588,375.38,371.9666667,370.1415385,368.9485714,365.0285714,369.6266667,368.96,370.28,368.1270588,372.19,365.4285714,359.5185714,355.7485714,359.58,353.9222222,359.2070588,353.6585714,,L8
2018-08-09 21:52:20+00:00,,,,381.2042105,379.6858824,378.035,379.2366667,375.4361538,376.6142857,374.9342857,377.3466667,375.455,381.675,383.4858824,,,,,372.765,369.0022222,371.6558824,361.4842857,,L7
2018-08-17 21:53:07+00:00,376.92,377.975,373.2322222,374.8026316,371.0117647,372.295,372.6866667,369.6015385,371.3728571,366.7728571,370.2866667,372.535,370.705,371.0417647,372.015,370.2028571,364.4628571,361.4028571,361.755,358.4122222,364.0317647,357.8228571,337.8427273,L8
2018-08-25 21:52:01+00:00,380,382.02,381.09,382.6452632,381.6823529,379.91,381.92,378.9107692,,,,,,379.3223529,378.49,380.4185714,374.4685714,373.9785714,376.68,374.35,378.9723529,370.6485714,,L7
2018-09-02 21:53:14+00:00,373.84,375.97,368.0611111,360.9773684,371.0741176,369.4,362.5733333,362.3076923,360,359.81,368.8033333,374.07,363.84,362.1041176,366.46,362.52,363.11,353.83,354.75,354.3911111,362.1541176,356.54,342.8309091,L8
2018-09-09 21:59:27+00:00,384.6,380.145,377.7422222,378.8884211,378.2188235,374.715,373.8866667,372.3338462,372.1585714,371.1685714,374.4266667,372.765,373.705,373.9288235,375.055,374.3885714,368.2885714,364.0885714,364.675,363.7022222,368.5388235,361.3985714,352.6145455,L8
2018-09-10 21:51:41+00:00,377.9,378.395,378.03,374.9521053,377.3364706,379.055,380.01,379.8738462,375.8671429,374.2471429,,,,,,380.9471429,373.0871429,369.9271429,377.375,369.63,378.8464706,370.9671429,374.1890909,L7
2018-10-04 21:53:26+00:00,378.31,375.215,370.6444444,371.0494737,375.8488235,374.445,368.2633333,369.5530769,365.8414286,367.8414286,373.3133333,371.055,372.055,373.0588235,371.065,371.7314286,368.2014286,360.2314286,363.615,358.7944444,371.2188235,359.2414286,366.2327273,L8
2018-10-19 21:56:56+00:00,,,,,,378.445,375.83,373.3769231,373.4214286,373.2514286,380.86,381.365,382.265,380.3358824,383.545,385.5614286,,,,,,365.6514286,366.4981818,L7
2018-10-20 21:53:32+00:00,379.36,377.095,373.5011111,373.6410526,374.4347059,373.035,369.3533333,368.4361538,370.7985714,366.3985714,369.3233333,368.335,372.765,369.8147059,372.925,374.4385714,366.8785714,363.0185714,363.355,363.3711111,371.2647059,361.8885714,366.6736364,L8
2018-11-05 21:53:36+00:00,378.36,374.635,370.7344444,371.9894737,373.2588235,371.915,372.2833333,371.3230769,371.5614286,368.4914286,370.4333333,371.435,372.945,373.7088235,375.475,374.0014286,368.9414286,364.1014286,367.155,363.7844444,370.5388235,363.2514286,366.0027273,L8
2018-11-21 21:53:36+00:00,376.42,370.615,375.9266667,367.2647368,371.2517647,372.685,371.47,369.5,366.9785714,368.7485714,369.71,370.405,367.355,369.2217647,371.695,373.2585714,368.0285714,359.9585714,362.805,362.2366667,367.1717647,361.4385714,362.3090909,L8
2018-11-28 21:59:46+00:00,376.08,378.175,373.6155556,370.4152632,372.3788235,369.325,370.9266667,374.5361538,364.77,364.93,364.4866667,367.045,364.705,363.4488235,367.125,368.9,361.52,,,,358.9888235,371.71,378.13,L8
2018-12-07 21:53:34+00:00,376.77,373.595,373.8655556,373.1310526,374.6458824,374.285,374.5266667,372.3884615,368.6857143,369.9557143,371.2066667,373.145,374.455,372.7958824,375.585,374.6157143,371.8157143,364.5457143,369.355,370.9655556,379.3358824,373.4257143,378.4118182,L8
2018-12-14 21:59:43+00:00,378.44,369.6,369.1455556,368.9584211,372.2347059,371.26,376.7166667,376.5630769,368.1114286,370.6814286,370.2366667,369.26,364.93,365.8547059,372.99,373.2314286,367.5314286,361.1114286,368.68,365.6555556,375.8147059,371.4414286,377.2381818,L8
2018-12-15 21:49:22+00:00,387.33,384.7,382.2466667,377.6815789,,,,,,,371.96,373.48,371.22,377.0958824,374.94,378.4971429,372.7371429,370.0571429,370.51,374.9466667,,,,L7
2018-12-31 21:48:54+00:00,384.1,379.585,379.3555556,377.4821053,376.6652941,,,,,,372.3166667,373.085,374.315,374.4052941,372.795,369.99,369.52,364.96,373.555,370.6155556,379.1652941,,,L7
2019-01-07 21:54:52+00:00,375.21,375.465,,,,,,,375.9185714,373.1785714,378.6366667,,,372.6911765,,,,,,,,,,L7
2019-01-23 21:54:21+00:00,380.94,369.965,,,,,,,373.6942857,372.1942857,373.2833333,381.945,375.095,369.1776471,377.535,379.4542857,363.2942857,360.2842857,,,,,380.5672727,L7
2019-02-08 21:53:52+00:00,,,,,,,,,,372.1271429,,,,,,369.2471429,364.2471429,361.4571429,363.99,366.6644444,382.6811765,378.4871429,387.3281818,L7
2019-02-09 21:53:25+00:00,373.4,,,,,,,,,,,,,,,,371.1528571,365.2128571,371.325,372.7588889,382.3329412,374.6028571,379.1190909,L8
2019-02-16 21:59:35+00:00,375.2,366.87,367.5966667,368.4126316,360.2852941,357.8,354.68,356.9861538,357.9014286,360.3814286,365.57,365.41,361.83,360.5852941,362.26,360.3414286,355.6314286,355.0814286,360,357.8566667,368.9852941,363.8414286,362.01,L8
2019-02-25 21:53:22+00:00,381.8,379.125,375.5733333,375.5852632,375.9882353,376.275,374.25,374.67,374.3914286,373.1114286,374.25,374.645,373.705,373.9782353,376.705,376.8514286,371.9414286,368.1814286,370.215,369.8033333,382.3982353,374.6914286,381.7709091,L8
2019-03-04 21:59:30+00:00,377.52,375.06,371.7833333,370.9236842,371.2364706,370.39,369.26,365.9776923,364.4614286,365.1914286,367.75,368.85,368.14,372.4464706,373.78,376.6714286,366.5014286,361.0714286,367.33,367.5333333,373.7764706,371.7414286,372.8163636,L8
2019-03-13 21:53:16+00:00,376.23,370.365,369.4466667,368.5436842,371.0623529,371.085,368.57,366.9869231,368.4742857,367.7642857,372.22,369.565,372.855,372.8423529,376.195,372.7442857,373.6242857,366.6842857,369.775,370.1066667,379.5423529,374.0442857,380.04,L8
2019-03-20 21:59:26+00:00,383.89,379.87,376.7644444,375.4763158,373.7929412,375.38,372.6133333,372.1361538,369.49,372.04,374.3133333,375.89,373.32,372.4329412,377.09,375.32,368.35,364.83,368.05,368.4944444,376.4429412,370.12,372.0645455,L8
2019-04-05 21:59:22+00:00,378.97,377.88,376.36,376.9247368,376.5876471,372.52,372.04,374.2492308,370.5114286,372.6414286,374.54,371.21,373.61,375.2376471,378.46,378.7114286,373.4414286,367.4114286,368.4,369.1,377.5276471,369.8414286,376.3327273,L8
2019-04-13 21:51:46+00:00,389.47,381.7,,,,,,,375.4514286,375.2514286,377.34,375.98,377.57,376.8164706,377.56,375.2214286,375.7914286,367.0014286,,,,,379.3963636,L7
2019-04-14 21:53:08+00:00,385.62,382.35,381.68,380.4157895,379.9770588,380.34,380.71,375.1923077,376.4057143,375.8857143,379.4,380.11,379.68,379.7470588,380.35,381.1157143,374.6657143,372.0357143,373.37,371.42,379.2470588,374.8957143,379.0118182,L8
2019-04-30 21:53:05+00:00,382.79,378.29,377.0677778,375.9352632,375.0317647,374.82,374.4233333,369.6846154,369.12,369.01,372.6933333,372.85,373.71,374.5517647,375.64,376.7,369.32,365.82,369.31,366.5577778,376.0617647,367.78,369.9181818,L8
2019-05-16 21:53:15+00:00,383.13,375.665,378.8533333,377.8268421,377.7923529,373.355,374.62,370.6046154,370.1628571,370.4128571,373.51,374.355,374.925,374.7423529,375.915,375.2528571,372.1928571,367.4828571,371.445,369.2333333,372.5423529,364.6028571,,L8
2019-05-23 21:59:30+00:00,396.27,395.23,392.2866667,389.5157895,390.9988235,391.24,390.62,,,,,,,,,,,,,,,,,L8
2019-06-16 21:49:24+00:00,381.77,,,,,,372.9866667,371.0823077,370.9,372.22,371.5466667,369.06,369.44,365.1358824,378.72,378.1,370.49,,,,,337.09,,L7
2019-06-17 21:53:30+00:00,385.14,384.135,,,,,,,,,,,,,,,,,,,,,,L8
2019-06-24 21:59:43+00:00,386.64,381.905,382.4122222,381.2378947,380.7941176,378.975,379.8966667,377.8123077,378.2514286,375.4814286,379.1566667,378.525,382.775,382.9741176,382.825,383.3214286,378.0914286,373.2814286,374.985,369.9922222,377.0441176,370.3714286,,L8
2019-07-10 21:59:47+00:00,380.51,376.59,377.2022222,373.5810526,376.62,373.53,373.9666667,370.9992308,371.9328571,371.6228571,374.0466667,374.7,375.55,373.2,376.05,,,,363.83,361.5122222,368.96,359.2528571,,L8
2019-07-26 21:59:52+00:00,382.31,380.415,381.9833333,378.1663158,376.0276471,378.875,376.22,375.9730769,374.7757143,373.7157143,376.69,376.395,379.095,378.5476471,379.595,381.4757143,378.1757143,368.9557143,372.835,366.4933333,381.8276471,369.2357143,,L8
2019-08-04 21:53:45+00:00,376.7,375.255,371.9311111,371.1189474,371.0858824,371.935,373.9433333,370.72,374.68,366.7,372.2833333,372.925,371.745,376.4158824,372.835,375.88,370.08,371.15,369.065,364.9011111,378.9758824,373.26,,L8
2019-08-27 22:00:02+00:00,378.84,376.515,375.93,377.5336842,377.2005882,375.405,373.48,370.8684615,368.6485714,369.9285714,371.75,373.535,375.375,378.1505882,379.175,380.6285714,374.1285714,371.9885714,376.005,371.56,374.8405882,360.4985714,346.0627273,L8
2019-09-20 21:45:28+00:00,385.61,387.21,400.4411111,388.6321053,388.2017647,383.51,376.5933333,380.2069231,,,,,,392.7517647,386.94,380.1014286,369.6314286,375.6014286,365.86,368.3311111,375.6317647,364.8014286,,L7
2019-09-21 21:53:59+00:00,385.96,387.6,384.6188889,384.5968421,384.3288235,384.7,386.9366667,385.15,384.2442857,383.9642857,389.3066667,389.49,390.46,389.5588235,392.47,394.6742857,387.6542857,386.7142857,385.72,382.3588889,387.5188235,376.6242857,373.5972727,L8
2019-09-28 22:00:12+00:00,374.08,372.445,374.2522222,374.8984211,374.0088235,372.275,372.4066667,371.2738462,371.7685714,370.6285714,372.2066667,374.665,376.585,377.6488235,379.975,383.3685714,373.6785714,372.6785714,377.205,371.4722222,373.5488235,362.5485714,358.3945455,L8
2019-10-30 22:00:14+00:00,379.24,378.365,378.14,379.0663158,378.5194118,377.595,382.03,381.8615385,378.5214286,376.6014286,377.63,378.445,380.265,383.0194118,386.335,390.0214286,383.9114286,377.8714286,377.645,376.95,385.9494118,377.1914286,379.8372727,L8
2019-11-07 21:43:25+00:00,371.98,369.52,371.6744444,371.3968421,370.7976471,373.81,372.0933333,371.2776923,378.9671429,376.6871429,379.5133333,,,,,,377.7171429,374.9271429,374.64,370.4944444,374.1276471,365.6971429,363.4090909,L7
2019-11-24 21:53:59+00:00,,,,370.6336842,371.2058824,371.19,370.5533333,370.5115385,372.4728571,371.3928571,375.9133333,376.96,377.6,379.3558824,381.41,383.4528571,375.5128571,375.1328571,375.96,368.5211111,374.4558824,367.2728571,365.2672727,L8
2020-01-10 21:40:14+00:00,372.07,373.71,370.8577778,376.0842105,,,,,,370.0657143,371.9733333,372.24,372.94,372.0223529,378.74,379.6357143,378.4557143,374.9857143,372.84,,,,377.6390909,L7
2020-01-11 21:53:51+00:00,374.3,375.855,377.05,375.8768421,373.9141176,374.965,369.69,375.1330769,375.6085714,373.5885714,376.15,373.705,376.355,376.2541176,381.625,382.3485714,378.0785714,373.6685714,378.375,375.05,384.0441176,378.0585714,382.9818182,L8
2020-01-18 22:00:00+00:00,369.68,366.07,374.6822222,372.7857895,369.1476471,370.73,368.5166667,371.3884615,373.8042857,368.6942857,370.7866667,372.61,375.62,375.5376471,378.2,377.4642857,372.6442857,370.3742857,373.7,369.7322222,372.9276471,365.8042857,364.2209091,L8
2020-02-03 21:59:55+00:00,362.97,360.84,361.57,363.0652632,367.3823529,369.83,370.88,368.7707692,368.7885714,369.1685714,371.49,372.71,372.59,373.3423529,374.69,372.9885714,368.9685714,369.8685714,371.52,371.13,374.9623529,367.0385714,359.2372727,L8
2020-02-12 21:53:42+00:00,,,,,,,,,,,,,,,,,377.0385714,379.1485714,379.05,380.96,390.8858824,384.0085714,386.4563636,L8
2020-02-27 21:37:48+00:00,374.63,371.85,371.4422222,377.6794737,375.3758824,377.9,378.4366667,379.5846154,387.5514286,,,,,,380.33,381.9214286,377.0414286,378.2014286,373.36,377.4622222,387.1158824,386.3214286,,L7
