dates,nzd0295-0000,nzd0295-0001,nzd0295-0002,nzd0295-0003,nzd0295-0004,nzd0295-0005,nzd0295-0006,nzd0295-0007,nzd0295-0008,nzd0295-0009,nzd0295-0010,nzd0295-0011,nzd0295-0012,nzd0295-0013,nzd0295-0014,nzd0295-0015,nzd0295-0016,nzd0295-0017,nzd0295-0018,nzd0295-0019,nzd0295-0020,nzd0295-0021,nzd0295-0022,nzd0295-0023,nzd0295-0024,nzd0295-0025,nzd0295-0026,nzd0295-0027,nzd0295-0028,nzd0295-0029,nzd0295-0030,nzd0295-0031,nzd0295-0032,nzd0295-0033,nzd0295-0034,nzd0295-0035,nzd0295-0036,nzd0295-0037,nzd0295-0038,nzd0295-0039,nzd0295-0040,nzd0295-0041,nzd0295-0042,nzd0295-0043,nzd0295-0044,nzd0295-0045,nzd0295-0046,nzd0295-0047,nzd0295-0048,nzd0295-0049,nzd0295-0050,nzd0295-0051,nzd0295-0052,nzd0295-0053,nzd0295-0054,nzd0295-0055,nzd0295-0056,nzd0295-0057,nzd0295-0058,nzd0295-0059,nzd0295-0060,nzd0295-0061,nzd0295-0062,nzd0295-0063,nzd0295-0064,nzd0295-0065,nzd0295-0066,nzd0295-0067,nzd0295-0068,nzd0295-0069,nzd0295-0070,nzd0295-0071,nzd0295-0072,nzd0295-0073,nzd0295-0074,nzd0295-0075,nzd0295-0076,nzd0295-0077,nzd0295-0078,nzd0295-0079,nzd0295-0080,nzd0295-0081,satname
2001-01-05 21:51:04+00:00,376.4122222,387.2114286,370.68,355.9622222,362.1222222,350.4422222,346.8322222,347.7,359.8122222,366.62,369.1822222,368.56,370.06,376.0322222,378.4422222,379.96,380.28,374.94,368.6622222,371.69,373.9122222,376.09,378.7722222,378.86,384.2722222,392.58,399.6422222,399.3022222,391.0014286,388.6022222,384.0622222,388.52,385.23,383.4122222,375.43,383.0414286,391.21,386.0222222,387.2522222,387.36,400.13,405.4122222,399.8,401.38,396.7522222,401.1,403.6422222,408.1,404.8733333,408.3,402.1222222,395.23,386.38,392.08,387.41,387.6222222,391.1422222,390.1422222,393.48,391.8722222,379.5722222,372.1,368.53,367.1514286,366.4314286,367.3314286,365.4,363.73,361.8714286,360.4614286,362.9814286,370.2,368.04,364.0522222,362.7022222,358.48,354.96,348.02,348.5122222,353.09,356.18,356.21,L7
2001-01-14 21:44:57+00:00,377.9422222,388.87,368.23,358.7922222,357.3822222,350.4322222,342.1522222,344.51,353.2722222,350.57,351.7022222,356.95,363.41,370.7622222,375.4522222,377.28,370.8,367.46,,,,,,,,,,,,,375.5022222,381.4,375.67,374.4422222,375.1,377.94,385.17,375.1722222,381.0722222,385.04,393.08,396.7422222,397.69,391.08,394.6522222,398.3,401.9222222,403.44,400.9833333,400.74,394.1722222,382.04,385.46,390.12,381.42,383.7722222,384.7022222,389.4722222,391.84,385.5222222,375.4422222,366.26,361.97,356.53,359.39,351.37,360.99,359.04,346.61,354.7,349.03,360.4,358.92,348.6522222,,,,,,,,,L7
2001-01-21 21:50:46+00:00,370.3366667,380.2385714,363.83,352.1966667,354.6966667,339.1066667,335.3966667,338.08,349.2966667,353.75,356.6366667,361.7,364.52,366.0966667,372.2166667,369.9,371.04,366.95,360.6566667,362.13,361.4766667,369.51,365.9366667,365.03,368.6766667,384.07,393.9966667,387.0866667,377.6085714,376.9966667,378.5166667,380.45,384.67,373.6766667,362.95,359.5285714,379.05,374.6466667,373.0066667,376.19,396.01,400.4866667,403.83,393.37,386.7066667,387.98,393.2166667,403.69,395.71,394.54,388.3966667,381.1,377.61,386.06,384.76,378.0466667,378.5066667,378.0266667,387.27,380.3066667,380.1366667,366.82,362.59,352.8585714,349.0985714,348.8885714,349.84,350.65,349.4785714,347.9585714,351.3685714,356.09,354.62,343.3566667,342.1566667,354.05,349.86,336.72,338.0166667,335.72,344.56,350.2,L7
2001-04-04 21:44:30+00:00,367.7533333,372.0628571,367.75,352.4133333,348.2933333,331.2633333,326.9433333,325.04,333.6733333,334.36,335.8433333,342.04,348.22,359.3633333,367.7833333,371.19,371.55,355.61,358.1633333,371.07,362.9733333,361.51,371.2233333,376.12,374.3633333,372.02,375.4233333,390.1233333,377.8128571,377.8933333,372.7533333,371.65,370.09,366.1533333,365.35,363.7928571,368.44,373.3033333,374.7133333,387.99,394.81,392.8333333,386.69,387.7,384.3733333,390.33,389.3933333,390.28,383.03,385.25,378.0633333,376.51,367.13,370.31,377.1,378.2133333,368.7233333,371.9233333,376.32,373.4333333,363.9833333,362.47,362.48,349.2128571,348.4828571,347.5928571,346.72,349.87,339.4528571,352.8728571,354.6928571,359.83,354.94,352.8933333,350.8233333,344.09,338.13,332.54,340.5333333,342.7,348.12,350.12,L7
2001-04-20 21:44:34+00:00,373.9877778,380.4957143,368.76,363.2577778,360.9677778,344.8577778,336.9577778,337.72,338.8577778,341.12,344.4077778,347.67,362.02,367.5477778,378.1277778,375.29,368.79,372.16,366.5577778,367.81,373.1677778,376.32,380.7077778,379.13,376.5677778,385.08,398.1577778,395.6777778,386.1857143,381.9177778,375.8077778,376.55,378.08,380.6377778,370.63,370.7957143,373.75,377.5777778,390.7577778,390.84,395.78,403.0577778,400.69,391.08,386.7377778,399.72,404.0777778,404.92,397.3466667,388.94,380.2577778,390.01,382.92,385.24,370.15,380.0677778,376.0277778,380.9377778,376.2,374.0477778,373.3277778,369.28,365.81,363.5957143,365.9757143,352.4357143,356.7,350.86,347.9057143,348.7257143,356.6957143,366.96,365.32,363.7977778,355.8977778,345.12,342.38,339.39,343.8377778,355.62,364.97,364.88,L7
2001-04-27 21:50:19+00:00,368.5366667,378.3657143,366,355.6366667,350.9566667,346.0166667,342.2166667,335.9,331.8766667,333.63,333.2066667,344.1,350.52,362.3866667,372.0766667,369.19,368.19,365.91,365.1566667,373.32,369.5466667,375.64,377.4366667,374.93,374.0666667,394.21,391.0666667,398.3866667,388.7657143,376.9266667,371.8466667,367.85,368.9,368.4366667,371.99,371.5057143,371.46,375.5066667,375.8366667,379.7,380.41,385.4466667,390.25,380.51,385.5366667,390.38,391.8766667,394.4,394.72,389.94,386.4066667,380.59,377.21,378.01,380.09,374.9066667,375.9366667,377.5766667,380.2,369.0066667,363.8766667,361.63,360.86,360.8157143,362.4257143,349.7357143,350.82,344.84,341.7457143,356.3057143,351.9957143,357.8,356.69,351.3466667,345.7066667,337.74,340.54,325.72,340.0066667,346.27,350.13,352.15,L7
2001-05-22 21:44:18+00:00,362.3766667,366.81,361.79,346.7966667,338.9166667,334.7466667,334.2266667,340.56,333.4866667,326.78,330.6766667,335.75,348.23,355.1866667,368.5366667,368.69,361.78,356.41,354.7366667,359.24,364.9166667,364.81,370.1966667,373.14,375.3066667,373.99,381.0066667,390.3966667,382.16,374.7066667,363.9866667,359.43,363.92,366.9366667,366.82,368.78,375.26,377.9466667,381.0966667,385.64,389.98,384.1966667,383.75,392.66,388.2166667,385.59,384.2566667,386.23,384.26,384.25,374.1766667,370.05,372.18,373.19,365.29,363.1466667,364.7366667,369.8166667,365.67,362.4466667,364.8866667,359.14,359.96,356.88,355.09,350.18,345.18,347.82,345.69,351.01,351.37,352.11,347.54,339.2766667,346.5066667,344.02,342.74,336.99,343.6966667,345.4,348.51,346.23,L7
2001-07-25 21:43:42+00:00,358.1144444,369.5328571,351.02,346.0944444,340.5944444,332.0144444,330.9044444,330.71,329.5444444,330.13,334.7544444,339.36,344.66,348.8844444,357.7944444,353.39,351.95,353.38,357.7244444,356.43,360.9844444,361.03,363.5844444,366.74,369.9844444,373.89,373.4744444,380.6344444,372.9928571,361.9744444,355.7344444,350.33,348.77,353.3844444,364.07,365.6428571,365.75,368.7544444,366.5544444,367.08,363.74,362.0844444,362.33,366.44,373.6944444,378.54,380.9844444,372.03,367.5166667,378.9,371.8144444,372.52,366.42,370.11,369.3,370.9644444,370.0844444,368.3444444,371.17,363.1844444,357.1444444,358.97,350.76,343.6828571,347.0128571,334.9228571,339.57,338.26,,,,,339.04,328.0744444,322.0044444,317.68,307.54,303.3,309.5644444,316.06,313.41,,L7
2001-09-11 21:43:02+00:00,365.3766667,374.91,356.41,354.6466667,349.1266667,338.0766667,327.5566667,331.39,335.2866667,345.62,347.7566667,355.92,361.21,361.0766667,369.5666667,366.58,368.59,364.17,366.8066667,368.02,371.7666667,371.3,361.4766667,374.55,376.3666667,387.83,388.5566667,393.7366667,382.53,373.0166667,369.2866667,364.09,361.53,360.9566667,371.35,373.87,374.84,375.6766667,374.5566667,377.75,376.82,370.5466667,372.48,381.72,389.9266667,390.72,390.9966667,386.14,387.69,386.2,383.9666667,378.29,380.12,378.64,377.03,366.2466667,371.7766667,381.2166667,382.63,375.3566667,371.6566667,368.86,360.05,347.1,352.88,349.47,352.54,346.73,343.13,342.17,333.71,351.22,353.5,347.2466667,334.7766667,327.46,333.22,330.85,334.4366667,337.08,334.63,343.52,L7
2001-09-18 21:48:41+00:00,363.3733333,367.7314286,349.08,347.9833333,347.0933333,340.4433333,328.6733333,331.2,336.5733333,345.85,350.1833333,353.66,363.87,366.5433333,368.8933333,369.13,366.07,365.71,363.7333333,369.71,371.5333333,365.19,355.0233333,365.94,381.0033333,386.3,391.8433333,395.0933333,379.0714286,373.7233333,366.4533333,363.76,359.01,360.8333333,364.04,364.3414286,370.04,373.0733333,373.7433333,372.54,372.67,368.8133333,369.3,386.63,383.7233333,385.18,388.6333333,389.93,383.69,385.67,379.6833333,376.33,374.57,373.69,372.59,374.9133333,369.1533333,384.6233333,384.61,373.1033333,375.1433333,367.75,354.76,351.1314286,347.0714286,338.3714286,340.39,349.58,340.6414286,333.7414286,337.1914286,353.46,351.25,341.2933333,317.4433333,315.47,332.33,332.62,326.9633333,330.92,334.6,331.24,L7
2001-10-04 21:48:30+00:00,371.5533333,379.0757143,361.73,353.9733333,347.9633333,343.0833333,338.6833333,342.92,347.5733333,352.15,357.1033333,361.96,365.24,370.1833333,380.2833333,377.73,379.48,376.78,378.1833333,376.17,380.9433333,373.99,374.0633333,380.16,384.7733333,389.71,398.0933333,401.8533333,398.6157143,390.3633333,381.7933333,376.87,373.33,371.7333333,378.83,380.3757143,380.31,378.6633333,377.7033333,376.98,379.74,376.6333333,377.22,392.73,391.1033333,397.16,407.6933333,408.29,396.75,398.61,390.7033333,386.5,383.67,385.9,385.93,382.9933333,382.6833333,393.7033333,395.07,387.8633333,386.8833333,380.55,374.74,370.5757143,361.9257143,356.2957143,359.79,364.27,353.8857143,353.0957143,359.5457143,366.99,364.91,351.6233333,335.6933333,336.73,342.62,343.83,342.0133333,336.86,339.34,345.37,L7
2001-10-13 21:42:40+00:00,356.5611111,361.4085714,342.75,340.2011111,337.7011111,333.2911111,328.0011111,334.32,334.4911111,339.07,347.7511111,347.98,355.28,360.3011111,367.8311111,368.88,364.12,369.22,367.1111111,374.34,374.7011111,369.5,372.5811111,374.16,378.5511111,380.84,381.0511111,390.2611111,382.5385714,384.5211111,370.5311111,363.23,359.72,361.4311111,361.63,362.5585714,370.59,370.4411111,367.8211111,373.22,379.35,377.9011111,373.8,383.87,377.9211111,385.14,393.9411111,394.32,378.6066667,385.14,384.9111111,376.9,366.9,372.35,370.27,373.0611111,370.6011111,377.2511111,378.12,372.2811111,364.1711111,358.24,359.26,350.5585714,345.2585714,334.0985714,338.59,340.75,337.0885714,340.5785714,335.5885714,348.97,353.56,347.0811111,328.2011111,328.45,326.33,330.57,332.5611111,334.53,325.7,327.22,L7
2001-10-29 21:42:45+00:00,359.2655556,371.7714286,360.75,346.0155556,341.6955556,335.7455556,341.6755556,338.01,335.8655556,341.05,347.4855556,351.73,358.57,365.8655556,377.8355556,371.71,370.39,374.72,369.4555556,374.92,377.4655556,376.52,383.8755556,376.94,384.4955556,380.48,386.3855556,391.4455556,384.6914286,381.3655556,375.3155556,371.98,367.97,369.6555556,367.65,369.5614286,368.93,365.2255556,362.2355556,374.13,387.79,372.6655556,383.39,390.84,382.1655556,386.56,395.2555556,396.27,381.8233333,387.85,380.9655556,379.89,375.99,379.21,375.25,378.7555556,386.3255556,390.5955556,386.85,381.6955556,376.0955556,370.54,369.93,361.1614286,358.9814286,355.6614286,354.17,348.89,348.0014286,346.4114286,341.4114286,362.18,361.73,350.7655556,339.6455556,330.93,330.64,333.39,341.9155556,337.08,341.78,341.63,L7
2002-01-17 21:43:16+00:00,381.8622222,387.6957143,382.23,367.3522222,364.6822222,359.7922222,355.0422222,360.7,359.2622222,356.43,361.3122222,371.72,368.2,382.7422222,390.8422222,397.99,387.41,387.62,388.1222222,390.63,393.3022222,396.01,395.2922222,398.15,405.1522222,405.47,409.9922222,412.0722222,405.5457143,395.3122222,387.4022222,381.38,377.77,378.6722222,382.75,387.7357143,396.93,399.8122222,398.9622222,393.86,395.1,394.1322222,394.98,394,397.2822222,406.22,409.4622222,411.4,404.3133333,407.74,398.7922222,394.84,397.83,408.58,403.9,406.0422222,399.5622222,401.1822222,398.87,397.7822222,396.0522222,406.88,395.82,397.7057143,391.4857143,380.6957143,374.85,374.58,369.8657143,372.1157143,365.9257143,378.34,373.86,361.4622222,360.1222222,354.84,355.33,357.98,355.8122222,355.03,361.97,363.95,L7
2002-02-18 21:43:18+00:00,370.2711111,379.1457143,366.69,358.1511111,354.8111111,355.9711111,351.3811111,350.35,353.4711111,345.77,347.5411111,362.62,364.71,369.1311111,377.5011111,373.72,374.39,367.86,367.8311111,372.4,378.7911111,374.84,376.8911111,381.06,384.7411111,386.83,384.0311111,388.0511111,379.7457143,370.2011111,372.3311111,367.61,366.58,366.7811111,370.51,378.5557143,376.14,380.8811111,373.0211111,369.68,368.33,369.0811111,377,380.2,390.8311111,399.31,400.3711111,394.7,387.6666667,393.05,393.3711111,388.79,383.86,385.91,389.5,390.0311111,386.8411111,390.0411111,390.11,384.3211111,383.6511111,379.02,378.02,361.6557143,366.0857143,353.4957143,359.5,358.66,349.6557143,349.5257143,341.0857143,352.76,352.4,340.6811111,336.0111111,332.13,325.09,321.85,334.6011111,339.18,340.45,340.2,L7
2002-03-13 21:49:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.15,360.4871429,360.94,364.6044444,360.6344444,360.53,363.12,361.6844444,370.5,369.23,371.1344444,386.22,392.1744444,391.65,379.1366667,384.38,380.5744444,377.12,374.94,376.33,376.04,380.8144444,375.7044444,383.5444444,381.31,379.4944444,381.9744444,374.53,363.12,362.6271429,360.7971429,360.8071429,360.43,353.91,343.4471429,339.6471429,335.8271429,344.93,336.27,337.1544444,330.3244444,321.17,325.06,324.39,325.8944444,331.64,335.17,332.93,L7
2002-04-14 21:49:26+00:00,368.7055556,383.3714286,377.19,359.6355556,356.4455556,349.2355556,350.2755556,354.88,357.5855556,355.72,360.4055556,366.81,371.06,378.3555556,386.3555556,378.24,376.56,370.72,369.9855556,373.78,371.8755556,369.54,371.8355556,374.47,377.0455556,379.91,377.0155556,390.5155556,376.5114286,371.9355556,372.3755556,365.07,361.54,355.1355556,355.64,352.2614286,352.99,362.2955556,363.9555556,367.95,368.72,374.4155556,371.82,377.22,393.5555556,397.27,401.9555556,399.49,395.2533333,393.82,390.0355556,387.9,382.22,377.06,383.15,384.2455556,387.6755556,386.5455556,383.81,382.3855556,376.8555556,374.28,370.5,365.4014286,363.3214286,355.8214286,356.97,357.41,346.4914286,346.7714286,341.4714286,345.61,341.05,339.8255556,334.7955556,331.27,324.41,315.44,322.4555556,329.57,328.54,328.92,L7
2002-05-09 21:43:16+00:00,362.36,375.5314286,365.26,360.9,357.18,348,347.39,336.97,337.76,348.99,359.16,358.81,366.21,372.4,377.59,366.22,364.73,366.65,360.56,359.63,357.82,354.07,357.39,353.38,356.53,357.85,359.53,366.04,353.7014286,347.08,335.16,337.78,336.47,335.48,333.46,333.2814286,336.56,350.78,362.7,363.32,353.99,351.45,351.53,367.46,373.91,386,383.4,386.2,381.15,381.75,374.9,374.33,370.14,364.57,366.61,381.56,379.63,370.86,370.58,368.79,367.94,363.34,359.64,354.9614286,349.9514286,349.2914286,349.88,349.81,349.9314286,342.0014286,338.1214286,337.46,330.37,324.81,316.95,311.14,306.96,294.25,298.21,307.56,310.99,316.84,L7
2002-06-10 21:43:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-07-19 21:48:57+00:00,375.5466667,383.6414286,373.23,367.4366667,364.6466667,356.4266667,361.3166667,357.12,353.3566667,359.58,366.8366667,368.43,373.74,371.5866667,376.9866667,372.27,369.43,367.06,357.8866667,364.38,366.8766667,356.95,360.4266667,358.39,360.5766667,359.94,364.4066667,366.4666667,357.1514286,353.0966667,348.8466667,341.59,338.08,335.0666667,335.56,338.5314286,341.6,346.5266667,346.6066667,349.11,353.44,348.6166667,355.31,358.72,368.8866667,377.92,377.1666667,384.73,375.14,390.04,384.3066667,384.74,384.34,386.14,377.88,370.2566667,369.3166667,371.0566667,376.84,383.5566667,376.7866667,359.64,359.12,357.4414286,369.4214286,369.4414286,360.91,360.97,359.7614286,358.8314286,346.6414286,359.37,339.18,327.5666667,321.6866667,328.23,315.51,301.24,313.3766667,322.88,327.64,321.57,L7
2002-07-28 21:42:42+00:00,362.4911111,365.8457143,349.33,348.1411111,342.1511111,336.2411111,324.7711111,,327.9711111,327.17,334.5111111,337.55,339.62,335.1011111,,,333.54,328.1,342.0611111,348.27,350.4411111,332.9,333.5311111,348.44,345.8311111,344.7,341.9511111,357.5111111,338.4757143,333.9711111,329.1211111,331.52,328.67,324.8811111,328.37,330.6357143,331.16,335.6911111,339.6011111,338.34,341.2,344.1811111,352.45,358.23,364.4511111,372.09,371.7711111,368.67,365.0866667,374.24,371.5411111,372.5,367.91,371.07,375.09,366.0211111,365.6811111,360.1811111,357.82,364.0011111,356.1611111,355.88,349.56,327.4457143,340.0057143,333.5357143,334.73,339.45,332.8957143,338.7657143,322.6357143,342.06,335.14,321.7111111,316.1211111,317.06,302.95,286.44,297.4711111,308.3,308.98,310.9,L7
2002-09-05 21:48:38+00:00,375.2144444,386.38,384.77,374.3244444,369.8944444,363.6444444,360.4344444,358.98,363.5344444,363.93,365.9344444,361.84,368.82,371.4244444,379.8544444,379.36,380.11,383.81,385.6944444,384.52,366.3844444,355.39,343.2944444,351.72,355.4044444,347.97,359.5844444,383.1644444,361.48,341.6744444,335.5044444,335.52,343.06,342.8444444,337.44,332.95,338.17,347.3344444,355.8344444,358,357.36,358.8444444,359.08,366.2,355.0744444,367.82,373.3944444,392.82,394.5866667,380.68,367.4544444,374.03,396.88,393.74,406.21,409.7644444,401.6444444,397.5644444,397.27,390.7644444,380.7744444,370.16,365.3,366.31,370.16,357.6,355.1,363.19,357.78,349.52,366.06,379.06,365.97,350.8044444,321.3744444,303.85,309.95,313.81,313.2944444,328.14,328.65,320.69,L7
2002-09-14 21:42:19+00:00,376.6922222,384.0785714,382.87,375.0722222,370.5822222,367.2522222,359.9522222,365.09,363.5022222,360.93,360.4122222,364.98,365.6,373.5822222,376.7822222,378.41,377.89,376.66,372.7622222,370.61,363.9122222,355.48,352.5322222,355.4,358.7522222,358.88,356.0022222,367.0522222,356.0885714,349.0822222,341.0922222,341.89,340.44,339.2122222,339.79,342.1485714,342.04,357.3022222,357.5222222,359.77,361.01,359.0322222,364.04,373.92,369.7622222,371.74,378.6422222,389.12,386.7733333,386.98,373.7722222,379.58,380.78,384.08,391.85,387.5622222,383.4022222,387.9022222,388.45,377.0522222,373.4622222,367.53,365.49,361.6585714,355.9785714,345.4885714,349.88,353.77,348.8985714,353.4885714,347.6685714,356.99,350.07,339.4522222,323.8222222,311.95,306.75,302.5,308.3822222,320.01,317.62,319.2,L7
2002-09-30 21:42:11+00:00,378.8122222,386.1685714,394.12,385.2422222,383.6522222,380.3522222,372.3222222,369.27,367.7422222,367.81,366.2422222,367.57,370.51,373.8522222,380.2322222,379.61,379.56,377.99,380.6322222,372.15,369.7722222,367.05,360.1022222,362.43,365.5422222,363.09,367.8122222,372.9322222,368.1485714,355.6422222,355.2322222,347.17,346.18,342.6822222,343.83,350.5585714,351.7,361.2522222,361.3322222,366.56,358.9,362.9522222,368.74,377.03,371.9622222,382.86,387.0122222,386.56,380.4633333,387.82,386.1922222,393.73,391.77,391.09,391.31,397.8622222,397.4222222,397.1722222,397.8,388.9522222,380.2222222,376.58,374.75,370.5485714,364.5685714,360.1485714,362.13,363.21,360.8685714,362.4385714,354.4285714,364.36,355.69,350.7022222,334.8922222,320.76,313.46,313.13,323.3322222,327.59,325.61,328.19,L7
2002-10-16 21:42:12+00:00,376.2877778,383.8785714,382.53,373.1177778,357.9777778,352.7877778,346.1877778,350.43,351.6977778,353.33,350.5777778,357.21,366.33,374.8577778,376.4477778,362.87,363.65,369.8,377.8877778,366.44,364.5177778,354.3,357.5377778,354.53,359.9477778,358.53,358.7677778,361.9377778,353.2885714,350.1677778,348.2877778,339.05,336.74,328.5277778,329.97,334.9085714,349.55,358.5277778,360.7477778,355.46,354.01,351.5777778,352.17,356.69,353.2277778,373.16,369.2277778,380.69,381.2666667,396.84,396.7377778,394.06,384.94,378.53,378.6,381.3977778,391.7677778,392.3677778,383.81,371.9877778,369.9277778,364.7,357.86,348.0885714,349.3485714,348.5685714,352.52,354.64,356.4585714,347.4885714,342.8885714,355.3,344,329.2677778,322.2677778,321.34,322.41,316.9,314.8177778,321.32,319.06,324.34,L7
2002-10-23 21:48:03+00:00,385.1011111,392.8614286,387.66,381.1611111,370.1911111,359.8711111,362.6311111,367.29,360.3811111,358.41,363.2311111,373.09,379.77,381.0111111,384.9611111,379.88,370.14,376.1,384.6411111,375.93,370.0211111,364.78,362.5811111,363.87,369.0811111,371.5,369.5311111,374.4111111,362.3914286,357.1711111,352.9111111,344.84,339.42,336.0911111,345.25,349.3914286,356.65,365.7811111,366.9011111,362.7,358.98,354.4211111,363.06,364.26,364.3111111,375.14,380.7811111,394.68,403.2666667,406.59,406.9311111,401.65,393.54,391.83,391.46,390.1911111,395.5811111,396.5511111,392.47,381.1711111,373.4211111,371.78,367.1,355.7914286,355.1814286,353.5914286,354.77,356.79,360.1514286,353.4714286,348.7714286,360.64,352.61,333.2011111,334.4311111,328.29,332.4,309.81,326.1211111,332,329.81,324.97,L7
2002-12-10 21:48:53+00:00,392.8977778,401.3842857,398.33,380.5577778,370.0477778,362.9877778,356.6677778,351.46,341.0177778,355.42,370.7977778,379.12,367.76,370.3077778,383.1377778,389.4,382.51,377.67,377.6677778,370.46,361.8877778,360.12,359.9777778,364.52,376.4077778,378.59,379.1877778,377.0477778,360.7742857,346.6777778,335.4177778,327.49,329.4,336.1177778,347.65,353.6242857,349.97,354.7677778,357.0077778,356.97,363.76,364.2477778,364.28,359.09,369.2277778,374.05,389.3477778,396.16,410.3766667,402.5,396.6377778,388,385.4,384.29,389.71,393.7877778,388.6377778,377.1377778,384.4,386.0877778,377.8177778,375.48,367.07,359.8342857,360.7042857,359.5942857,357.65,359.62,358.4942857,358.0642857,359.3042857,359.71,354.77,345.9877778,339.2577778,334.11,329.04,333,332.9777778,335.33,335.75,332.57,L7
2002-12-26 21:48:36+00:00,397.1655556,406.1485714,400.11,394.0255556,388.1455556,374.2755556,362.3155556,363.62,356.3455556,358.07,378.7155556,385.51,382.53,382.4355556,396.1755556,397.48,397.84,388.14,382.5755556,378.32,367.6355556,364.13,367.5655556,372.96,383.7055556,384.31,384.7355556,386.7655556,372.3985714,358.0555556,348.0255556,339.47,343.04,345.3455556,360.94,371.7785714,365.08,368.5755556,370.9555556,369.54,367.1,378.1855556,375.58,383.46,386.8455556,392.4,404.1255556,405.1,417.7233333,417.33,404.3155556,400.28,395.2,398.28,399.75,403.2255556,399.6355556,394.3055556,396.07,392.1055556,387.3855556,386.63,379.69,371.6485714,373.2985714,373.1085714,372.58,375.43,369.2885714,377.8485714,386.2085714,378.85,373.27,360.3755556,355.4155556,349.63,349.89,348.08,346.5255556,352.59,343.24,349.99,L7
2003-01-11 21:48:38+00:00,393.67,394.8214286,392.46,384.21,380.1,370.96,362.82,364.27,364.72,365.85,372.67,376.74,383.01,388.08,386.73,387.29,385.5,379.36,374.27,372.51,364.6,361.13,361.71,368.7,374.77,381.98,381.86,378.98,367.2714286,349.34,335.27,328.69,328.8,331.93,340.95,350.7914286,360.41,363.35,363.99,364.84,365.51,371.75,364.91,374.9,377.87,387.45,390.47,403.82,404.59,402.09,397.41,383.86,378.05,377.7,381.96,390.65,392.14,383.65,385.74,378.51,377.2,373.58,367.74,368.1014286,360.9914286,362.0714286,364.08,367.46,362.3814286,373.5014286,376.9614286,371.58,351.36,342.25,341.67,335.5,,,,,,,L7
2003-01-20 21:42:57+00:00,388.5933333,394.57,394.21,384.6333333,382.6033333,373.2133333,362.8933333,359.83,359.9433333,365.27,371.4433333,377.93,380.71,387.4833333,394.1933333,390.17,383.09,381.02,380.8433333,375.73,371.0933333,368.78,367.7233333,366.04,370.0433333,376.12,375.4533333,384.1633333,372.57,357.6933333,343.6333333,341.66,340.07,344.4033333,349.77,351.24,355.19,360.2133333,371.6633333,363.51,365.9,371.1133333,374.8,379.89,381.5133333,392.25,394.2233333,403.51,410.25,409.01,402.0733333,388.86,377.04,374.85,379.62,383.7633333,384.5733333,386.9033333,386.43,387.2833333,377.0333333,380.98,374.65,376.09,368.62,376.48,371.96,372.12,369.11,367.3,373.52,373.53,359.01,353.0233333,344.9433333,333.34,330.66,328.45,327.9333333,338,341.55,349.26,L7
2003-01-27 21:48:45+00:00,,,380.18,377.9,374.34,362.59,355.23,353.15,352.94,358.25,364.71,369.07,374.01,381.79,388.04,381.37,379.82,373.54,367.27,364.57,365.31,362.52,355.37,356.46,363.75,365.84,373.94,374.81,365.4657143,351.79,343.53,331.18,322.78,329.09,339.39,337.5257143,342.55,357.32,365.34,357.81,355.65,365.97,359.37,368.37,362.48,377.98,393.02,398.66,390.32,401.6,406.41,396.42,381.51,380.66,375.16,380.55,380.97,384.36,381.23,381.56,378.32,374.6,370.91,373.4557143,372.6857143,370.6257143,366.91,364.79,359.4657143,359.9057143,360.7457143,359.85,352.05,358.14,345.33,333.29,325.05,322.39,321.2,324.3,327.5,339.83,L7
2003-02-05 21:43:05+00:00,390.5288889,403.2128571,397.19,393.6688889,387.0088889,373.8188889,365.0588889,,,,,,,,,,,,,,,,,,,381.06,380.7088889,386.6788889,376.8328571,362.5188889,352.9688889,346.35,341.15,346.8088889,352.18,361.2928571,365.1,368.8788889,377.6888889,370.61,377.22,378.5188889,379.37,380.5,384.1088889,391.43,400.7288889,409.6,413.1033333,417.79,410.0788889,403.57,397.42,392.81,393.55,394.9288889,395.4488889,391.2188889,393.21,390.5788889,,,,,,,,,,,,,,,,,331.3,337.17,338.3788889,343.48,345.47,349.42,L7
2003-02-21 21:43:08+00:00,394.2244444,399.9042857,392.6,382.3744444,377.8844444,367.7744444,355.0844444,359.89,359.8744444,365.68,378.5344444,387,384.13,387.3944444,395.5644444,397.33,387.12,378.9,375.3844444,370.94,372.2444444,372.75,369.2644444,377.96,375.0044444,380.52,381.0644444,384.4844444,369.6042857,359.5944444,352.3044444,346.57,343.29,350.8844444,354.7,363.3842857,365.1,375.6344444,373.1844444,375.2,367.97,374.7444444,373.56,374.17,379.3444444,384.89,397.9244444,398.65,411.3066667,409.68,405.9344444,391.3,386.66,381.24,386.88,386.9644444,390.8244444,393.2044444,,,,,,,,,374.17,383.5,385.1842857,378.9742857,377.0242857,380.83,362.09,349.2644444,342.3844444,341.4,333.35,342.92,340.8544444,,,,L7
