dates,nzd0231-0004,nzd0231-0005,nzd0231-0006,nzd0231-0007,nzd0231-0008,nzd0231-0009,nzd0231-0010,nzd0231-0011,nzd0231-0012,nzd0231-0013,nzd0231-0014,nzd0231-0015,nzd0231-0016,nzd0231-0017,nzd0231-0018,nzd0231-0019,nzd0231-0020,nzd0231-0021,nzd0231-0022,nzd0231-0023,nzd0231-0024,nzd0231-0025,nzd0231-0026,nzd0231-0027,nzd0231-0028,nzd0231-0029,nzd0231-0030,nzd0231-0031,nzd0231-0032,nzd0231-0033,nzd0231-0034,nzd0231-0035,nzd0231-0036,nzd0231-0037,nzd0231-0038,nzd0231-0039,nzd0231-0040,nzd0231-0041,nzd0231-0042,nzd0231-0043,nzd0231-0044,nzd0231-0045,nzd0231-0046,nzd0231-0047,nzd0231-0048,nzd0231-0049,nzd0231-0050,nzd0231-0051,nzd0231-0052,nzd0231-0053,nzd0231-0054,nzd0231-0055,nzd0231-0056,nzd0231-0057,nzd0231-0058,nzd0231-0059,nzd0231-0060,nzd0231-0061,nzd0231-0062,nzd0231-0063,nzd0231-0064,nzd0231-0065,nzd0231-0066,nzd0231-0067,nzd0231-0068,nzd0231-0069,nzd0231-0070,nzd0231-0071,nzd0231-0072,nzd0231-0073,nzd0231-0074,nzd0231-0075,nzd0231-0076,nzd0231-0077,nzd0231-0078,nzd0231-0079,nzd0231-0080,nzd0231-0081,nzd0231-0082,nzd0231-0083,nzd0231-0084,nzd0231-0085,nzd0231-0086,nzd0231-0087,nzd0231-0088,nzd0231-0089,nzd0231-0090,nzd0231-0091,nzd0231-0092,nzd0231-0093,nzd0231-0094,nzd0231-0095,nzd0231-0096,nzd0231-0097,nzd0231-0098,nzd0231-0099,nzd0231-0100,satname
2021-03-17 21:12:41+00:00,373.6238462,364.6533333,369.82,366.5247059,373.56,372.73,365.2657143,373.6785714,366.5947059,372.8538462,372.17,379.6985714,379.9738462,375.73,371.1434483,374.7885714,381.2,378.4785714,382.5285714,380.6185714,382.28,376.1438462,382,379.4466667,380.22,380.01,373.3485714,376.73,376.8366667,375.09,369,372.28,361.82,357.43,358.37,362.57,359.88,358.23,366.88,370.87,367.46,365.15,369.68,364.31,369.44,367.2,365.23,367.2966667,363.98,363.91,366.17,367.24,366.73,374.23,366.22,372.3285714,376.8338462,372.0938462,372.33,374.9485714,368.5085714,374.3685714,374.08,371.17,370.25,366.49,371.75,366.87,368.72,364.71,360.31,359.91,360.79,356.7,359.13,361.76,363.22,362.47,364.19,370.31,369.05,372.57,371.91,376.62,373.26,381.77,384.69,384.9038462,382.1185714,376.14,372.28,371.48,370,372.98,374.7,367.5166667,366.6466667,L7
2021-03-25 21:59:39+00:00,385.9607692,382.0866667,380.585,378.1341176,383.79,375.47,391.4714286,390.8571429,386.0141176,382.9807692,389.93,398.0271429,392.5807692,392.29,384.697931,388.8771429,389.7463636,398.3571429,390.5771429,393.5271429,397.4063636,393.8507692,391.2063636,384.7933333,394.93,391.4363636,394.5871429,390.9063636,385.2333333,390.2363636,388.0463636,379.2363636,374.1,369.02,376.9963636,372.3163636,377.8263636,383.05,380.3663636,378.17,376.1263636,376.63,374.19,374.8763636,382.29,378.4863636,374.1563636,368.7333333,370.22,368.68,369.6663636,375.7363636,376.3963636,377.5663636,376.68,373.9371429,382.2807692,385.7807692,383.86,384.3771429,385.3571429,387.3271429,387.33,383.17,382.72,379.0863636,380.9063636,384.9063636,383.94,378.93,375.9,370.1463636,366.2463636,368.4163636,374.0063636,378.9863636,379.2863636,379.54,377.5363636,377.94,377.82,381.65,384.75,388.3263636,390.85,392.6963636,394.09,391.3207692,392.7471429,392.62,385.2063636,383.58,381.49,386.3763636,380,370.7433333,378.9133333,L8
2021-04-02 21:11:23+00:00,364.9384615,362.5644444,368.025,368.0047059,368.4066667,371.57,375.8566667,374.09,381.5547059,374.6584615,376.3733333,374.97,378.5984615,375.1433333,376.4186207,382.42,384.6990909,386.16,380.81,381.25,388.2290909,387.3384615,383.8090909,383.0888889,380.0166667,378.3590909,379.21,380.6690909,383.2588889,378.7790909,376.7290909,371.9190909,360.1566667,356.3966667,364.0190909,362.4390909,360.5690909,364.2466667,366.3490909,365.76,365.0590909,374.75,368.34,369.6290909,365.16,367.9490909,363.0890909,362.0588889,363.3466667,360.15,369.0790909,364.1790909,362.1390909,363.9390909,365.9466667,366.35,369.5384615,370.5384615,371.8266667,374.45,370.54,375.91,372.0566667,370.5866667,363.5866667,364.3590909,367.9890909,368.0690909,364.2766667,361.84,357.8166667,354.2390909,359.1790909,356.7790909,361.9890909,364.8890909,365.1390909,364.7966667,370.0890909,368.17,371.28,369.4,370.75,371.1290909,378.35,375.8090909,378.77,376.2484615,366.75,378.7266667,372.1890909,369.8466667,365.6766667,370.1390909,368.77,374.6388889,366.4988889,L7
2021-05-04 21:08:42+00:00,383.0930769,384.1988889,385.13,378.5682353,390.0633333,383.38,381.7590476,382.5685714,388.0782353,383.5330769,391.8166667,389.5885714,395.1330769,391.0266667,391.0451724,396.4685714,388.1763636,392.7585714,402.1685714,392.3285714,398.6863636,402.7330769,390.4663636,396.4877778,395.9833333,385.7663636,391.6085714,390.0463636,383.0677778,391.5163636,383.2463636,376.2463636,381.7433333,365.9133333,372.9963636,380.0763636,372.3663636,373.7033333,383.9863636,375.56,374.7263636,376.35,374.98,373.5863636,376.41,378.0263636,375.3963636,374.8077778,372.6033333,368.75,375.5963636,376.5463636,375.7763636,380.9863636,377.5833333,384.6985714,384.2130769,384.0930769,387.9333333,388.2585714,390.7085714,391.9785714,388.8033333,386.8833333,384.0633333,381.4663636,383.3163636,373.6063636,378.1333333,374.49,370.6933333,368.0363636,365.6963636,376.9663636,369.5263636,381.0063636,368.1263636,367.7133333,383.2363636,375.88,381.15,377.47,380.69,388.0363636,392.9,390.8563636,396.65,397.8030769,385.8485714,380.6233333,388.3263636,386.8033333,379.2333333,379.9263636,378.23,372.4777778,365.0877778,L7
2021-05-12 21:59:24+00:00,387.8007692,390.9033333,391.015,386.3005882,396.57,402.03,391.93,396.89,396.4605882,396.9907692,398.95,394.33,397.5707692,397.25,395.7565517,398.54,399.7981818,401.87,,,,,403.7981818,399.7366667,397.78,394.6781818,396.69,403.6181818,399.2366667,402.6681818,390.4481818,389.6181818,382.3,374.98,381.1581818,387.1981818,383.8581818,382.79,388.8581818,375.89,381.1481818,390.04,387.8,389.0281818,395.76,392.0181818,386.1581818,376.7366667,379.56,379.44,381.9781818,387.1381818,379.4681818,381.5481818,382.97,386.37,390.8207692,393.3807692,391.33,390.12,390.51,392.22,393.2,393.09,392,390.3981818,392.8481818,383.3581818,387.34,384.26,377.23,378.7881818,372.9081818,369.0681818,368.9181818,366.9881818,373.1081818,377.79,374.6481818,374.4,373.64,375.72,376.99,376.9681818,380.32,383.1681818,383.91,380.1407692,373.46,371.91,370.0881818,369.8,369.97,370.8081818,366.91,365.1366667,359.0766667,L8
2021-05-20 21:07:21+00:00,371.4246154,377.2922222,377.275,381.2111765,378.3333333,381.04,383.6447619,385.5771429,379.2811765,383.2746154,389.9566667,390.5271429,,,,,,,,,,,,,,,,,,,,,,,,374.9118182,370.7618182,380.4033333,403.1718182,378.73,381.5918182,376.16,369.47,371.9318182,365.73,380.4418182,375.5918182,368.4344444,369.3833333,368.33,367.9718182,368.1918182,371.4518182,374.9918182,373.0033333,382.9871429,378.6846154,377.6646154,380.0033333,382.6771429,389.8871429,402.2571429,388.0533333,378.2933333,378.5833333,376.0918182,380.5218182,379.3318182,366.5233333,372.28,362.9533333,354.9418182,361.7618182,367.8818182,366.4918182,367.4818182,360.4218182,358.8233333,360.3518182,362.68,369.35,369.66,372.51,374.9618182,375.2,383.3618182,384.18,380.9246154,378.3171429,380.8333333,374.1818182,373.7533333,370.5833333,377.6518182,376.7,369.6844444,368.8044444,L7
2021-06-29 21:59:44+00:00,386.9569231,394.4555556,388.535,391.8711765,402.6133333,393.88,394.2190476,388.4985714,389.3311765,396.7669231,383.3266667,389.7185714,395.7169231,386.5166667,392.707931,399.5585714,407.4872727,402.2985714,400.9785714,400.4285714,398.3572727,398.3169231,402.2272727,405.3911111,402.4033333,406.1072727,395.8785714,391.2272727,397.6611111,390.6772727,394.4972727,381.3572727,373.3933333,378.4133333,375.0872727,377.0772727,371.5372727,374.8733333,376.5772727,377.42,390.5272727,378.44,383.9,381.4672727,377.67,377.5072727,384.7072727,384.1811111,377.4633333,378.64,379.9372727,378.2972727,374.7672727,378.0072727,387.9433333,382.4485714,384.1469231,384.2069231,381.2033333,386.7685714,385.3085714,388.3385714,385.3033333,384.6333333,389.3733333,386.1972727,387.4372727,381.4972727,377.0633333,378.54,365.6033333,367.2872727,375.8572727,372.6972727,375.1372727,373.2972727,372.1872727,372.7333333,376.0472727,377.14,377.13,,,,,,,,,,,,,,,,,L8
2021-07-07 21:03:21+00:00,374.3884615,376.5377778,384.825,380.9982353,389.0866667,374.58,382.5380952,374.9271429,375.5782353,377.9484615,373.0233333,367.1571429,380.3184615,380.1233333,372.09,389.3071429,387.0572727,383.3471429,390.7371429,395.1871429,392.1672727,393.2684615,388.6272727,389.4755556,389.7066667,393.6272727,392.9071429,381.6872727,371.7155556,389.4472727,392.7272727,372.9672727,377.3766667,361.8466667,361.6772727,362.7572727,362.0472727,376.4666667,367.1272727,368.09,381.3372727,377.68,366.16,361.5072727,363.12,376.8172727,381.8772727,378.0155556,369.7866667,362.53,361.5872727,368.1172727,358.9472727,371.5572727,375.4566667,380.8971429,372.5084615,366.0184615,372.4366667,372.6771429,377.9371429,377.0671429,374.5566667,371.2966667,374.8766667,371.5972727,369.0972727,365.7172727,363.6366667,365.97,357.7466667,356.7772727,350.1472727,359.5172727,357.2272727,362.9172727,360.0672727,355.0766667,358.7372727,379.63,365.42,365.67,381.25,359.5272727,377.48,383.9272727,393.41,392.5384615,383.6571429,381.1466667,366.6972727,372.5866667,371.8966667,364.8372727,363.97,368.4355556,354.1955556,L7
2021-07-31 21:59:54+00:00,373.0961538,376.1088889,376.495,382.9323529,383.0133333,383.14,385.2247619,374.3171429,378.1123529,377.5861538,372.4866667,379.7971429,379.1261538,374.4866667,382.302069,375.4071429,380.2381818,380.6871429,387.4471429,385.9771429,386.3781818,393.7061538,397.6581818,391.9577778,388.4133333,381.8081818,382.8171429,386.2981818,380.3477778,379.5281818,385.7181818,375.3881818,368.6533333,361.6433333,365.6681818,368.4481818,368.9081818,371.6833333,369.5281818,366.22,377.6781818,377.55,374.04,369.4281818,368.36,370.8781818,370.9281818,372.8977778,374.8433333,370.88,362.4081818,358.6781818,362.4281818,375.4381818,368.6533333,373.8771429,367.9461538,368.2161538,365.9733333,375.4171429,367.8871429,376.1571429,376.7533333,366.5333333,360.1933333,363.0381818,378.0881818,365.8181818,364.3133333,364.64,359.9033333,352.3481818,345.5781818,354.6781818,355.0781818,358.4481818,361.5181818,358.9233333,356.5881818,360.55,365.56,368.4,365.35,371.5081818,379.84,377.9581818,378.22,370.9061538,374.4471429,375.4833333,369.2781818,368.2533333,367.9933333,367.6381818,369.07,359.0177778,357.8777778,L8
2021-09-01 22:00:05+00:00,370.0323077,375.1244444,377.085,380.7164706,386.1866667,383.84,388.2052381,386.6428571,381.5964706,374.3023077,377.9933333,374.0228571,381.1623077,376.8833333,379.6648276,385.5928571,381.2454545,385.8628571,395.0528571,391.7428571,399.9154545,389.4923077,395.4954545,395.1688889,390.1166667,396.2154545,390.8928571,395.4354545,396.2688889,391.1354545,378.4254545,385.2054545,379.1066667,368.8166667,371.1254545,374.3654545,370.6054545,370.6366667,366.0154545,373.67,379.7454545,374.79,370.99,372.8154545,381.2,382.5854545,374.3254545,365.5088889,369.4766667,373.49,373.8954545,380.9654545,367.8954545,365.5354545,373.5266667,374.2428571,372.3523077,371.7723077,378.7066667,369.8528571,375.2828571,377.4828571,374.4266667,384.0666667,378.1066667,366.1854545,368.3654545,368.0754545,369.8466667,354.46,355.1966667,364.7854545,360.2454545,363.1354545,354.1154545,356.1454545,353.1954545,367.2866667,363.9854545,367.1,369.05,360.04,365.29,377.0354545,370.72,374.4154545,372.87,369.0323077,378.0228571,371.0466667,369.2754545,370.4166667,371.8566667,366.9354545,373.01,366.1088889,362.2588889,L8
2021-09-17 22:00:08+00:00,360.8853846,366.9677778,366.15,371.0941176,366.0666667,366.48,379.902381,373.4385714,374.3441176,371.5753846,368.1233333,367.4285714,376.6753846,363.0533333,376.4531034,373.6885714,369.5154545,378.2285714,382.6185714,388.3185714,378.5354545,384.1453846,377.4954545,375.6855556,380.5966667,373.9754545,380.1085714,385.8554545,371.4255556,370.4754545,368.8154545,362.1954545,357.6666667,358.0066667,354.0354545,351.1654545,364.9654545,361.1266667,360.1654545,363.73,363.8854545,366.14,363.08,366.9054545,367.69,370.2854545,368.5354545,360.1855556,361.0866667,367.23,372.6254545,364.6954545,357.3354545,352.6054545,366.5666667,366.6185714,361.0853846,368.4553846,362.2466667,370.6985714,371.1185714,373.3085714,365.2566667,369.4566667,369.7466667,358.6554545,349.3154545,361.9854545,356.5666667,349.01,349.4366667,355.1254545,348.7554545,344.9854545,349.7054545,352.3154545,349.1454545,359.4466667,350.7954545,360.74,359.52,353.63,367.47,357.1854545,367.55,371.1054545,365.85,369.2853846,368.6885714,364.1566667,358.9354545,357.8566667,361.3766667,356.8554545,356.73,357.1955556,360.3055556,L8
2021-10-19 22:00:17+00:00,362.09,363.0911111,368.92,372.6811765,372.1666667,375.94,383.9738095,376.7057143,378.2611765,380.65,371.1433333,374.4957143,376.7,370.9033333,376.0437931,367.3857143,374.0027273,380.1757143,378.9257143,385.2257143,378.7027273,384.61,383.6327273,381.4922222,386.9266667,387.1427273,386.0057143,382.5027273,380.0422222,373.5127273,376.1227273,369.7627273,367.6066667,350.9866667,362.1627273,357.3127273,352.1627273,363.6966667,363.8127273,362.48,364.9127273,365.66,366.99,366.1527273,365.06,370.5927273,374.0727273,374.5022222,374.2666667,370.64,365.3327273,358.4027273,358.0927273,369.3627273,370.0566667,365.8557143,360.58,361.97,367.2566667,368.4557143,372.2357143,375.6757143,372.7066667,366.9666667,364.6666667,369.3027273,366.0527273,362.8727273,361.4766667,358.25,356.1966667,351.6627273,356.2327273,356.6827273,346.5527273,350.2127273,354.6327273,353.2166667,358.8627273,359.16,359.35,365.17,357.57,361.3427273,371.2,372.1327273,373.32,367.69,371.1757143,368.9866667,365.5827273,364.2566667,366.7566667,366.2727273,367.36,364.3822222,356.4122222,L8
2021-11-04 22:00:16+00:00,,,,,,,,,,,,,,,,,,,369.99,374.01,375.8418182,374.2692308,372.8218182,376.0533333,381.18,373.6618182,376.81,370.2918182,369.1533333,368.7218182,364.9318182,365.7518182,359.05,344.54,350.5118182,360.0718182,353.3618182,355.38,344.9218182,358.73,359.6218182,360.52,358.6,353.6818182,355.14,372.8118182,368.4318182,357.2533333,349.96,363.12,358.1718182,356.8518182,365.1418182,363.3418182,353.77,357.95,357.2192308,365.4492308,366.87,363.91,359.19,356.34,360.9,366.3,363.89,360.3118182,349.7518182,351.8518182,350.63,347.61,348.78,344.4218182,340.6118182,336.7218182,337.2018182,348.5218182,345.6318182,345.21,345.1218182,344.61,349.15,357.34,353.6,353.8918182,357.12,358.9418182,360.38,361.1992308,358.09,354.66,357.3718182,355.39,350.99,359.0518182,355.69,349.2933333,355.6133333,L8
2021-11-08 21:54:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.2772727,376.7,376.0272727,376.5,375.0861538,370.8442857,372.7366667,364.8472727,371.4866667,367.5766667,375.2372727,372.35,372.3588889,366.2288889,L9
2021-11-18 21:59:23+00:00,369.6353846,374.7,369.635,374.3711765,367.78,372.3,377.5228571,374.6142857,377.3611765,380.6053846,371.67,377.4742857,367.0553846,369.75,374.1486207,371.7842857,371.1136364,378.5842857,379.3042857,373.5542857,381.7136364,379.9553846,375.8536364,380.42,384.89,383.5036364,383.2442857,372.6936364,371.91,373.3236364,364.2536364,370.6036364,354.23,352.34,362.4936364,364.0136364,363.1036364,348.73,355.7936364,359.26,366.9536364,373.1,354.36,357.3136364,361.68,369.6836364,372.0136364,354.63,360.39,358.31,362.5136364,369.2636364,372.4336364,367.6836364,354.93,363.3042857,368.2753846,369.3253846,364.04,359.1242857,365.8942857,369.6942857,370.5,366.18,366.08,365.5636364,354.1136364,355.4636364,358.08,357.16,353.85,345.2936364,347.2336364,342.1736364,347.0736364,352.6136364,350.3636364,348.42,348.6836364,353.61,360.33,359.08,359.88,356.4036364,360.68,370.7736364,366.93,364.6753846,361.3442857,360.12,364.2536364,358.22,370.71,366.0136364,364.73,366.98,354.88,L9
2021-11-20 22:00:11+00:00,356.7238462,360.5544444,357.51,,381.0666667,369.37,360.0095238,359.6542857,,,,,,,,,,,,,,,,,,,,,368.9288889,376.3427273,373.1827273,366.7627273,341.3066667,336.2266667,339.9427273,361.9227273,,,,,,,,,,,,,,,,,,,,,,,363.6466667,361.0442857,356.8542857,360.2442857,366.4066667,364.5166667,365.0466667,360.9427273,353.8227273,354.8727273,356.9566667,358,351.9266667,347.4027273,344.0327273,346.1627273,344.8127273,349.9927273,345.4427273,348.9066667,350.3727273,353.09,353,355.17,360.42,356.7927273,361.62,358.6427273,361.53,365.5338462,359.8842857,359.2366667,355.8127273,357.1066667,355.1566667,360.5927273,362.32,356.0488889,351.5388889,L8
2021-11-28 20:50:26+00:00,356.9823077,353.7244444,360.595,359.4364706,356.7466667,364.49,367.8052381,370.0528571,368.9564706,369.2323077,365.0033333,367.6328571,365.0323077,362.9333333,365.8448276,368.2528571,374.1054545,371.3428571,374.0328571,370.8528571,372.0554545,377.9423077,375.0554545,369.9088889,366.6866667,362.3154545,373.7028571,363.5154545,369.6888889,373.3054545,374.8654545,376.1654545,355.6966667,362.4366667,355.0554545,356.2054545,356.2754545,360.9866667,365.1754545,355.1,364.2454545,367.14,361.62,364.9354545,358.62,359.8254545,365.9354545,364.4588889,360.4266667,361.17,361.5154545,365.3154545,357.8454545,365.2554545,366.1266667,364.2028571,361.7423077,358.6023077,363.5866667,366.3728571,367.3628571,361.5228571,363.5266667,360.2666667,363.3866667,358.1154545,352.8754545,353.3754545,354.7266667,347.51,344.9966667,344.1954545,341.3654545,343.5354545,342.2154545,340.1154545,344.4254545,344.7366667,350.2854545,343.73,349.53,350.87,352.83,353.7154545,353.08,362.9154545,357.29,356.4723077,355.8528571,354.2366667,352.4254545,356.6866667,354.7666667,356.4354545,354.88,352.0288889,346.2188889,L7
2021-12-22 22:00:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.9145455,360.2245455,355.9333333,344.9933333,349.4545455,348.1245455,354.7845455,352.9533333,348.7745455,355.54,355.0445455,360.62,359.37,351.3245455,357.2,356.3945455,362.4045455,362.5044444,355.1233333,359.91,353.1645455,354.8845455,356.6645455,356.3045455,356.6233333,352.3014286,359.0646154,354.0646154,360.8233333,362.2314286,359.7614286,362.1614286,360.8933333,359.1833333,361.3133333,358.7445455,356.9545455,354.3945455,354.2333333,354.97,347.6833333,347.8445455,345.5545455,347.5545455,346.1545455,345.3545455,344.8545455,345.8233333,351.5145455,354.15,353.74,357.04,359.78,360.7845455,363.7,363.5545455,365.81,361.1946154,361.1814286,358.6633333,360.9845455,360.4133333,358.7833333,355.8545455,357.78,357.4244444,349.1144444,L8
2021-12-30 20:47:20+00:00,349.0169231,350.5955556,350.52,349.3464706,350.9533333,350.01,358.5261905,358.4042857,363.1764706,355.5269231,356.9166667,355.1342857,352.7069231,358.8566667,361.2,362.4642857,358.9645455,363.1842857,369.6342857,374.6842857,365.5645455,371.8669231,370.7145455,364.0011111,373.1633333,364.7845455,373.7242857,361.5745455,361.0711111,362.3045455,358.7945455,350.3045455,352.0233333,336.3433333,349.7245455,346.4345455,345.1845455,349.2833333,350.5945455,350.08,345.4545455,349.67,352.62,348.4845455,350.75,345.6945455,346.0345455,353.1111111,348.7133333,349.04,352.0945455,348.7845455,352.6945455,352.7245455,350.3533333,354.0442857,354.1469231,352.4469231,353.3733333,355.4342857,361.9642857,363.1942857,366.7133333,362.4033333,364.0733333,347.3945455,353.7445455,348.2345455,346.1233333,343.74,343.5233333,335.3745455,337.3445455,339.1645455,340.0645455,344.0745455,343.5345455,349.0033333,347.8745455,352.51,359.57,354.02,353.68,356.2345455,359.69,361.3945455,364.79,362.6969231,364.3042857,357.6733333,354.4945455,357.2233333,354.5933333,355.4145455,345.85,341.2111111,335.9011111,L7
2021-12-30 22:00:08+00:00,363.9923077,360.3455556,362.425,358.9476471,357.8533333,364.06,366.3490476,363.5885714,368.7976471,363.7323077,365.2466667,369.3685714,367.9623077,369.6966667,371.6186207,377.9885714,370.1281818,375.8185714,379.6385714,372.2685714,377.6381818,381.0723077,381.8381818,371.2711111,381.8533333,383.5681818,380.9485714,369.9681818,373.5611111,384.5581818,373.4181818,359.6281818,353.8033333,356.2733333,359.2981818,355.6981818,359.2681818,361.3633333,361.1481818,363.93,358.6581818,364.2,362.57,359.0581818,363.32,356.0981818,370.4781818,365.0811111,363.7133333,358.14,371.7781818,365.1881818,371.8481818,366.5981818,365.8233333,368.2385714,368.5223077,366.9023077,371.0233333,378.8485714,374.4185714,367.9285714,370.3933333,365.8033333,369.9833333,359.8481818,366.0681818,361.0981818,354.6733333,350.5,352.2133333,352.6081818,351.8981818,351.4281818,354.9781818,354.4481818,358.5481818,359.7733333,361.6481818,361.58,363.25,366.9,368.81,370.9481818,370.64,372.4281818,375.24,379.5423077,375.5785714,367.8333333,365.6681818,369.8533333,368.5333333,365.7481818,361.16,355.5711111,351.6911111,L9
2022-01-07 22:00:05+00:00,362.1192308,364.4822222,358.055,357.4047059,367.9333333,372.05,367.5147619,375.5771429,371.5747059,373.5892308,372.2866667,371.3571429,371.3292308,370.6266667,369.4182759,371.2071429,379.7109091,375.0871429,375.3771429,381.5271429,385.1409091,383.0992308,385.6609091,387.1844444,383.8433333,383.4009091,376.9071429,384.1609091,380.0644444,379.9109091,372.2609091,372.7609091,362.6133333,353.7733333,360.8109091,360.8109091,364.9909091,364.0533333,360.5909091,369.14,364.4009091,367.32,371.59,362.2509091,370.53,371.0109091,369.6709091,374.3344444,359.5433333,365.14,367.3909091,364.3709091,363.7709091,364.1609091,368.7033333,360.7871429,363.5392308,365.9592308,366.9033333,366.6071429,364.2771429,371.7971429,376.8833333,370.0133333,368.5433333,363.2509091,364.6209091,363.2209091,359.0133333,366.77,361.6433333,359.4609091,359.3509091,358.8509091,361.7709091,356.1109091,359.3409091,358.2833333,359.3609091,367.26,366.29,369.55,370.05,373.0609091,374.77,379.2809091,378.29,368.7592308,366.5071429,368.2133333,363.4809091,362.4633333,366.1933333,365.9409091,366.93,364.1044444,357.6944444,L8
2022-01-15 20:45:48+00:00,341.7715385,343.6033333,343.375,342.0429412,343.64,348.95,348.3857143,346.6685714,348.3429412,350.7815385,350.81,355.3085714,352.4315385,350.09,352.9937931,362.2285714,363.8654545,364.7985714,361.1385714,360.5385714,356.1454545,355.2715385,355.8654545,356.0266667,356.92,356.4554545,360.8685714,359.9354545,356.1666667,351.0254545,352.0154545,347.6554545,345.87,342.22,349.3054545,352.3854545,351.2254545,357.54,353.7154545,345.51,352.3854545,347.91,345.15,345.7954545,348.47,350.5454545,346.0954545,351.7566667,347.39,350.16,346.1354545,345.5154545,344.3754545,349.5254545,354.75,345.6885714,350.0015385,345.7815385,349.69,351.7085714,351.2685714,352.8685714,351.87,349.9,344.16,339.2154545,347.8354545,350.0054545,341.66,345.19,338.19,333.5954545,331.5554545,335.4354545,335.7654545,330.8954545,333.1254545,329.79,335.6554545,344.86,,,,,,,,,,,,346.22,342.78,338.6354545,341.88,331.0566667,334.0966667,L7
2022-01-31 20:44:14+00:00,,,344.795,358.3441176,366.84,360.36,357.6657143,356.2685714,,,,,,,,,,,,,,378.4830769,375.5518182,375,368.22,373.0018182,368.5785714,373.4118182,375.98,367.7418182,363.6818182,355.8718182,353.56,347.04,356.3618182,353.3218182,340.7818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.4018182,359.9618182,363.7618182,361.79,357.3,354.33,345.4818182,348.3518182,349.3418182,347.9518182,346.0318182,344.6218182,345.59,347.6618182,351.5,350.65,351.11,357.6,357.1118182,358.54,358.7618182,361.4,357.5330769,355.3485714,353.88,354.6018182,349.97,351.45,346.6118182,345.94,347.67,338.37,L7
2022-02-24 21:59:52+00:00,377.4246154,366.0455556,372.29,376.3794118,374.7033333,377.85,382.9290476,371.5985714,376.9294118,374.1546154,372.8266667,380.0285714,381.6746154,381.4066667,381.7882759,386.7285714,385.9427273,382.2185714,384.8885714,385.6885714,385.2827273,390.6846154,397.1027273,384.5111111,389.2533333,388.2427273,387.0885714,389.3327273,384.9411111,379.7327273,382.7227273,370.1527273,367.0233333,366.1033333,364.3527273,360.6127273,359.4327273,365.4833333,364.9127273,362.07,376.6927273,364.46,371.76,370.2027273,366.39,364.5827273,360.3627273,364.4011111,368.5933333,363.91,364.2727273,364.3727273,366.5627273,373.1127273,370.6433333,370.8285714,369.1446154,368.9746154,365.1533333,372.5185714,376.6185714,373.5585714,371.8633333,367.9833333,372.2033333,371.7727273,373.0827273,371.5127273,366.5433333,367.51,363.0933333,361.8527273,364.4527273,362.7627273,362.8027273,359.9727273,361.0427273,362.6533333,362.0527273,362.66,366.61,369.13,364.65,371.5227273,375.35,371.6927273,371.37,370.7346154,367.9285714,371.5133333,369.7327273,366.2633333,364.1333333,367.4427273,361.13,360.9311111,362.4311111,L8
2022-03-04 20:41:04+00:00,347.6453846,348.0055556,343.725,348.0564706,348.0233333,355.31,346.957619,345.7114286,346.5264706,351.8753846,347.1766667,355.8614286,358.0153846,346.7166667,352.8634483,349.0214286,358.6427273,357.0214286,360.3114286,362.4814286,363.4327273,364.6253846,371.5927273,368.1911111,362.1633333,369.7627273,356.7614286,359.1827273,370.3511111,360.9727273,359.7127273,352.9127273,347.3833333,344.7433333,345.4327273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2022-03-04 21:59:52+00:00,366.5869231,361.75,358.46,359.4105882,367.43,374.52,363.1371429,364.2757143,359.0605882,368.0469231,369.61,369.3057143,372.8169231,376.62,371.2110345,368.8557143,371.4609091,370.8657143,373.4757143,373.3757143,376.0509091,372.0369231,378.0509091,379.03,373.07,373.1909091,374.4257143,371.9409091,374.41,374.7109091,366.9909091,360.5509091,354.45,,,,,,,,,,,,,359.7409091,363.2409091,359.11,351.05,357.67,356.7809091,360.3209091,357.9109091,359.1809091,363.14,359.5757143,362.4069231,359.9669231,361.64,357.5657143,360.6857143,362.6457143,362.76,366.78,366.21,369.2409091,368.5909091,365.0709091,362.46,366.88,359.03,360.2309091,356.5709091,357.8909091,353.5709091,354.3209091,357.1909091,360.49,361.2909091,354.54,360.72,361.61,363.07,364.2309091,366.72,366.2709091,367.17,357.6769231,359.9157143,356.98,360.8209091,359.47,,,,,,L9
